action step time popS popI popR
- 0 0.0 195 5 0
SIR 1 1.0997948837471092 195 4 1
SIR 2 1.2763704966623461 194 5 1
SIR 3 2.1480299802817973 194 4 2
SIR 4 2.3506171798397113 193 5 2
SIR 5 5.079095585566923 193 4 3
SIR 6 6.246571691038737 193 3 4
SIR 7 6.60613458614351 192 4 4
SIR 8 9.679497462266525 192 3 5
SIR 9 10.164138209073721 191 4 5
SIR 10 10.261029856926339 191 3 6
SIR 11 11.146454310390384 190 4 6
SIR 12 13.444871943598036 189 5 6
SIR 13 13.866316678826236 189 4 7
SIR 14 14.354047221128 188 5 7
SIR 15 14.622042848330118 187 6 7
SIR 16 14.906950367025999 187 5 8
SIR 17 15.787546428693352 186 6 8
SIR 18 16.32970407513054 186 5 9
SIR 19 16.847746345421577 185 6 9
SIR 20 17.849763394679513 184 7 9
SIR 21 18.146375480004018 183 8 9
SIR 22 18.154356466369908 182 9 9
SIR 23 18.432086504105726 182 8 10
SIR 24 19.470231626932566 182 7 11
SIR 25 19.864140552167857 181 8 11
SIR 26 20.88479853413913 180 9 11
SIR 27 20.91725088955666 180 8 12
SIR 28 21.130383290846265 180 7 13
SIR 29 21.397757183693095 180 6 14
SIR 30 21.878700334083284 180 5 15
SIR 31 21.969198203650183 179 6 15
SIR 32 22.692587535545766 178 7 15
SIR 33 23.508058939849903 178 6 16
SIR 34 23.58506706943811 178 5 17
SIR 35 23.6420098115723 177 6 17
SIR 36 23.789904497099858 177 5 18
SIR 37 25.6449377724354 176 6 18
SIR 38 26.226809184291337 175 7 18
SIR 39 27.129183566731395 175 6 19
SIR 40 27.147677838607564 174 7 19
SIR 41 27.33302938216857 174 6 20
SIR 42 27.42874742002647 173 7 20
SIR 43 27.820664674492182 172 8 20
SIR 44 27.926113000676242 171 9 20
SIR 45 28.12202801501087 170 10 20
SIR 46 28.15738948982774 169 11 20
SIR 47 28.362808097708132 168 12 20
SIR 48 28.476422657689497 167 13 20
SIR 49 29.088816968525805 167 12 21
SIR 50 29.375298310261126 166 13 21
SIR 51 29.598112318846113 165 14 21
SIR 52 29.708475474146937 164 15 21
SIR 53 31.296471107624704 164 14 22
SIR 54 31.39717492285392 164 13 23
SIR 55 31.548536229238998 163 14 23
SIR 56 31.714203874085104 162 15 23
SIR 57 32.09435886593864 161 16 23
SIR 58 32.165884653481235 160 17 23
SIR 59 32.361587572725014 160 16 24
SIR 60 32.43350801307727 159 17 24
SIR 61 32.71718583855441 159 16 25
SIR 62 33.153090828343096 159 15 26
SIR 63 33.17083856208111 158 16 26
SIR 64 33.279945611432545 157 17 26
SIR 65 33.45864742446401 157 16 27
SIR 66 33.78725757680732 157 15 28
SIR 67 34.27346033796912 156 16 28
SIR 68 34.356983619235656 156 15 29
SIR 69 34.69060906542993 155 16 29
SIR 70 34.82253829286622 154 17 29
SIR 71 34.955604170399454 154 16 30
SIR 72 35.15183565250823 153 17 30
SIR 73 35.21995078583355 152 18 30
SIR 74 35.31470843957252 152 17 31
SIR 75 35.39908071486431 151 18 31
SIR 76 36.09855103433862 151 17 32
SIR 77 36.23204553726353 150 18 32
SIR 78 36.299244417059576 149 19 32
SIR 79 36.40145243282175 148 20 32
SIR 80 36.56849859344225 148 19 33
SIR 81 36.59476205303032 148 18 34
SIR 82 37.18741379304246 147 19 34
SIR 83 37.57085417109418 146 20 34
SIR 84 37.724308851840455 146 19 35
SIR 85 38.03993964889087 146 18 36
SIR 86 38.18852394187443 145 19 36
SIR 87 38.258773882296225 144 20 36
SIR 88 38.344671034721216 144 19 37
SIR 89 38.40966097169232 143 20 37
SIR 90 38.549565504028024 143 19 38
SIR 91 38.60756350511735 142 20 38
SIR 92 38.62870856091079 141 21 38
SIR 93 38.906040638384816 140 22 38
SIR 94 38.956042408409935 139 23 38
SIR 95 39.80602221097738 138 24 38
SIR 96 39.83204813067948 138 23 39
SIR 97 39.96258864873393 137 24 39
SIR 98 40.04977161790763 136 25 39
SIR 99 40.072133748414416 136 24 40
SIR 100 40.08862591186441 136 23 41
SIR 101 40.771383956350014 135 24 41
SIR 102 40.80191867664188 134 25 41
SIR 103 41.46094342993354 134 24 42
SIR 104 41.80043636703377 134 23 43
SIR 105 41.89464555642969 133 24 43
SIR 106 42.16170003936568 132 25 43
SIR 107 42.38336618756327 132 24 44
SIR 108 42.62730060378769 131 25 44
SIR 109 42.91769184275426 130 26 44
SIR 110 42.96915365857037 130 25 45
SIR 111 43.28264571760546 129 26 45
SIR 112 43.30709250225681 129 25 46
SIR 113 43.4417582747189 128 26 46
SIR 114 43.53960143718426 127 27 46
SIR 115 43.566362520011836 126 28 46
SIR 116 43.72668878602504 125 29 46
SIR 117 43.91317746535234 125 28 47
SIR 118 44.091492859491254 125 27 48
SIR 119 44.112452429407675 125 26 49
SIR 120 44.28477139865245 124 27 49
SIR 121 44.458533236047835 124 26 50
SIR 122 44.54071558507159 123 27 50
SIR 123 44.63994428015719 123 26 51
SIR 124 44.678633384363295 123 25 52
SIR 125 44.86841908188788 122 26 52
SIR 126 44.969864517322904 121 27 52
SIR 127 44.98877873390183 120 28 52
SIR 128 45.07069910890248 119 29 52
SIR 129 45.113680375586526 118 30 52
SIR 130 45.151782749917956 117 31 52
SIR 131 45.284939514979804 116 32 52
SIR 132 45.32441711445871 115 33 52
SIR 133 45.32667779478121 115 32 53
SIR 134 45.35959007912826 115 31 54
SIR 135 45.37903236575182 115 30 55
SIR 136 45.439236585935326 114 31 55
SIR 137 45.88501133921031 114 30 56
SIR 138 46.048381059503896 114 29 57
SIR 139 46.20202364077404 113 30 57
