action step time popS popI popR
- 0 0.0 95 5 0
SIR 1 0.4067445438127733 94 6 0
SIR 2 2.6841633074260884 93 7 0
SIR 3 2.7239248599794714 93 6 1
SIR 4 4.353535662166826 92 7 1
SIR 5 4.3710965451127635 92 6 2
SIR 6 4.456692173498933 91 7 2
SIR 7 7.83175108266501 90 8 2
SIR 8 8.639473649591977 90 7 3
SIR 9 8.824616998390301 90 6 4
SIR 10 8.958877375580315 89 7 4
SIR 11 9.709483060321134 89 6 5
SIR 12 9.962463218923922 88 7 5
SIR 13 10.60730411108361 87 8 5
SIR 14 12.450397970495764 86 9 5
SIR 15 13.263554169128634 86 8 6
SIR 16 15.646935514220292 86 7 7
SIR 17 17.665542827523325 85 8 7
SIR 18 18.55469782310958 85 7 8
SIR 19 19.530386094758445 84 8 8
SIR 20 20.536745562439016 84 7 9
SIR 21 20.81291201731269 83 8 9
SIR 22 21.446741252819933 82 9 9
SIR 23 23.498680266334553 81 10 9
SIR 24 24.214701675824205 81 9 10
SIR 25 24.792610109372927 81 8 11
SIR 26 24.946818977044703 80 9 11
SIR 27 25.10979843615192 79 10 11
SIR 28 25.347833472372766 78 11 11
SIR 29 25.636072041309582 78 10 12
SIR 30 25.91572946725839 78 9 13
SIR 31 26.2085898639957 77 10 13
SIR 32 27.015519445661667 77 9 14
SIR 33 27.245818453382824 77 8 15
SIR 34 27.874042440086495 76 9 15
SIR 35 28.105109832849102 76 8 16
SIR 36 28.411290293125873 75 9 16
SIR 37 28.664484405215326 75 8 17
SIR 38 28.950156915922584 75 7 18
SIR 39 32.54942030106619 74 8 18
SIR 40 32.68727622587344 74 7 19
SIR 41 32.9184189852239 73 8 19
SIR 42 33.386630997031624 72 9 19
SIR 43 34.9632868488278 72 8 20
SIR 44 35.108168246602546 71 9 20
SIR 45 38.87303306369714 71 8 21
SIR 46 39.13302606364029 70 9 21
SIR 47 39.238132502981244 70 8 22
SIR 48 40.21262258429477 70 7 23
SIR 49 41.8895663320758 70 6 24
SIR 50 42.364407733167255 70 5 25
SIR 51 43.20590166088195 69 6 25
SIR 52 44.948710675223126 68 7 25
SIR 53 45.451266535995394 68 6 26
SIR 54 45.98776642883327 68 5 27
SIR 55 49.672366631735734 67 6 27
SIR 56 51.44388805469298 67 5 28
SIR 57 53.483955585811 67 4 29
SIR 58 53.61837947851317 67 3 30
SIR 59 54.729272568654515 67 2 31
SIR 60 57.169722974716144 66 3 31
SIR 61 59.183713901883436 66 2 32
SIR 62 59.97296127305512 66 1 33
SIR 63 77.25567958584972 66 0 34
