action step time popS popI popR
- 0 0.0 95 5 0
SIR 1 1.0297240898208508 94 6 0
SIR 2 1.3115595518871532 93 7 0
SIR 3 2.262303748792904 93 6 1
SIR 4 2.6652864332674366 92 7 1
SIR 5 3.21721671568994 91 8 1
SIR 6 3.406393787283117 91 7 2
SIR 7 4.148855416106425 90 8 2
SIR 8 4.70143101641387 89 9 2
SIR 9 5.982972989868891 88 10 2
SIR 10 7.519314741983994 87 11 2
SIR 11 7.694301818301717 87 10 3
SIR 12 8.17744678404492 87 9 4
SIR 13 8.288230292471745 86 10 4
SIR 14 8.530563362297565 86 9 5
SIR 15 8.966599842844849 86 8 6
SIR 16 10.74938247152223 85 9 6
SIR 17 11.044449897449486 85 8 7
SIR 18 11.341592017848363 84 9 7
SIR 19 11.499024657121764 84 8 8
SIR 20 12.740318229902204 83 9 8
SIR 21 12.92246621579145 82 10 8
SIR 22 13.34925735305268 82 9 9
SIR 23 13.457089830589611 81 10 9
SIR 24 14.134428619487064 81 9 10
SIR 25 15.320490137695248 80 10 10
SIR 26 15.578374232653491 79 11 10
SIR 27 16.165813361417083 79 10 11
SIR 28 17.653727576348405 79 9 12
SIR 29 17.924297944432826 79 8 13
SIR 30 19.003959163321138 78 9 13
SIR 31 19.922394090632082 77 10 13
SIR 32 20.349878996690922 76 11 13
SIR 33 21.63559754855269 76 10 14
SIR 34 21.69503051538037 75 11 14
SIR 35 21.74200649443007 74 12 14
SIR 36 21.75763077268285 74 11 15
SIR 37 22.83454169606655 73 12 15
SIR 38 22.843744689564176 72 13 15
SIR 39 22.95999848823741 71 14 15
SIR 40 23.52896450356006 71 13 16
SIR 41 23.648211471617905 71 12 17
SIR 42 24.76609999195311 70 13 17
SIR 43 25.070031122836497 70 12 18
SIR 44 25.140611299322785 69 13 18
SIR 45 25.57993663288489 69 12 19
SIR 46 25.638969106776713 69 11 20
SIR 47 25.787899335131364 69 10 21
SIR 48 26.014345788537103 68 11 21
SIR 49 26.037008196231938 67 12 21
SIR 50 26.21311587430974 66 13 21
SIR 51 26.39935196991324 66 12 22
SIR 52 27.06942358937279 66 11 23
SIR 53 27.677435262573265 65 12 23
SIR 54 27.925242002873166 64 13 23
SIR 55 28.29718342012583 63 14 23
SIR 56 28.710140791965216 62 15 23
SIR 57 29.39017648808162 61 16 23
SIR 58 30.121367464634492 61 15 24
SIR 59 30.168903368870275 60 16 24
SIR 60 30.181969396298324 60 15 25
SIR 61 30.673420612000523 59 16 25
SIR 62 30.93037737625042 59 15 26
SIR 63 31.57066105216578 59 14 27
SIR 64 32.00291295051391 59 13 28
SIR 65 32.36412967434878 59 12 29
SIR 66 32.389626252956376 58 13 29
SIR 67 32.912052466134256 57 14 29
SIR 68 32.99886611848025 57 13 30
SIR 69 33.126880295293006 57 12 31
SIR 70 33.2298110417525 57 11 32
SIR 71 33.239595649313465 56 12 32
SIR 72 33.93238775474222 56 11 33
SIR 73 34.970574190788646 55 12 33
SIR 74 35.319321855025876 54 13 33
SIR 75 35.43696931951758 53 14 33
SIR 76 36.2537372882363 52 15 33
SIR 77 36.52152484369117 52 14 34
SIR 78 36.775452596489615 51 15 34
SIR 79 38.06887496956579 51 14 35
SIR 80 38.27339017482311 51 13 36
SIR 81 38.367981149462565 51 12 37
SIR 82 38.90014815956463 51 11 38
SIR 83 39.27053989172494 51 10 39
SIR 84 39.41805511958264 51 9 40
SIR 85 39.58232654604951 50 10 40
SIR 86 40.0937932325981 49 11 40
SIR 87 41.223039085184375 49 10 41
SIR 88 41.5098524694915 48 11 41
SIR 89 41.93642370561756 47 12 41
SIR 90 43.31314406949199 47 11 42
SIR 91 43.34359937514959 47 10 43
SIR 92 44.15944814163819 47 9 44
SIR 93 44.332834566942026 46 10 44
SIR 94 45.46156513636927 45 11 44
SIR 95 46.455777608792566 45 10 45
SIR 96 47.56753300961125 45 9 46
SIR 97 48.276975308053494 45 8 47
SIR 98 48.68049906024108 44 9 47
SIR 99 49.107757083548385 43 10 47
SIR 100 49.13526151598015 42 11 47
SIR 101 49.15388725224888 42 10 48
SIR 102 50.24978622088405 41 11 48
SIR 103 50.63951567213821 41 10 49
SIR 104 50.74124285288106 41 9 50
SIR 105 51.23202040099373 41 8 51
SIR 106 51.512924323516074 40 9 51
SIR 107 51.82520776353207 40 8 52
SIR 108 51.95604497377827 39 9 52
SIR 109 52.191219413892476 39 8 53
SIR 110 52.42967778663332 39 7 54
SIR 111 53.140240918740034 39 6 55
SIR 112 55.672607309400654 39 5 56
SIR 113 56.08420274515442 39 4 57
SIR 114 57.5622934958876 39 3 58
SIR 115 63.957913734758975 39 2 59
SIR 116 64.32862299612903 39 1 60
SIR 117 98.94735219397617 39 0 61
