action step time popS popI popR
- 0 0.0 70 5 0
SIR 1 1.3299562723659915 70 4 1
SIR 2 2.275704901231073 69 5 1
SIR 3 2.5633251734617857 69 4 2
SIR 4 5.588669370605454 69 3 3
SIR 5 7.188687359529938 69 2 4
SIR 6 26.376978087734635 69 1 5
SIR 7 33.22788086800693 68 2 5
SIR 8 33.5039799982478 67 3 5
SIR 9 33.57384579836138 66 4 5
SIR 10 33.76564822342125 65 5 5
SIR 11 33.85537644877867 65 4 6
SIR 12 37.77108769248643 65 3 7
SIR 13 39.45290284781778 64 4 7
SIR 14 40.937999902118705 63 5 7
SIR 15 42.080645411065646 63 4 8
SIR 16 42.099358232422155 63 3 9
SIR 17 44.44526167260598 63 2 10
SIR 18 44.86075866256241 63 1 11
SIR 19 46.454420099992255 63 0 12
