action step time popS popI popR
- 0 0.0 195 5 0
SIR 1 0.5629063355647896 195 4 1
SIR 2 0.664920304041806 194 5 1
SIR 3 1.0954849457268263 193 6 1
SIR 4 1.1437133715560226 192 7 1
SIR 5 1.8470253768330394 191 8 1
SIR 6 2.4892984849924398 190 9 1
SIR 7 3.041830758896341 190 8 2
SIR 8 3.941714205616724 189 9 2
SIR 9 4.335292348192645 188 10 2
SIR 10 4.428256301833882 187 11 2
SIR 11 4.749937332774827 186 12 2
SIR 12 4.7973985313733944 186 11 3
SIR 13 4.955100078514597 185 12 3
SIR 14 5.036662604833451 184 13 3
SIR 15 5.127104819062547 183 14 3
SIR 16 5.311085680142095 182 15 3
SIR 17 5.66653739017423 181 16 3
SIR 18 5.791800744968663 181 15 4
SIR 19 5.908948933858972 181 14 5
SIR 20 6.369272792561989 180 15 5
SIR 21 6.484074992043985 179 16 5
SIR 22 6.783520744919069 178 17 5
SIR 23 7.0545817977590115 178 16 6
SIR 24 7.081983803593001 177 17 6
SIR 25 7.21074547826956 176 18 6
SIR 26 7.27724459629654 175 19 6
SIR 27 7.586015764062062 174 20 6
SIR 28 7.68730012455298 174 19 7
SIR 29 7.765578996273377 173 20 7
SIR 30 8.132952348793035 172 21 7
SIR 31 8.576767203415569 172 20 8
SIR 32 8.587559720840657 171 21 8
SIR 33 8.708420910451544 171 20 9
SIR 34 8.779187974377608 170 21 9
SIR 35 8.829580042656344 169 22 9
SIR 36 9.09145197082788 168 23 9
SIR 37 9.10943978309526 167 24 9
SIR 38 9.128383367846148 166 25 9
SIR 39 9.468602893785736 165 26 9
SIR 40 9.495463994472091 165 25 10
SIR 41 9.582198444260952 164 26 10
SIR 42 9.594314418383643 163 27 10
SIR 43 9.59608934925556 163 26 11
SIR 44 9.617707132023643 163 25 12
SIR 45 9.771531213749439 162 26 12
SIR 46 9.980403277288811 162 25 13
SIR 47 10.193769518265226 161 26 13
SIR 48 10.318234789892697 161 25 14
SIR 49 10.448731232830985 161 24 15
SIR 50 10.920525584916302 161 23 16
SIR 51 10.96158891253736 161 22 17
SIR 52 10.996650439300684 160 23 17
SIR 53 11.277830666032383 159 24 17
SIR 54 11.438495412808997 158 25 17
SIR 55 11.492190570776428 157 26 17
SIR 56 11.501323514215425 156 27 17
SIR 57 11.798555364854161 156 26 18
SIR 58 11.98547456306653 155 27 18
SIR 59 12.01424050255599 155 26 19
SIR 60 12.040581970979451 154 27 19
SIR 61 12.454440737187326 153 28 19
SIR 62 12.590295068684418 153 27 20
SIR 63 12.59136267456136 153 26 21
SIR 64 12.708070208187966 152 27 21
SIR 65 12.854233954181927 152 26 22
SIR 66 13.023826354098816 151 27 22
SIR 67 13.764952246580435 150 28 22
SIR 68 13.897220785708733 149 29 22
SIR 69 13.898978913596629 148 30 22
SIR 70 14.081521676909261 147 31 22
SIR 71 14.15159763723138 146 32 22
SIR 72 14.1574840268418 145 33 22
SIR 73 14.290998428933248 145 32 23
SIR 74 14.383907841824954 144 33 23
SIR 75 14.427365359982149 143 34 23
SIR 76 14.503689889829378 142 35 23
SIR 77 14.524038200067185 141 36 23
SIR 78 14.703497428991614 141 35 24
SIR 79 14.744423415533127 140 36 24
SIR 80 14.81944766574226 139 37 24
SIR 81 14.906386499937655 138 38 24
SIR 82 14.908407237687188 137 39 24
SIR 83 15.092291003065146 136 40 24
SIR 84 15.103532245446003 135 41 24
SIR 85 15.231203530565677 134 42 24
SIR 86 15.259311079191255 133 43 24
SIR 87 15.317823024573771 133 42 25
SIR 88 15.845152401355842 132 43 25
SIR 89 15.939589335783902 131 44 25
SIR 90 16.037639974384987 130 45 25
SIR 91 16.379539399940622 129 46 25
SIR 92 16.391456348039572 128 47 25
