action step time popS popI popR
- 0 0.0 170 5 0
SIR 1 0.7144358028841008 169 6 0
SIR 2 1.1627505426533074 169 5 1
SIR 3 1.2184728176620618 168 6 1
SIR 4 1.781655958069906 167 7 1
SIR 5 3.0503141621203698 167 6 2
SIR 6 3.787211364214743 167 5 3
SIR 7 4.1862455770984255 166 6 3
SIR 8 4.305040862187256 165 7 3
SIR 9 6.838099455371376 164 8 3
SIR 10 7.260139807031518 163 9 3
SIR 11 8.2283877737477 162 10 3
SIR 12 8.490942748165343 161 11 3
SIR 13 8.679321277530958 160 12 3
SIR 14 8.725952169515331 160 11 4
SIR 15 8.916660820861114 159 12 4
SIR 16 9.631830203930905 159 11 5
SIR 17 10.253458923250172 159 10 6
SIR 18 11.388474952824906 158 11 6
SIR 19 11.533905118765025 158 10 7
SIR 20 11.54913650243404 158 9 8
SIR 21 11.79502975760743 158 8 9
SIR 22 12.865734982402486 158 7 10
SIR 23 13.458592170077555 157 8 10
SIR 24 14.59658449679385 156 9 10
SIR 25 15.046510427917273 155 10 10
SIR 26 15.329945123732843 155 9 11
SIR 27 15.34394312186911 154 10 11
SIR 28 16.456676277479882 153 11 11
SIR 29 16.562528557033506 153 10 12
SIR 30 17.00163705374452 153 9 13
SIR 31 17.32654754193756 153 8 14
SIR 32 17.5089910705113 153 7 15
SIR 33 17.89013568937711 152 8 15
SIR 34 18.385100853135643 151 9 15
SIR 35 19.677327372521443 151 8 16
SIR 36 19.691642823481036 151 7 17
SIR 37 20.47159661569892 151 6 18
SIR 38 21.177257827541794 150 7 18
SIR 39 21.39272515482997 149 8 18
SIR 40 22.462524163748892 149 7 19
SIR 41 22.798016760846927 148 8 19
SIR 42 23.27393460945603 147 9 19
SIR 43 23.30779813616189 147 8 20
SIR 44 23.709492495396564 147 7 21
SIR 45 24.393143268772764 147 6 22
SIR 46 24.719116758480137 146 7 22
SIR 47 24.814442655906134 145 8 22
SIR 48 25.658023546052643 145 7 23
SIR 49 25.809392423667717 145 6 24
SIR 50 25.951817548820106 144 7 24
SIR 51 25.992182504546225 144 6 25
SIR 52 26.861745403228717 143 7 25
SIR 53 27.16556734122193 143 6 26
SIR 54 27.203425425872197 143 5 27
SIR 55 27.432303628310756 142 6 27
SIR 56 28.769991867728113 142 5 28
SIR 57 29.701479227322814 141 6 28
SIR 58 30.06777645666577 140 7 28
SIR 59 30.910919058444012 140 6 29
SIR 60 31.35968453013143 139 7 29
SIR 61 31.846959147755523 138 8 29
SIR 62 32.066060562848016 137 9 29
SIR 63 32.262056819630835 137 8 30
SIR 64 33.117136835664994 136 9 30
SIR 65 34.84478059652174 136 8 31
SIR 66 35.22327236931996 136 7 32
SIR 67 35.28981134142188 135 8 32
SIR 68 35.30947678478686 135 7 33
SIR 69 35.423304821225685 135 6 34
SIR 70 35.86639695528241 135 5 35
SIR 71 38.552520338739015 134 6 35
SIR 72 38.62629957082417 133 7 35
SIR 73 38.67036303235028 132 8 35
SIR 74 38.85925313727187 131 9 35
SIR 75 38.92080614637864 131 8 36
SIR 76 39.660197760105675 131 7 37
SIR 77 40.529083103170336 130 8 37
SIR 78 40.83368218340904 130 7 38
SIR 79 41.005561267196164 130 6 39
SIR 80 41.13427028051774 130 5 40
SIR 81 42.41122151419174 129 6 40
SIR 82 42.46806892245332 129 5 41
SIR 83 42.97420688907688 129 4 42
SIR 84 46.196017618274524 128 5 42
SIR 85 47.54137071101859 128 4 43
SIR 86 49.03457576928986 127 5 43
SIR 87 49.894936459902276 127 4 44
SIR 88 52.07435053020028 127 3 45
SIR 89 52.364214437375644 127 2 46
SIR 90 57.36638070339844 126 3 46
SIR 91 58.31344649992 125 4 46
SIR 92 62.77991990724756 125 3 47
SIR 93 64.48386757583246 124 4 47
SIR 94 64.53154911838249 124 3 48
SIR 95 65.92379417658688 123 4 48
SIR 96 66.8413841228204 123 3 49
SIR 97 66.94494865253209 122 4 49
SIR 98 69.25589303407168 122 3 50
SIR 99 69.7015441750745 121 4 50
SIR 100 71.33839853066854 121 3 51
SIR 101 72.38314230191911 120 4 51
SIR 102 72.42078116344983 120 3 52
SIR 103 74.41438232275576 119 4 52
SIR 104 76.07945316902791 118 5 52
SIR 105 77.06685365046108 117 6 52
SIR 106 77.60753454413967 116 7 52
SIR 107 77.99718741469812 115 8 52
SIR 108 78.35940829109222 114 9 52
SIR 109 79.90630744713529 114 8 53
SIR 110 79.99128864720191 114 7 54
SIR 111 80.18815900914525 114 6 55
SIR 112 80.41079041180696 113 7 55
SIR 113 80.64088770065095 113 6 56
SIR 114 81.66937961464497 113 5 57
SIR 115 83.24457105145405 113 4 58
SIR 116 84.4218357046692 112 5 58
SIR 117 84.54601564808618 111 6 58
SIR 118 84.59496055424086 111 5 59
SIR 119 85.27046591263111 111 4 60
SIR 120 85.69192122672749 110 5 60
