action step time popS popI popR
- 0 0.0 45 5 0
SIR 1 2.7522664268123425 44 6 0
SIR 2 4.2578280283578955 44 5 1
SIR 3 4.524903567553168 43 6 1
SIR 4 4.654863468411738 43 5 2
SIR 5 5.094884592728282 42 6 2
SIR 6 7.798651661905438 42 5 3
SIR 7 9.541001008468927 41 6 3
SIR 8 10.022283296546842 41 5 4
SIR 9 10.285195163825094 41 4 5
SIR 10 10.705206373288183 40 5 5
SIR 11 11.399481416561198 40 4 6
SIR 12 13.542614999228046 39 5 6
SIR 13 15.034105424813562 39 4 7
SIR 14 19.415912669586714 39 3 8
SIR 15 19.904728958261845 39 2 9
SIR 16 21.320123461238712 39 1 10
SIR 17 29.971836748703076 39 0 11
