action step time popS popI popR
- 0 0.0 70 5 0
SIR 1 0.24107364623516747 70 4 1
SIR 2 0.3741708429432612 69 5 1
SIR 3 2.83913723442751 69 4 2
SIR 4 4.994646073430997 68 5 2
SIR 5 5.676832646713553 67 6 2
SIR 6 6.897582678390532 66 7 2
SIR 7 8.442612871364767 65 8 2
SIR 8 10.532313900822606 65 7 3
SIR 9 11.195814941487589 65 6 4
SIR 10 11.971490923417873 65 5 5
SIR 11 14.051578519607647 64 6 5
SIR 12 14.506096030241327 64 5 6
SIR 13 14.51474856708143 64 4 7
SIR 14 15.183093370442302 63 5 7
SIR 15 15.941817304515128 62 6 7
SIR 16 16.029803534274258 62 5 8
SIR 17 16.258184148055943 61 6 8
SIR 18 16.575223316919622 60 7 8
SIR 19 16.8902655330685 59 8 8
SIR 20 19.16356383285641 58 9 8
SIR 21 19.933132159334427 58 8 9
SIR 22 20.00059589992012 57 9 9
SIR 23 20.85261465182713 56 10 9
SIR 24 21.038514074081117 56 9 10
SIR 25 21.33836161723144 56 8 11
SIR 26 21.891907660499896 55 9 11
SIR 27 22.564085513199633 55 8 12
SIR 28 22.65580863230577 54 9 12
SIR 29 22.859522187558145 54 8 13
SIR 30 23.41918998459093 54 7 14
SIR 31 24.791858542501586 54 6 15
SIR 32 24.892259357842214 54 5 16
SIR 33 26.89195584179513 53 6 16
SIR 34 27.628945331380102 52 7 16
SIR 35 28.59126005632876 52 6 17
SIR 36 28.66236030223211 51 7 17
SIR 37 29.311370026608127 50 8 17
SIR 38 29.514074563939097 49 9 17
SIR 39 30.152789828649208 49 8 18
SIR 40 30.709065689579177 48 9 18
SIR 41 30.96087104863181 48 8 19
SIR 42 32.21216169955153 48 7 20
SIR 43 32.52530697360169 48 6 21
SIR 44 32.57379797015594 47 7 21
SIR 45 33.37532253736094 47 6 22
SIR 46 34.42200881767917 47 5 23
SIR 47 34.64316971922538 47 4 24
SIR 48 34.85104591115466 47 3 25
SIR 49 41.22721004443168 46 4 25
SIR 50 41.75542167771007 45 5 25
SIR 51 43.73489933208746 44 6 25
SIR 52 44.919878174649014 44 5 26
SIR 53 45.56130484393358 44 4 27
SIR 54 47.33773885032376 44 3 28
SIR 55 50.5275272511168 44 2 29
SIR 56 51.81824233512425 43 3 29
SIR 57 56.417560802774844 43 2 30
SIR 58 61.12818001281394 43 1 31
SIR 59 65.42996356606216 42 2 31
SIR 60 66.99671536257064 41 3 31
SIR 61 68.23462691352253 41 2 32
SIR 62 72.11596995137295 41 1 33
SIR 63 76.64385750052176 41 0 34
