action step time popS popI popR
- 0 0.0 45 5 0
SIR 1 1.262717199504443 44 6 0
SIR 2 3.0257205194615264 43 7 0
SIR 3 4.020159974204966 43 6 1
SIR 4 4.42820533640148 43 5 2
SIR 5 7.060370294126223 43 4 3
SIR 6 7.438695634943544 43 3 4
SIR 7 8.666353972650755 43 2 5
SIR 8 30.135620104228792 43 1 6
SIR 9 32.268908546213375 42 2 6
SIR 10 33.26301691892508 42 1 7
SIR 11 79.95378038483187 41 2 7
SIR 12 81.43409748835401 41 1 8
SIR 13 82.52833108481595 40 2 8
SIR 14 87.8809114796015 40 1 9
SIR 15 92.795912996402 40 0 10
