action step time popS popI popR
- 0 0.0 70 5 0
SIR 1 0.5939294174219203 69 6 0
SIR 2 0.8856320212532032 68 7 0
SIR 3 1.0143991754883912 68 6 1
SIR 4 1.2297014243011704 68 5 2
SIR 5 4.2477426119764 68 4 3
SIR 6 4.9052840622713045 68 3 4
SIR 7 5.3556681064188965 67 4 4
SIR 8 5.457840403980631 67 3 5
SIR 9 6.3164184558404255 67 2 6
SIR 10 7.665880526665281 66 3 6
SIR 11 7.953072088654573 66 2 7
SIR 12 10.933571461255642 66 1 8
SIR 13 11.143417431866695 65 2 8
SIR 14 13.264085202560766 64 3 8
SIR 15 14.400519214211517 64 2 9
SIR 16 15.539899511631335 64 1 10
SIR 17 25.15737753575209 64 0 11
