action step time popS popI popR
- 0 0.0 95 5 0
SIR 1 1.2628146661149355 94 6 0
SIR 2 2.3174070113466536 93 7 0
SIR 3 2.6288670892560138 93 6 1
SIR 4 3.3260263154772547 93 5 2
SIR 5 3.9840519761837565 93 4 3
SIR 6 6.584590453416083 92 5 3
SIR 7 7.508282695364754 91 6 3
SIR 8 8.276755254802781 90 7 3
SIR 9 9.832820909327982 89 8 3
SIR 10 10.271122305867673 89 7 4
SIR 11 10.661676753715112 89 6 5
SIR 12 12.528398878472677 89 5 6
SIR 13 14.11484171518988 89 4 7
SIR 14 14.546545141568377 88 5 7
SIR 15 15.046441232504545 87 6 7
SIR 16 17.12362494795103 86 7 7
SIR 17 17.19345277447544 85 8 7
SIR 18 17.52472299669418 85 7 8
SIR 19 17.85386146794001 84 8 8
SIR 20 18.489279897956763 83 9 8
SIR 21 19.0742917486345 83 8 9
SIR 22 20.102467664095162 82 9 9
SIR 23 20.308245080118677 82 8 10
SIR 24 20.84631523973817 81 9 10
SIR 25 20.902012817060516 80 10 10
SIR 26 20.99077299329727 80 9 11
SIR 27 21.32687252097446 79 10 11
SIR 28 21.867163564933005 78 11 11
SIR 29 21.940079127395702 77 12 11
SIR 30 21.9753306762325 77 11 12
SIR 31 22.33320347252711 77 10 13
SIR 32 22.375750892999363 77 9 14
SIR 33 22.837629400534176 77 8 15
SIR 34 23.33847147251179 77 7 16
SIR 35 24.486080817995624 76 8 16
SIR 36 27.270182345496647 75 9 16
SIR 37 27.37844701941722 75 8 17
SIR 38 27.896685874414608 74 9 17
SIR 39 28.791197023008497 73 10 17
SIR 40 28.796863094094217 72 11 17
SIR 41 29.107973570605655 72 10 18
SIR 42 29.520646116692493 71 11 18
SIR 43 29.749525884626088 71 10 19
SIR 44 30.495555314147094 70 11 19
SIR 45 31.316134029938045 70 10 20
SIR 46 33.240675130982396 69 11 20
SIR 47 34.11009154298545 69 10 21
SIR 48 35.0823142651457 69 9 22
SIR 49 35.822220990581854 69 8 23
SIR 50 36.139526628042375 68 9 23
SIR 51 36.551657375238335 67 10 23
SIR 52 36.98054874479758 67 9 24
SIR 53 37.20286207588616 66 10 24
SIR 54 37.63968409359481 65 11 24
SIR 55 38.131488998879355 64 12 24
SIR 56 39.26901614762782 64 11 25
SIR 57 40.021456769673755 63 12 25
SIR 58 41.75442021910396 62 13 25
SIR 59 41.77000220871895 62 12 26
SIR 60 42.32431691457518 62 11 27
SIR 61 42.89834718051277 62 10 28
SIR 62 43.222041723425 61 11 28
SIR 63 43.380296933198565 60 12 28
SIR 64 43.71388629990551 60 11 29
SIR 65 43.742209872378034 59 12 29
SIR 66 44.202123759789714 58 13 29
SIR 67 44.78057387616847 58 12 30
SIR 68 44.969412551042474 58 11 31
SIR 69 46.463336185542886 57 12 31
SIR 70 46.60514575087648 56 13 31
SIR 71 46.79915789435086 55 14 31
SIR 72 47.17602265321859 54 15 31
SIR 73 47.53355308327039 54 14 32
SIR 74 48.07645146766537 53 15 32
SIR 75 48.411624182906095 53 14 33
SIR 76 49.314185522492764 53 13 34
SIR 77 50.01832545326253 53 12 35
SIR 78 50.25919923613104 52 13 35
SIR 79 50.64851265853661 51 14 35
SIR 80 50.81340328252067 51 13 36
SIR 81 50.943093184162876 51 12 37
SIR 82 51.057974845665576 51 11 38
SIR 83 51.23673421238118 50 12 38
SIR 84 52.93709757155685 49 13 38
SIR 85 52.98025480151164 49 12 39
SIR 86 53.34429038374504 49 11 40
SIR 87 54.46919614408605 49 10 41
SIR 88 55.64951095481531 49 9 42
SIR 89 56.59983618122387 49 8 43
SIR 90 56.64522737532533 49 7 44
SIR 91 57.34769560876708 49 6 45
SIR 92 59.27774365432541 49 5 46
SIR 93 60.43740189073836 49 4 47
SIR 94 63.41327333117175 48 5 47
SIR 95 64.11145326686211 47 6 47
SIR 96 64.61791086270928 47 5 48
SIR 97 68.26136246612803 46 6 48
SIR 98 69.52894705691722 46 5 49
SIR 99 70.58043371390781 45 6 49
SIR 100 74.07129467961488 44 7 49
SIR 101 74.65787101214151 43 8 49
SIR 102 75.16018426199848 43 7 50
SIR 103 76.23100550922798 43 6 51
SIR 104 76.59226317020445 43 5 52
SIR 105 77.72569532320833 42 6 52
SIR 106 78.10829552017827 41 7 52
SIR 107 78.39197775797778 41 6 53
SIR 108 78.52078526167173 41 5 54
SIR 109 80.76403092935227 41 4 55
SIR 110 83.76043940737038 41 3 56
SIR 111 85.37099670808242 40 4 56
SIR 112 87.57637739314475 40 3 57
SIR 113 88.1152652126545 40 2 58
SIR 114 97.17242901760466 39 3 58
SIR 115 97.72036674987231 38 4 58
SIR 116 97.87590365062916 38 3 59
SIR 117 99.33270466821791 38 2 60
SIR 118 100.49200133727724 38 1 61
SIR 119 108.74762924215852 38 0 62
