action step time popS popI popR
- 0 0.0 70 5 0
SIR 1 0.02229962749087756 70 4 1
SIR 2 1.378882598850189 70 3 2
SIR 3 4.319032546115913 69 4 2
SIR 4 4.928301325107591 69 3 3
SIR 5 5.719641682395612 68 4 3
SIR 6 5.781382594439679 67 5 3
SIR 7 6.86582813174075 66 6 3
SIR 8 8.592672771466315 66 5 4
SIR 9 9.257258106257055 66 4 5
SIR 10 9.310640238345155 66 3 6
SIR 11 9.37272363134649 65 4 6
SIR 12 10.342258511911776 65 3 7
SIR 13 10.642061284181159 65 2 8
SIR 14 16.964293572390048 65 1 9
SIR 15 18.74160261855868 65 0 10
