action step time popS popI popR
- 0 0.0 120 5 0
SIR 1 1.6750173303910594 120 4 1
SIR 2 2.3539036419733224 120 3 2
SIR 3 3.9246365307919815 119 4 2
SIR 4 6.606104600426376 118 5 2
SIR 5 6.88899537904594 117 6 2
SIR 6 6.995151292596875 117 5 3
SIR 7 8.384378945190944 116 6 3
SIR 8 9.358641554327447 115 7 3
SIR 9 9.957577762998703 115 6 4
SIR 10 10.538663754136769 115 5 5
SIR 11 11.654306870493453 114 6 5
SIR 12 11.680215703304247 113 7 5
SIR 13 11.796997869562055 113 6 6
SIR 14 11.963239686828071 112 7 6
SIR 15 12.686967801983352 111 8 6
SIR 16 13.324621278809193 111 7 7
SIR 17 14.148745512558769 110 8 7
SIR 18 14.161325816260698 109 9 7
SIR 19 14.66308966947456 109 8 8
SIR 20 15.044058898593772 109 7 9
SIR 21 15.187432106814981 109 6 10
SIR 22 15.322399370155324 108 7 10
SIR 23 15.325092515576536 107 8 10
SIR 24 16.179668979961352 107 7 11
SIR 25 16.956530457670585 106 8 11
SIR 26 17.975707564738965 105 9 11
SIR 27 18.777291100777376 104 10 11
SIR 28 20.29821150800946 104 9 12
SIR 29 20.74483336739632 103 10 12
SIR 30 21.27975974207837 102 11 12
SIR 31 21.823820511807277 102 10 13
SIR 32 22.680879168698965 101 11 13
SIR 33 23.4466796524631 100 12 13
SIR 34 23.564503855893303 100 11 14
SIR 35 23.93047213089226 100 10 15
SIR 36 24.414499010559723 100 9 16
SIR 37 24.42002313244705 99 10 16
SIR 38 24.443910215378413 98 11 16
SIR 39 25.202932866647895 98 10 17
SIR 40 25.459919922957695 97 11 17
SIR 41 26.015935319700585 97 10 18
SIR 42 26.193292885457097 97 9 19
SIR 43 26.24103740686302 96 10 19
SIR 44 26.48145335680291 96 9 20
SIR 45 26.56902046974534 96 8 21
SIR 46 26.655975642769015 95 9 21
SIR 47 27.26098633955302 95 8 22
SIR 48 27.55753931245443 94 9 22
SIR 49 27.931757462327546 94 8 23
SIR 50 28.353135271863124 93 9 23
SIR 51 28.550959215138143 92 10 23
SIR 52 28.809258330910716 92 9 24
SIR 53 29.613954037761136 91 10 24
SIR 54 31.451470835148868 90 11 24
SIR 55 31.47572083998679 90 10 25
SIR 56 31.857521431617563 89 11 25
SIR 57 32.60495009263152 89 10 26
SIR 58 32.72751548907159 88 11 26
SIR 59 34.17107372132109 87 12 26
SIR 60 34.414525209525124 87 11 27
SIR 61 34.98412073311608 87 10 28
SIR 62 36.86567516429855 87 9 29
SIR 63 37.76176342375297 86 10 29
SIR 64 38.44556216733132 86 9 30
SIR 65 39.38124542673787 86 8 31
SIR 66 39.5342020118969 86 7 32
SIR 67 40.538408897587686 85 8 32
SIR 68 40.68536478273821 84 9 32
SIR 69 40.705246435071 84 8 33
SIR 70 41.11497735632126 83 9 33
SIR 71 41.6426069117069 82 10 33
SIR 72 42.64454333016619 82 9 34
SIR 73 43.15403904726385 82 8 35
SIR 74 43.42372987697223 82 7 36
SIR 75 44.12841483454715 81 8 36
SIR 76 44.277534650117694 81 7 37
SIR 77 44.38980370413179 81 6 38
SIR 78 45.00670513160437 81 5 39
SIR 79 46.95318865543568 81 4 40
SIR 80 47.63002242863625 81 3 41
SIR 81 48.0814279476713 81 2 42
SIR 82 49.115137288743846 81 1 43
SIR 83 50.03987160137167 80 2 43
SIR 84 52.188397701936324 79 3 43
SIR 85 53.40294217856775 78 4 43
SIR 86 54.13750255025914 78 3 44
SIR 87 55.30053133883999 78 2 45
SIR 88 61.064336465367546 78 1 46
SIR 89 65.14798372201254 77 2 46
SIR 90 65.65436666267617 76 3 46
SIR 91 66.83366248358303 75 4 46
SIR 92 67.17357447474893 74 5 46
SIR 93 68.20344014583613 74 4 47
SIR 94 69.40030965975112 73 5 47
SIR 95 72.92663665932407 72 6 47
SIR 96 73.07203814219983 72 5 48
SIR 97 73.60031731095275 71 6 48
SIR 98 73.85430023538942 71 5 49
SIR 99 74.04222459546087 70 6 49
SIR 100 74.52027545438582 69 7 49
SIR 101 75.87316054466314 69 6 50
SIR 102 76.1572504748309 69 5 51
SIR 103 76.77688584353089 68 6 51
SIR 104 78.85831452900386 68 5 52
SIR 105 78.91413337054854 68 4 53
SIR 106 78.97643616161476 68 3 54
SIR 107 86.42635884866729 68 2 55
SIR 108 87.92835664242584 68 1 56
SIR 109 104.33107140033545 67 2 56
SIR 110 106.77065258915897 66 3 56
SIR 111 109.42001511972134 66 2 57
SIR 112 110.16599846928746 65 3 57
SIR 113 111.54644576985575 64 4 57
SIR 114 112.02417662586069 63 5 57
SIR 115 112.5175244709717 62 6 57
SIR 116 115.5870707190565 62 5 58
SIR 117 117.21345382184978 61 6 58
SIR 118 119.09017224264126 61 5 59
SIR 119 119.29293560321909 61 4 60
SIR 120 120.10133110516576 60 5 60
