action step time popS popI popR
- 0 0.0 120 5 0
SIR 1 0.7414413139421666 119 6 0
SIR 2 1.200731888408506 119 5 1
SIR 3 1.8739494507370305 119 4 2
SIR 4 2.038855229066997 119 3 3
SIR 5 4.684348664977516 118 4 3
SIR 6 7.757831042465394 117 5 3
SIR 7 9.38969889938318 117 4 4
SIR 8 9.707532939290841 116 5 4
SIR 9 9.976259317431936 115 6 4
SIR 10 11.569626573584069 115 5 5
SIR 11 12.411317157777864 114 6 5
SIR 12 12.71062467633244 113 7 5
SIR 13 12.990771778622273 112 8 5
SIR 14 13.619277597040286 111 9 5
SIR 15 14.110718192342784 110 10 5
SIR 16 15.249468142687903 109 11 5
SIR 17 15.334952137234506 109 10 6
SIR 18 15.493931525440777 109 9 7
SIR 19 16.783046029797568 109 8 8
SIR 20 18.147409630307507 109 7 9
SIR 21 18.330216189920346 108 8 9
SIR 22 18.838302541905954 108 7 10
SIR 23 19.155097613950318 108 6 11
SIR 24 19.77918643377417 108 5 12
SIR 25 20.47423444179656 107 6 12
SIR 26 21.298657617745565 107 5 13
SIR 27 21.9977526373926 107 4 14
SIR 28 29.578236472277034 107 3 15
SIR 29 29.643854993338653 106 4 15
SIR 30 29.682919772504484 105 5 15
SIR 31 30.054888507055555 104 6 15
SIR 32 30.34728556373274 104 5 16
SIR 33 30.561499792538854 104 4 17
SIR 34 31.376968747294274 103 5 17
SIR 35 31.74310633226693 102 6 17
SIR 36 31.9251621053479 101 7 17
SIR 37 32.28420902034552 100 8 17
SIR 38 32.80160852913059 99 9 17
SIR 39 33.038712264746124 98 10 17
SIR 40 33.1278221712124 97 11 17
SIR 41 34.12739402893189 97 10 18
SIR 42 34.376652462481395 97 9 19
SIR 43 34.9941576265627 96 10 19
SIR 44 35.06049053465508 95 11 19
SIR 45 35.2901909456288 94 12 19
SIR 46 35.5699049423171 94 11 20
SIR 47 36.358782782282155 94 10 21
SIR 48 36.5658798706199 94 9 22
SIR 49 37.37534468229474 93 10 22
SIR 50 38.33388034137228 93 9 23
SIR 51 39.45247317778364 92 10 23
SIR 52 39.764160317088546 91 11 23
SIR 53 40.200141475327904 90 12 23
SIR 54 40.25370579932553 90 11 24
SIR 55 40.300738186404686 90 10 25
SIR 56 41.76844359497471 90 9 26
SIR 57 42.78532902355153 90 8 27
SIR 58 43.52540826817704 89 9 27
SIR 59 43.89095099319467 88 10 27
SIR 60 44.56366868877299 87 11 27
SIR 61 44.95550602793342 86 12 27
SIR 62 46.94320318122817 85 13 27
SIR 63 47.23702698563075 84 14 27
SIR 64 48.12874685702082 83 15 27
SIR 65 48.4701869306075 82 16 27
SIR 66 48.703020682185 82 15 28
SIR 67 48.89818858398154 81 16 28
SIR 68 49.01926334743159 81 15 29
SIR 69 49.30470145797847 80 16 29
SIR 70 49.520724220444585 80 15 30
SIR 71 50.2961257381959 79 16 30
SIR 72 50.44963575469024 78 17 30
SIR 73 51.05310444350172 78 16 31
SIR 74 51.3210240966089 78 15 32
SIR 75 51.49455157594761 78 14 33
SIR 76 52.07456358176213 78 13 34
SIR 77 53.03564458097048 77 14 34
SIR 78 53.040917390082484 76 15 34
SIR 79 53.08260334335191 75 16 34
SIR 80 53.181609870606984 75 15 35
SIR 81 53.59222230458937 75 14 36
SIR 82 53.665423957141805 75 13 37
SIR 83 53.67453388796843 74 14 37
SIR 84 54.60805918755276 74 13 38
SIR 85 55.88624120910473 73 14 38
SIR 86 56.27742257150365 73 13 39
SIR 87 56.89143933769403 72 14 39
SIR 88 56.89765101523392 72 13 40
SIR 89 57.0031078605381 71 14 40
SIR 90 57.18458582019773 70 15 40
SIR 91 57.22065381365894 70 14 41
SIR 92 58.54980538211857 70 13 42
SIR 93 58.60823358521746 69 14 42
SIR 94 59.51227283488933 69 13 43
SIR 95 60.1765010669819 69 12 44
SIR 96 60.64211190165728 68 13 44
SIR 97 60.78779796877023 67 14 44
SIR 98 60.9639758591696 67 13 45
SIR 99 61.158456235344744 66 14 45
SIR 100 61.25617471202466 65 15 45
SIR 101 61.43877121816444 64 16 45
SIR 102 61.66455506282162 64 15 46
SIR 103 62.51832782424175 64 14 47
SIR 104 63.34111873947711 63 15 47
SIR 105 63.721379679856916 63 14 48
SIR 106 63.96060859609469 62 15 48
SIR 107 64.30885071496562 62 14 49
SIR 108 64.69280213286928 62 13 50
SIR 109 64.82646499632199 61 14 50
SIR 110 64.96925378945075 61 13 51
SIR 111 65.0161270709794 60 14 51
SIR 112 65.07616490561065 60 13 52
SIR 113 66.42488382024455 59 14 52
SIR 114 66.62239998944906 59 13 53
SIR 115 66.85739534136897 59 12 54
SIR 116 67.39701756879069 59 11 55
SIR 117 67.60302173690147 59 10 56
SIR 118 68.51483744975341 59 9 57
SIR 119 69.38274912186156 59 8 58
SIR 120 69.38437571751845 59 7 59
SIR 121 69.89578981763071 59 6 60
SIR 122 72.59296176784972 59 5 61
SIR 123 73.46085249545096 59 4 62
SIR 124 76.95426843225155 59 3 63
SIR 125 80.11680041158954 59 2 64
SIR 126 84.41191796430974 59 1 65
SIR 127 87.34574473516344 59 0 66
