action step time popS popI popR
- 0 0.0 145 5 0
SIR 1 0.5976918626853235 144 6 0
SIR 2 7.347619376817961 143 7 0
SIR 3 8.228889106303928 143 6 1
SIR 4 9.90482770239864 142 7 1
SIR 5 10.579629325491622 142 6 2
SIR 6 12.134542531912281 141 7 2
SIR 7 12.262790481888796 140 8 2
SIR 8 12.868336953086192 139 9 2
SIR 9 13.922742038410446 138 10 2
SIR 10 13.937578984060966 137 11 2
SIR 11 14.759750106766127 137 10 3
SIR 12 15.08272390474938 137 9 4
SIR 13 16.045803470927147 136 10 4
SIR 14 16.697923752050265 135 11 4
SIR 15 16.85110493554814 135 10 5
SIR 16 16.949684476379744 134 11 5
SIR 17 17.997743528096834 133 12 5
SIR 18 18.11949779743693 132 13 5
SIR 19 18.15020526163561 132 12 6
SIR 20 18.228835116579116 131 13 6
SIR 21 18.23167296234702 130 14 6
SIR 22 18.273688418931005 130 13 7
SIR 23 18.2805169993209 129 14 7
SIR 24 18.49652612169468 129 13 8
SIR 25 19.17060731557035 128 14 8
SIR 26 20.05099955287865 127 15 8
SIR 27 21.583240940774985 126 16 8
SIR 28 21.673975034737126 126 15 9
SIR 29 22.260240303638824 125 16 9
SIR 30 22.375507159691228 124 17 9
SIR 31 22.39635937282857 123 18 9
SIR 32 23.23619770645845 123 17 10
SIR 33 23.30199742700755 123 16 11
SIR 34 23.46232014533927 122 17 11
SIR 35 23.93447818485539 122 16 12
SIR 36 24.213207708895155 122 15 13
SIR 37 24.324724343157545 122 14 14
SIR 38 24.369678892463384 121 15 14
SIR 39 24.616230994435465 120 16 14
SIR 40 25.15407414223388 119 17 14
SIR 41 26.19916732358028 119 16 15
SIR 42 26.686230917827526 118 17 15
SIR 43 27.022179307464985 117 18 15
SIR 44 27.073880489826873 117 17 16
SIR 45 27.435679265582603 116 18 16
SIR 46 27.654163538769303 115 19 16
SIR 47 27.698248184242107 114 20 16
SIR 48 28.047305566303763 114 19 17
SIR 49 28.123065929196642 114 18 18
SIR 50 28.151008438613875 114 17 19
SIR 51 28.690810466505727 113 18 19
SIR 52 28.908806429063997 112 19 19
SIR 53 28.992273887841367 112 18 20
SIR 54 29.057961692840657 111 19 20
SIR 55 29.158187155768946 111 18 21
SIR 56 29.476081451918237 111 17 22
SIR 57 30.444168426520015 110 18 22
SIR 58 30.696145468248584 109 19 22
SIR 59 30.888684948081206 108 20 22
SIR 60 31.6403250198933 108 19 23
SIR 61 31.92626128239432 108 18 24
SIR 62 33.2002819063005 108 17 25
SIR 63 33.2296325124559 108 16 26
SIR 64 33.272176175738316 107 17 26
SIR 65 33.52563777041859 107 16 27
SIR 66 33.91198192728497 107 15 28
SIR 67 35.01560948120727 106 16 28
SIR 68 35.17092836594472 106 15 29
SIR 69 35.39663986930742 106 14 30
SIR 70 35.397261090039606 106 13 31
SIR 71 35.671147489159395 105 14 31
SIR 72 36.11147010435319 105 13 32
SIR 73 36.56041266908463 104 14 32
SIR 74 37.00909205308404 104 13 33
SIR 75 37.191112605462365 104 12 34
SIR 76 38.350660509006374 104 11 35
SIR 77 40.165863887507996 103 12 35
SIR 78 40.270437000662376 102 13 35
SIR 79 40.39189268848894 101 14 35
SIR 80 40.81354747875872 100 15 35
SIR 81 41.274433031102454 99 16 35
SIR 82 41.296734149365996 99 15 36
SIR 83 41.415978454401134 99 14 37
SIR 84 41.52220541135774 99 13 38
SIR 85 41.567277536428485 99 12 39
SIR 86 42.38869408269849 99 11 40
SIR 87 42.549178532397235 99 10 41
SIR 88 42.948814745177195 98 11 41
SIR 89 43.711503840550634 98 10 42
SIR 90 43.858379633856856 98 9 43
SIR 91 43.99950542147137 98 8 44
SIR 92 44.07579726789199 98 7 45
SIR 93 45.073935977342465 98 6 46
SIR 94 47.486954868318186 98 5 47
SIR 95 47.693727485250015 97 6 47
SIR 96 48.279707570200124 96 7 47
SIR 97 48.29009108402665 96 6 48
SIR 98 48.487827163888326 95 7 48
SIR 99 49.33996209153419 95 6 49
SIR 100 50.28558293856197 95 5 50
SIR 101 51.35396382316924 95 4 51
SIR 102 51.57495183083072 95 3 52
SIR 103 51.753910871484734 94 4 52
SIR 104 52.85834135753304 94 3 53
SIR 105 55.285433222309734 94 2 54
SIR 106 56.96547480144426 93 3 54
SIR 107 64.13869998432928 92 4 54
SIR 108 64.57840855923588 92 3 55
SIR 109 68.39333000674111 92 2 56
SIR 110 73.6501693148931 92 1 57
SIR 111 74.6063244813054 92 0 58
