action step time popS popI popR
- 0 0.0 95 5 0
SIR 1 0.21816232293883317 94 6 0
SIR 2 1.6990171870916635 93 7 0
SIR 3 2.2211639756975563 92 8 0
SIR 4 2.2642673700474396 92 7 1
SIR 5 3.2508206460570177 91 8 1
SIR 6 3.297718858480692 91 7 2
SIR 7 3.798036553639772 90 8 2
SIR 8 3.835776969741107 90 7 3
SIR 9 4.307785730824854 90 6 4
SIR 10 4.966742453274069 90 5 5
SIR 11 5.04969097928666 89 6 5
SIR 12 6.609861853103608 88 7 5
SIR 13 6.8305148449323605 87 8 5
SIR 14 6.937141836996891 87 7 6
SIR 15 8.133326086957648 87 6 7
SIR 16 8.145458639163367 86 7 7
SIR 17 9.105944323660399 85 8 7
SIR 18 9.986469304292205 85 7 8
SIR 19 11.247545683577458 84 8 8
SIR 20 11.806267867111295 83 9 8
SIR 21 12.486075873007284 82 10 8
SIR 22 12.697619064245309 82 9 9
SIR 23 12.70502413782527 82 8 10
SIR 24 12.941845548227338 81 9 10
SIR 25 13.194928525498803 80 10 10
SIR 26 13.655469700898701 80 9 11
SIR 27 13.727463865072776 79 10 11
SIR 28 14.036558027775545 79 9 12
SIR 29 14.330130777194032 78 10 12
SIR 30 14.615990568331691 77 11 12
SIR 31 15.032215409938905 77 10 13
SIR 32 15.562598471423138 76 11 13
SIR 33 16.023501819850726 75 12 13
SIR 34 16.25097856828877 75 11 14
SIR 35 16.82499133300546 74 12 14
SIR 36 17.6646834162792 73 13 14
SIR 37 17.93709442337292 73 12 15
SIR 38 18.05614710245781 73 11 16
SIR 39 18.149812878802397 72 12 16
SIR 40 18.781740595147326 72 11 17
SIR 41 18.923740503989716 71 12 17
SIR 42 19.48339181392116 71 11 18
SIR 43 21.76428127288205 70 12 18
SIR 44 21.776084994663332 70 11 19
SIR 45 23.06827336893608 70 10 20
SIR 46 23.189954928371982 69 11 20
SIR 47 23.49492240831415 68 12 20
SIR 48 23.56300798307799 68 11 21
SIR 49 23.90808111788978 68 10 22
SIR 50 24.086027382794637 67 11 22
SIR 51 24.883048141552074 67 10 23
SIR 52 25.104520612156424 67 9 24
SIR 53 25.133878614160896 67 8 25
SIR 54 25.314266960438914 67 7 26
SIR 55 25.63267126631794 67 6 27
SIR 56 26.248287668579003 67 5 28
SIR 57 29.58642375966298 67 4 29
SIR 58 31.487144397076847 67 3 30
SIR 59 35.780709992371264 66 4 30
SIR 60 36.28208404544452 66 3 31
SIR 61 38.291875454753715 65 4 31
SIR 62 39.050317430760884 65 3 32
SIR 63 39.931904087594845 65 2 33
SIR 64 41.71158522898226 64 3 33
SIR 65 45.18383723632711 63 4 33
SIR 66 46.23870937445133 62 5 33
SIR 67 47.82402521989629 62 4 34
SIR 68 52.02083425485711 62 3 35
SIR 69 53.643574757394155 62 2 36
SIR 70 53.67640596906806 62 1 37
SIR 71 56.70950188167319 62 0 38
