action step time popS popI popR
- 0 0.0 95 5 0
SIR 1 1.9418278989791466 95 4 1
SIR 2 2.5218425116372885 94 5 1
SIR 3 3.4386551242849572 93 6 1
SIR 4 3.9603419126072597 93 5 2
SIR 5 4.422872697768238 92 6 2
SIR 6 6.098341050481215 91 7 2
SIR 7 6.512804743863657 90 8 2
SIR 8 6.739770228837348 89 9 2
SIR 9 6.997794759273098 89 8 3
SIR 10 8.255461063075076 89 7 4
SIR 11 8.41933817127528 89 6 5
SIR 12 10.415957144397893 89 5 6
SIR 13 10.79492314568368 89 4 7
SIR 14 11.819518682441984 88 5 7
SIR 15 11.970923133414123 88 4 8
SIR 16 13.506840844637356 87 5 8
SIR 17 13.791847167816755 87 4 9
SIR 18 14.290436493749178 86 5 9
SIR 19 15.511481522993362 86 4 10
SIR 20 16.025769768830667 86 3 11
SIR 21 17.433609394633446 86 2 12
SIR 22 17.435582829025694 86 1 13
SIR 23 18.902866483830984 86 0 14
