action step time popS popI popR
- 0 0.0 70 5 0
SIR 1 0.1877697916499769 69 6 0
SIR 2 1.7310165357222758 69 5 1
SIR 3 1.938770086192334 68 6 1
SIR 4 6.602685396342338 68 5 2
SIR 5 7.12312065251586 67 6 2
SIR 6 7.2190272961538415 67 5 3
SIR 7 8.228018780276184 66 6 3
SIR 8 8.651531733642267 66 5 4
SIR 9 10.252471120169057 66 4 5
SIR 10 10.88788435205134 65 5 5
SIR 11 12.571613069182286 65 4 6
SIR 12 12.854084799139883 65 3 7
SIR 13 13.242344126478715 65 2 8
SIR 14 13.601795062813043 64 3 8
SIR 15 13.795648446532478 64 2 9
SIR 16 16.026007233921163 64 1 10
SIR 17 24.106331051857495 64 0 11
