action step time popS popI popR
- 0 0.0 70 5 0
SIR 1 0.555088406502599 69 6 0
SIR 2 1.5312065029606576 68 7 0
SIR 3 2.7029893426993077 67 8 0
SIR 4 4.498658120183416 67 7 1
SIR 5 5.429371838284528 66 8 1
SIR 6 6.827742342479627 66 7 2
SIR 7 6.890734678176097 66 6 3
SIR 8 8.100846681586866 66 5 4
SIR 9 8.274957706797176 65 6 4
SIR 10 8.3762039539009 65 5 5
SIR 11 10.253015129683412 65 4 6
SIR 12 12.061327986559323 65 3 7
SIR 13 18.92749899804152 65 2 8
SIR 14 22.37990411949785 65 1 9
SIR 15 33.59171386859741 64 2 9
SIR 16 35.1497304677915 64 1 10
SIR 17 43.71964605316605 63 2 10
SIR 18 46.35680316210301 63 1 11
SIR 19 50.64360710150558 63 0 12
