action step time popS popI popR
- 0 0.0 120 5 0
SIR 1 1.2367214634054344 119 6 0
SIR 2 1.6073770517884838 119 5 1
SIR 3 2.1491637794463703 118 6 1
SIR 4 2.334900816698387 118 5 2
SIR 5 2.560790556816969 118 4 3
SIR 6 2.8063331794674196 117 5 3
SIR 7 4.1134466666570635 116 6 3
SIR 8 4.426123269232729 116 5 4
SIR 9 4.791136144092442 115 6 4
SIR 10 5.776199033529973 115 5 5
SIR 11 6.1754527403066195 115 4 6
SIR 12 6.9669902825304835 115 3 7
SIR 13 8.23586071973835 114 4 7
SIR 14 9.245189097892359 114 3 8
SIR 15 9.72365464822633 113 4 8
SIR 16 10.71639365723854 113 3 9
SIR 17 12.997828696683875 113 2 10
SIR 18 13.648463064452404 113 1 11
SIR 19 16.007171763603765 113 0 12
