action step time popS popI popR
- 0 0.0 45 5 0
SIR 1 1.6627908554623265 44 6 0
SIR 2 3.520102340720274 44 5 1
SIR 3 5.174297330595245 44 4 2
SIR 4 8.566914983963116 44 3 3
SIR 5 9.859236297243973 44 2 4
SIR 6 15.117186551518902 43 3 4
SIR 7 19.27462399875732 42 4 4
SIR 8 19.970446429939784 42 3 5
SIR 9 20.578480408461928 41 4 5
SIR 10 21.55551383072744 40 5 5
SIR 11 22.161457792909793 40 4 6
SIR 12 22.764243229786615 40 3 7
SIR 13 25.701901160341396 40 2 8
SIR 14 31.631765825790296 40 1 9
SIR 15 34.527762605087766 39 2 9
SIR 16 37.57300085880506 38 3 9
SIR 17 42.09073667594543 38 2 10
SIR 18 43.03859338928875 38 1 11
SIR 19 51.39730835074819 38 0 12
