action step time popS popI popR
- 0 0.0 70 5 0
SIR 1 2.0035547279745174 69 6 0
SIR 2 2.1111475651013993 68 7 0
SIR 3 2.940784153858953 68 6 1
SIR 4 4.404807092686443 67 7 1
SIR 5 4.611867751565912 66 8 1
SIR 6 4.9449728737448035 66 7 2
SIR 7 5.348469705903356 65 8 2
SIR 8 5.840603674753592 64 9 2
SIR 9 6.362243103230913 63 10 2
SIR 10 7.063665681019668 62 11 2
SIR 11 7.304813284053575 61 12 2
SIR 12 7.548894591152542 61 11 3
SIR 13 8.520652782642967 60 12 3
SIR 14 9.074685882245138 59 13 3
SIR 15 9.484114793846409 59 12 4
SIR 16 9.75543262143204 59 11 5
SIR 17 9.961982536534354 59 10 6
SIR 18 13.37403708028679 59 9 7
SIR 19 13.807280568611297 59 8 8
SIR 20 14.11115622807256 59 7 9
SIR 21 14.511403528756588 59 6 10
SIR 22 15.608245266954722 59 5 11
SIR 23 17.02289998931117 59 4 12
SIR 24 17.14317464416122 59 3 13
SIR 25 20.35249567129209 59 2 14
SIR 26 21.668327432811516 59 1 15
SIR 27 32.397278369858654 58 2 15
SIR 28 34.28855908545687 57 3 15
SIR 29 38.60358732518692 56 4 15
SIR 30 45.46883310953382 55 5 15
SIR 31 46.17624834525362 55 4 16
SIR 32 49.13258943994528 55 3 17
SIR 33 52.731045308549575 55 2 18
SIR 34 54.05855707713546 55 1 19
SIR 35 55.078021542974064 55 0 20
