action step time popS popI popR
- 0 0.0 170 5 0
SIR 1 0.40478640649261416 169 6 0
SIR 2 1.1674090264352541 168 7 0
SIR 3 1.422576275292384 167 8 0
SIR 4 1.6490240494252462 166 9 0
SIR 5 2.408462099057723 166 8 1
SIR 6 2.7073359389509224 165 9 1
SIR 7 2.9051644703287787 165 8 2
SIR 8 2.9206598214183908 164 9 2
SIR 9 4.428110786183868 163 10 2
SIR 10 4.511887776555474 163 9 3
SIR 11 5.502915950942131 162 10 3
SIR 12 6.1089020172213475 161 11 3
SIR 13 6.4888883124909835 160 12 3
SIR 14 6.539440380118971 160 11 4
SIR 15 6.948742729986145 159 12 4
SIR 16 7.122073066950178 159 11 5
SIR 17 7.155944916969652 159 10 6
SIR 18 7.857584451072983 159 9 7
SIR 19 7.90791972091424 159 8 8
SIR 20 8.110214629905444 158 9 8
SIR 21 8.346647329487544 158 8 9
SIR 22 8.811439184478045 157 9 9
SIR 23 8.882063595678298 156 10 9
SIR 24 9.013165142474955 155 11 9
SIR 25 9.134228587177082 154 12 9
SIR 26 9.616711408211243 154 11 10
SIR 27 9.731606046996752 154 10 11
SIR 28 10.14093859224821 154 9 12
SIR 29 10.143462787304632 153 10 12
SIR 30 10.169456879781135 153 9 13
SIR 31 10.898149338933246 152 10 13
SIR 32 11.149495843419631 151 11 13
SIR 33 11.199126492374411 151 10 14
SIR 34 11.244214595927208 151 9 15
SIR 35 11.648264684371002 150 10 15
SIR 36 11.819125006544091 150 9 16
SIR 37 11.832387398879266 150 8 17
SIR 38 11.905121649660094 150 7 18
SIR 39 13.069655119431737 149 8 18
SIR 40 13.190072393336694 149 7 19
SIR 41 13.505026290213495 148 8 19
SIR 42 13.642850103898052 148 7 20
SIR 43 14.712114885417453 147 8 20
SIR 44 16.07507201790279 146 9 20
SIR 45 17.100946530204325 145 10 20
SIR 46 17.61875760494676 145 9 21
SIR 47 18.2428685685601 144 10 21
SIR 48 18.60948010554979 144 9 22
SIR 49 18.83583474174154 143 10 22
SIR 50 19.117028981724395 143 9 23
SIR 51 19.12164171378901 142 10 23
SIR 52 20.02099042136454 142 9 24
SIR 53 20.594045934788245 142 8 25
SIR 54 21.058061246286535 142 7 26
SIR 55 22.887149607392313 142 6 27
SIR 56 23.759389159587396 141 7 27
SIR 57 23.825684503995802 140 8 27
SIR 58 24.36539061732751 139 9 27
SIR 59 24.576795998002186 138 10 27
SIR 60 24.84661842019279 137 11 27
SIR 61 26.3682190251795 137 10 28
