action step time popS popI popR
- 0 0.0 70 5 0
SIR 1 0.0972856824150176 69 6 0
SIR 2 2.8319264469663725 68 7 0
SIR 3 4.094094300005251 68 6 1
SIR 4 4.283390857047517 67 7 1
SIR 5 6.845840068623654 66 8 1
SIR 6 8.82796583077776 66 7 2
SIR 7 8.915538322831853 66 6 3
SIR 8 8.975429509274527 66 5 4
SIR 9 9.836761963672657 66 4 5
SIR 10 12.349919190304147 65 5 5
SIR 11 13.623012638435585 65 4 6
SIR 12 17.483411888205314 65 3 7
SIR 13 19.51942326086368 64 4 7
SIR 14 20.706102367192777 64 3 8
SIR 15 20.74654967257512 63 4 8
SIR 16 21.50679063033189 63 3 9
SIR 17 22.061652563766277 62 4 9
SIR 18 22.51403028910423 61 5 9
SIR 19 23.251875903572273 61 4 10
SIR 20 25.211656157808193 60 5 10
SIR 21 26.04575251506895 59 6 10
SIR 22 28.345101608320373 59 5 11
SIR 23 28.914734453724083 59 4 12
SIR 24 29.767820845404458 58 5 12
SIR 25 31.730588042699654 58 4 13
SIR 26 31.98098362510353 58 3 14
SIR 27 32.217431719603454 58 2 15
SIR 28 34.464090229237215 57 3 15
SIR 29 36.11848727174365 57 2 16
SIR 30 36.984202612154995 56 3 16
SIR 31 40.19264644147892 56 2 17
SIR 32 42.80375682403748 56 1 18
SIR 33 51.960308973488374 55 2 18
SIR 34 55.68207103202914 55 1 19
SIR 35 61.86582309619686 55 0 20
