action step time popS popI popR
- 0 0.0 170 5 0
SIR 1 0.6328549572470159 170 4 1
SIR 2 1.2681506624817773 170 3 2
SIR 3 2.0172834441675205 169 4 2
SIR 4 2.33404645310915 168 5 2
SIR 5 3.532473424786474 167 6 2
SIR 6 6.107886749321468 166 7 2
SIR 7 6.529773776500432 165 8 2
SIR 8 6.874499629688498 164 9 2
SIR 9 6.957469314395989 163 10 2
SIR 10 7.056520394182023 162 11 2
SIR 11 7.296762929559377 162 10 3
SIR 12 7.554694055770967 161 11 3
SIR 13 8.315453549657912 160 12 3
SIR 14 8.692624022108912 159 13 3
SIR 15 9.099459723415615 158 14 3
SIR 16 9.894792149711751 157 15 3
SIR 17 9.962686318632505 156 16 3
SIR 18 9.983209447027088 155 17 3
SIR 19 10.206102482062343 155 16 4
SIR 20 11.386206815970688 155 15 5
SIR 21 11.39328895386336 154 16 5
SIR 22 11.600986884021516 153 17 5
SIR 23 11.726078839649327 153 16 6
SIR 24 12.373352634566658 152 17 6
SIR 25 12.749422138574708 151 18 6
SIR 26 13.029317517690405 150 19 6
SIR 27 13.140110524639935 149 20 6
SIR 28 13.230247691079306 149 19 7
SIR 29 13.68166877747014 148 20 7
SIR 30 13.906139047744169 148 19 8
SIR 31 14.011796363801762 148 18 9
SIR 32 14.294038934692681 147 19 9
SIR 33 14.375929972717621 147 18 10
SIR 34 14.605122818455145 146 19 10
SIR 35 14.623495829096175 146 18 11
SIR 36 15.01927151592317 145 19 11
SIR 37 15.044313750137173 145 18 12
SIR 38 15.241806251850162 145 17 13
SIR 39 15.282140454212703 145 16 14
SIR 40 15.697882709568706 144 17 14
SIR 41 16.00514997398206 143 18 14
SIR 42 16.068624762610977 142 19 14
SIR 43 16.143886216628527 141 20 14
SIR 44 16.183099498716423 140 21 14
SIR 45 16.248488804011394 140 20 15
SIR 46 16.30025296092132 139 21 15
SIR 47 16.528126829899357 139 20 16
SIR 48 16.92770477775277 138 21 16
SIR 49 16.996293702080976 138 20 17
SIR 50 16.99966234431392 137 21 17
SIR 51 17.191731017779848 136 22 17
SIR 52 18.137092314821654 136 21 18
SIR 53 18.861469958894723 135 22 18
SIR 54 19.383735443866183 135 21 19
SIR 55 19.59898816129817 134 22 19
SIR 56 19.699412054874447 133 23 19
SIR 57 20.002535723514626 132 24 19
SIR 58 20.013935745326048 131 25 19
SIR 59 20.195546899495625 130 26 19
SIR 60 20.49954231335881 129 27 19
SIR 61 20.648474826784742 129 26 20
SIR 62 20.77047357466199 129 25 21
SIR 63 20.845768835363003 128 26 21
SIR 64 21.16875322356301 127 27 21
SIR 65 21.176613304513463 126 28 21
SIR 66 21.527499419243835 125 29 21
SIR 67 21.56994440153609 125 28 22
SIR 68 21.803056154215742 124 29 22
SIR 69 21.82404683469978 123 30 22
SIR 70 22.099202177132554 123 29 23
SIR 71 22.461789638775574 122 30 23
SIR 72 22.468118995352267 121 31 23
SIR 73 22.522841540150836 120 32 23
SIR 74 22.57439441076263 119 33 23
SIR 75 22.97780779840596 119 32 24
SIR 76 23.01997206576334 118 33 24
SIR 77 23.225883343681158 117 34 24
SIR 78 23.24158139366982 116 35 24
SIR 79 23.30984349477541 115 36 24
SIR 80 23.460101231763918 114 37 24
SIR 81 23.484655114233092 113 38 24
SIR 82 23.63570963885393 112 39 24
SIR 83 23.881112395301674 112 38 25
SIR 84 24.368743019125443 112 37 26
SIR 85 24.494970223098488 111 38 26
SIR 86 24.511045534572098 110 39 26
SIR 87 24.515255951836682 109 40 26
SIR 88 24.615304352713842 108 41 26
SIR 89 24.645401154952395 107 42 26
SIR 90 24.901843338944886 107 41 27
SIR 91 25.323339935979646 107 40 28
SIR 92 25.375751436865805 106 41 28
SIR 93 25.608057366267378 106 40 29
SIR 94 25.770764116844862 106 39 30
SIR 95 26.043708784396998 105 40 30
SIR 96 26.12486609891309 105 39 31
SIR 97 26.17934831299527 104 40 31
SIR 98 26.374256163772547 104 39 32
SIR 99 26.37601384203889 103 40 32
SIR 100 26.50092565504577 102 41 32
SIR 101 26.586953375578826 101 42 32
SIR 102 26.59427808121871 100 43 32
SIR 103 26.782952753425178 99 44 32
SIR 104 27.18669906718554 99 43 33
SIR 105 27.356062450631857 99 42 34
SIR 106 27.48153261397707 99 41 35
SIR 107 27.575146549234375 98 42 35
SIR 108 27.617094908485853 97 43 35
SIR 109 27.730299389115967 96 44 35
SIR 110 27.75958944057256 95 45 35
SIR 111 27.768982828532828 94 46 35
SIR 112 27.857983853907985 93 47 35
SIR 113 27.882860099996247 93 46 36
SIR 114 27.972431280479896 93 45 37
SIR 115 28.009934029033133 92 46 37
SIR 116 28.016275675897486 91 47 37
SIR 117 28.122834985352412 91 46 38
SIR 118 28.159302258015465 90 47 38
SIR 119 28.18522160484439 90 46 39
SIR 120 28.23198200303526 89 47 39
SIR 121 28.33224186955887 89 46 40
SIR 122 28.37785670274887 89 45 41
SIR 123 28.469101293355696 88 46 41
SIR 124 28.519250000935344 87 47 41
SIR 125 28.525560934669375 86 48 41
SIR 126 28.668350034830592 85 49 41
SIR 127 28.708016769170587 84 50 41
SIR 128 28.88973647007556 84 49 42
SIR 129 28.995903727472598 84 48 43
SIR 130 29.032254232981735 83 49 43
SIR 131 29.109386140395753 83 48 44
SIR 132 29.385290574850252 83 47 45
SIR 133 29.406970727003987 83 46 46
SIR 134 29.79528255417872 82 47 46
SIR 135 29.902965893595557 81 48 46
SIR 136 29.98210541244986 81 47 47
SIR 137 30.033644726533716 81 46 48
SIR 138 30.070527229419866 80 47 48
SIR 139 30.141941923235844 80 46 49
