action step time popS popI popR
- 0 0.0 195 5 0
SIR 1 0.5758066008634993 195 4 1
SIR 2 1.450736959883567 194 5 1
SIR 3 2.4527000008097097 193 6 1
SIR 4 2.7746057163861515 192 7 1
SIR 5 3.15810996417008 191 8 1
SIR 6 3.237335274097154 190 9 1
SIR 7 3.250481429674459 190 8 2
SIR 8 3.762626828356693 189 9 2
SIR 9 4.213009606503836 188 10 2
SIR 10 4.485345248514239 188 9 3
SIR 11 4.718603035885828 188 8 4
SIR 12 5.357438155943875 187 9 4
SIR 13 6.10191460686289 186 10 4
SIR 14 6.18340026630339 185 11 4
SIR 15 6.21311279963998 184 12 4
SIR 16 6.392096185123145 183 13 4
SIR 17 6.660580965843535 182 14 4
SIR 18 6.676522524817108 181 15 4
SIR 19 6.798279122059547 180 16 4
SIR 20 7.34233471614464 179 17 4
SIR 21 7.380158877547717 178 18 4
SIR 22 7.764049959833109 177 19 4
SIR 23 7.914200827047228 176 20 4
SIR 24 7.974380512938135 175 21 4
SIR 25 8.06112575284236 175 20 5
SIR 26 8.269021347365264 175 19 6
SIR 27 8.434043117142059 175 18 7
SIR 28 8.515858130634058 174 19 7
SIR 29 8.538272999651603 173 20 7
SIR 30 8.674453559163041 173 19 8
SIR 31 8.720295187395527 173 18 9
SIR 32 9.031827607781134 172 19 9
SIR 33 9.132948323289684 171 20 9
SIR 34 9.269044880170659 170 21 9
SIR 35 9.424381214542857 169 22 9
SIR 36 9.44458001366003 168 23 9
SIR 37 9.699738058114036 167 24 9
SIR 38 9.77433098497062 166 25 9
SIR 39 10.026319445213652 166 24 10
SIR 40 10.057398888642599 165 25 10
SIR 41 10.095172781518178 164 26 10
SIR 42 10.301901708427303 163 27 10
SIR 43 10.417932766323915 162 28 10
SIR 44 10.47151026849031 162 27 11
SIR 45 10.47351395362663 161 28 11
SIR 46 10.717971396841468 160 29 11
SIR 47 10.727445668077245 159 30 11
SIR 48 10.844563495169872 159 29 12
SIR 49 11.332264635385055 159 28 13
SIR 50 11.454633598749364 158 29 13
SIR 51 11.611076952188363 157 30 13
SIR 52 11.626197314670579 157 29 14
SIR 53 11.705709341387303 157 28 15
SIR 54 11.824561528330952 157 27 16
SIR 55 11.865364032904845 157 26 17
SIR 56 12.001617903031764 157 25 18
SIR 57 12.133017552521462 157 24 19
SIR 58 12.27112118381857 156 25 19
SIR 59 12.343712354142573 155 26 19
SIR 60 12.622438705666285 155 25 20
SIR 61 12.633927168107434 154 26 20
SIR 62 12.854451043168385 154 25 21
SIR 63 12.959611177635734 154 24 22
SIR 64 12.983643318152435 153 25 22
SIR 65 13.014092373801263 152 26 22
SIR 66 13.071604594462773 152 25 23
SIR 67 13.453835724278163 151 26 23
SIR 68 13.819333916862014 150 27 23
SIR 69 13.889479958580086 150 26 24
SIR 70 14.155217653162389 149 27 24
SIR 71 14.309371361772802 148 28 24
SIR 72 14.468881215912202 148 27 25
SIR 73 14.616336091229789 147 28 25
SIR 74 14.632042445076717 147 27 26
SIR 75 14.756837523408706 146 28 26
SIR 76 14.970159946684323 145 29 26
SIR 77 15.041162662394266 145 28 27
SIR 78 15.128880254662024 144 29 27
SIR 79 15.235290017805866 143 30 27
SIR 80 15.252299306920465 143 29 28
SIR 81 15.271596046412414 142 30 28
SIR 82 15.602964335214477 141 31 28
SIR 83 15.863942845897935 141 30 29
SIR 84 15.888795528836074 140 31 29
SIR 85 16.043862218947393 139 32 29
SIR 86 16.217279443479804 138 33 29
SIR 87 16.252105943508777 138 32 30
SIR 88 16.460586509124212 137 33 30
SIR 89 16.478098504962972 136 34 30
SIR 90 16.576095543519692 135 35 30
SIR 91 16.637616908923057 134 36 30
SIR 92 16.72545728069408 133 37 30
SIR 93 17.242637318507608 132 38 30
SIR 94 17.286617971188022 131 39 30
SIR 95 17.543476706841854 130 40 30
SIR 96 17.72891829684515 129 41 30
SIR 97 17.882412155939566 129 40 31
SIR 98 17.960616388740764 128 41 31
SIR 99 17.981353916500964 127 42 31
SIR 100 18.02295772441118 126 43 31
SIR 101 18.036053312298208 125 44 31
SIR 102 18.08930759595652 124 45 31
SIR 103 18.191616405289523 124 44 32
SIR 104 18.20861701182893 124 43 33
SIR 105 18.57169682991192 123 44 33
SIR 106 18.57308719491681 123 43 34
SIR 107 18.923628636611376 122 44 34
SIR 108 19.025876025031245 122 43 35
SIR 109 19.130217411583835 121 44 35
SIR 110 19.153589575151038 120 45 35
SIR 111 19.190790430813397 120 44 36
SIR 112 19.479579522550427 120 43 37
SIR 113 19.484907711941748 119 44 37
SIR 114 19.635838558195218 119 43 38
SIR 115 19.693303901075097 118 44 38
SIR 116 19.69498983731166 117 45 38
SIR 117 19.73158579567343 117 44 39
SIR 118 19.745661720709048 117 43 40
SIR 119 19.852333430368738 117 42 41
SIR 120 19.90795379775133 116 43 41
SIR 121 20.010615328865846 115 44 41
SIR 122 20.10728009160858 114 45 41
SIR 123 20.13274334638635 113 46 41
SIR 124 20.287717564822252 112 47 41
SIR 125 20.843147675546447 112 46 42
SIR 126 21.13497336696994 111 47 42
SIR 127 21.141429140032507 110 48 42
SIR 128 21.14234860442008 109 49 42
SIR 129 21.32211138838799 108 50 42
SIR 130 21.531443788244307 107 51 42
SIR 131 21.62699231284947 106 52 42
SIR 132 21.629378956549537 105 53 42
SIR 133 21.6642001014653 104 54 42
SIR 134 21.99291678836914 103 55 42
SIR 135 22.101784385869916 102 56 42
SIR 136 22.12347318126395 101 57 42
SIR 137 22.294467856551318 100 58 42
SIR 138 22.29852849997859 100 57 43
SIR 139 22.330162043375633 100 56 44
SIR 140 22.523645100567897 100 55 45
SIR 141 22.55838606763399 100 54 46
SIR 142 22.62846787761531 99 55 46
SIR 143 22.637487804103877 99 54 47
SIR 144 22.750407300142022 98 55 47
SIR 145 22.84915360915166 97 56 47
SIR 146 22.989127342852825 96 57 47
SIR 147 23.043141180389686 96 56 48
SIR 148 23.30322154489514 95 57 48
SIR 149 23.36827415684021 94 58 48
SIR 150 23.465999779745275 94 57 49
SIR 151 23.493646394779226 93 58 49
SIR 152 23.555641780916883 93 57 50
SIR 153 23.755133530145937 93 56 51
SIR 154 23.757397932116355 93 55 52
SIR 155 23.761467637926994 93 54 53
SIR 156 23.817509724977825 93 53 54
SIR 157 23.90691000917665 92 54 54
SIR 158 23.953736911011827 91 55 54
SIR 159 23.993113889530424 91 54 55
SIR 160 24.04642410345594 90 55 55
SIR 161 24.068676494935072 90 54 56
SIR 162 24.200144826391718 89 55 56
SIR 163 24.23962567817073 88 56 56
SIR 164 24.35687534426831 87 57 56
SIR 165 24.6373116067588 86 58 56
SIR 166 24.73779728088828 86 57 57
SIR 167 24.80111759206277 86 56 58
SIR 168 25.087481610832175 85 57 58
SIR 169 25.097064171259486 85 56 59
SIR 170 25.10217464532385 84 57 59
