action step time popS popI popR
- 0 0.0 95 5 0
SIR 1 0.29624762814377154 94 6 0
SIR 2 1.01247490848308 93 7 0
SIR 3 2.858549215558526 92 8 0
SIR 4 2.996910600740068 92 7 1
SIR 5 3.839432351980533 92 6 2
SIR 6 4.206815526755873 92 5 3
SIR 7 4.244377949429002 92 4 4
SIR 8 4.632548418056704 91 5 4
SIR 9 4.763593576369515 91 4 5
SIR 10 4.846864696724262 90 5 5
SIR 11 7.64682036684682 90 4 6
SIR 12 10.502893763472319 90 3 7
SIR 13 11.488986873461753 89 4 7
SIR 14 12.202652239022697 88 5 7
SIR 15 12.26166188053007 87 6 7
SIR 16 13.681405949423734 87 5 8
SIR 17 15.482790721590757 87 4 9
SIR 18 15.997101836430272 86 5 9
SIR 19 20.128168214728397 85 6 9
SIR 20 20.199109071941763 84 7 9
SIR 21 20.884800168278026 84 6 10
SIR 22 22.1471697566211 83 7 10
SIR 23 22.453641433163426 83 6 11
SIR 24 24.535813703533968 82 7 11
SIR 25 25.129934295791394 82 6 12
SIR 26 27.07933738299705 82 5 13
SIR 27 30.297099206598535 82 4 14
SIR 28 31.622663506709124 82 3 15
SIR 29 32.450980708638824 82 2 16
SIR 30 33.84160869966393 82 1 17
SIR 31 35.09024288051671 82 0 18
