action step time popS popI popR
- 0 0.0 95 5 0
SIR 1 2.2428911775910234 95 4 1
SIR 2 3.9607666524592364 94 5 1
SIR 3 4.370227008287008 93 6 1
SIR 4 4.4360559360453315 92 7 1
SIR 5 4.649500535381181 91 8 1
SIR 6 5.337405377203742 90 9 1
SIR 7 5.590920025961184 90 8 2
SIR 8 6.933039749349497 89 9 2
SIR 9 7.06554711888916 89 8 3
SIR 10 11.724445338811947 88 9 3
SIR 11 11.780694466446214 87 10 3
SIR 12 12.514510147360706 87 9 4
SIR 13 12.539791662222642 86 10 4
SIR 14 12.894320886664413 85 11 4
SIR 15 14.081202877245023 84 12 4
SIR 16 14.848458976012529 83 13 4
SIR 17 15.629339859911031 83 12 5
SIR 18 16.210719702725434 82 13 5
SIR 19 16.79805824713819 81 14 5
SIR 20 17.45904767585269 81 13 6
SIR 21 17.605433597945847 80 14 6
SIR 22 17.739794526864852 79 15 6
SIR 23 18.06887428435036 78 16 6
SIR 24 18.28900023018379 77 17 6
SIR 25 18.291311367607115 77 16 7
SIR 26 18.71962479849974 76 17 7
SIR 27 19.17775397260504 75 18 7
SIR 28 19.216167159919266 75 17 8
SIR 29 19.577036668364062 75 16 9
SIR 30 20.004988121852843 75 15 10
SIR 31 20.04204277763896 75 14 11
SIR 32 20.044524913112387 74 15 11
SIR 33 20.061786928579544 73 16 11
SIR 34 21.698696051446095 72 17 11
SIR 35 22.24147796163619 71 18 11
SIR 36 22.840284251023938 70 19 11
SIR 37 23.01487106524757 70 18 12
SIR 38 23.658426562483548 69 19 12
SIR 39 23.97552524602981 68 20 12
SIR 40 23.985857555842262 67 21 12
SIR 41 24.04773930921836 67 20 13
SIR 42 24.281928958676897 67 19 14
SIR 43 24.661847767800065 67 18 15
SIR 44 24.94872595474419 67 17 16
SIR 45 24.972432954275796 67 16 17
SIR 46 25.12104312220823 66 17 17
SIR 47 25.212165189511953 66 16 18
SIR 48 25.534018381482756 66 15 19
SIR 49 26.008675132652222 65 16 19
SIR 50 26.209723112524905 65 15 20
SIR 51 26.540034349833157 65 14 21
SIR 52 26.76594508294541 64 15 21
SIR 53 27.138033835633895 64 14 22
SIR 54 27.720603486072424 63 15 22
SIR 55 27.89363434832519 62 16 22
SIR 56 28.132056264406273 61 17 22
SIR 57 29.052289164786455 60 18 22
SIR 58 29.528518297548644 60 17 23
SIR 59 29.634362760959068 59 18 23
SIR 60 29.809168724994436 58 19 23
SIR 61 30.34209401079812 57 20 23
SIR 62 30.440696643780356 57 19 24
SIR 63 30.637607497718893 56 20 24
SIR 64 30.987901402666118 56 19 25
SIR 65 31.107573365947676 56 18 26
SIR 66 31.197046221779818 55 19 26
SIR 67 32.31173252105671 55 18 27
SIR 68 32.88138251811098 54 19 27
SIR 69 33.06024882192687 54 18 28
SIR 70 33.15299996814195 54 17 29
SIR 71 33.242807345186606 54 16 30
SIR 72 33.3093164382649 53 17 30
SIR 73 33.461035917009994 53 16 31
SIR 74 33.51319644393601 53 15 32
SIR 75 34.31531796534272 53 14 33
SIR 76 34.795611421330754 52 15 33
SIR 77 35.20390349926821 52 14 34
SIR 78 35.470624088679806 51 15 34
SIR 79 36.27163588362868 50 16 34
SIR 80 36.41020206078303 50 15 35
SIR 81 36.58300248999049 49 16 35
SIR 82 36.61859001757259 49 15 36
SIR 83 36.730737805417206 49 14 37
SIR 84 37.12458654359831 48 15 37
SIR 85 37.53862480692437 48 14 38
SIR 86 37.93934473962044 47 15 38
SIR 87 38.04915717308532 47 14 39
SIR 88 38.81604001788123 47 13 40
SIR 89 38.93482597384925 46 14 40
SIR 90 39.755284847129936 46 13 41
SIR 91 40.404263589689165 46 12 42
SIR 92 40.90192719514779 45 13 42
SIR 93 42.091083861070686 45 12 43
SIR 94 42.55599633831789 44 13 43
SIR 95 43.14023082706877 44 12 44
SIR 96 43.83623870668751 44 11 45
SIR 97 45.552165260969595 43 12 45
SIR 98 45.796379853794114 43 11 46
SIR 99 46.85642352781996 43 10 47
SIR 100 47.04412107005843 43 9 48
SIR 101 47.056853195832886 42 10 48
SIR 102 47.188709100934155 42 9 49
SIR 103 47.53121454051359 41 10 49
SIR 104 48.14363186646231 41 9 50
SIR 105 48.15610546295587 40 10 50
SIR 106 48.30212792043395 40 9 51
SIR 107 48.53498709382187 40 8 52
SIR 108 51.89743163570043 40 7 53
SIR 109 52.391029712820405 39 8 53
SIR 110 53.239530788440725 39 7 54
SIR 111 53.8493545275706 39 6 55
SIR 112 54.15300538243755 39 5 56
SIR 113 55.006505210483745 38 6 56
SIR 114 55.861917667495874 38 5 57
SIR 115 57.15934049412063 37 6 57
SIR 116 57.76613644550746 37 5 58
SIR 117 59.827681003003185 37 4 59
SIR 118 61.578500398374 37 3 60
SIR 119 62.31655874243277 37 2 61
SIR 120 69.51246210092546 37 1 62
SIR 121 70.29021245758507 36 2 62
SIR 122 70.90096484338339 36 1 63
SIR 123 75.3012753564144 36 0 64
