action step time popS popI popR
- 0 0.0 120 5 0
SIR 1 0.6755522877106206 120 4 1
SIR 2 0.8930809660595763 120 3 2
SIR 3 2.002884032160741 120 2 3
SIR 4 4.931648862953022 119 3 3
SIR 5 6.704573220739565 118 4 3
SIR 6 11.425399468675066 118 3 4
SIR 7 12.97991236522929 118 2 5
SIR 8 13.590890201350332 118 1 6
SIR 9 14.252979917738594 117 2 6
SIR 10 20.8149031553905 117 1 7
SIR 11 22.507192361828494 116 2 7
SIR 12 27.336188627722862 115 3 7
SIR 13 27.539968656105767 115 2 8
SIR 14 28.067369737546912 115 1 9
SIR 15 29.15058606913255 115 0 10
