action step time popS popI popR
- 0 0.0 195 5 0
SIR 1 0.7325283865120039 195 4 1
SIR 2 2.0672079994616857 194 5 1
SIR 3 3.9364931787295676 193 6 1
SIR 4 4.315085450773367 193 5 2
SIR 5 6.296037207176046 193 4 3
SIR 6 6.304974867880263 192 5 3
SIR 7 8.42843760258914 191 6 3
SIR 8 10.482319139713006 190 7 3
SIR 9 11.168992047405265 190 6 4
SIR 10 12.301019106640021 190 5 5
SIR 11 12.604075808322571 189 6 5
SIR 12 13.768460238253596 188 7 5
SIR 13 15.4832916409211 187 8 5
SIR 14 15.55859429754192 186 9 5
SIR 15 15.581547045741754 186 8 6
SIR 16 15.583527162260976 186 7 7
SIR 17 16.244382376557365 186 6 8
SIR 18 16.51172719817785 185 7 8
SIR 19 17.133307242076704 185 6 9
SIR 20 17.353943816504025 185 5 10
SIR 21 17.39441772495731 184 6 10
SIR 22 18.099537732054074 183 7 10
SIR 23 18.112002970992965 182 8 10
SIR 24 18.178685929885642 182 7 11
SIR 25 18.504788796264034 182 6 12
SIR 26 18.547574030810388 182 5 13
SIR 27 20.278379576038557 181 6 13
SIR 28 21.215459394541462 180 7 13
SIR 29 21.854043655989045 179 8 13
SIR 30 22.16274335053583 178 9 13
SIR 31 22.895217066080633 178 8 14
SIR 32 23.9423299928525 177 9 14
SIR 33 24.638619020737135 177 8 15
SIR 34 24.9436217756796 176 9 15
SIR 35 25.383198497477768 176 8 16
SIR 36 27.631265650841613 175 9 16
SIR 37 27.650421775368972 174 10 16
SIR 38 27.676077839466256 174 9 17
SIR 39 27.969043503528468 173 10 17
SIR 40 28.21040820673737 173 9 18
SIR 41 29.49178339491952 172 10 18
SIR 42 29.649236002162745 172 9 19
SIR 43 30.05474350746408 171 10 19
SIR 44 30.100115159200957 171 9 20
SIR 45 30.60536915823139 170 10 20
SIR 46 31.06062471805073 169 11 20
SIR 47 31.082122803082704 169 10 21
SIR 48 31.65879682124568 169 9 22
SIR 49 31.799206138923306 169 8 23
SIR 50 31.87766045631547 169 7 24
SIR 51 32.44266152682082 169 6 25
SIR 52 33.09705738725648 169 5 26
SIR 53 33.37199401278668 168 6 26
SIR 54 33.410846095474646 167 7 26
SIR 55 35.378458238901814 167 6 27
SIR 56 37.49362063197293 167 5 28
SIR 57 37.51122460701238 166 6 28
SIR 58 37.760086471781705 166 5 29
SIR 59 39.12899263128782 165 6 29
SIR 60 39.3840883329806 165 5 30
SIR 61 41.01858964894345 165 4 31
SIR 62 43.3644350396307 164 5 31
SIR 63 43.568736159281855 164 4 32
SIR 64 43.672777096935796 163 5 32
SIR 65 43.78773391103808 162 6 32
SIR 66 44.36462009161752 161 7 32
SIR 67 44.42356025256992 161 6 33
SIR 68 45.65883760646322 160 7 33
SIR 69 45.82457991655065 159 8 33
SIR 70 46.187675634919295 158 9 33
SIR 71 46.425801131243745 158 8 34
SIR 72 47.854175541604576 157 9 34
SIR 73 47.85740297380674 157 8 35
SIR 74 48.39354720536462 156 9 35
SIR 75 49.875347857282485 155 10 35
SIR 76 50.00548678860285 154 11 35
SIR 77 50.29585330614465 153 12 35
SIR 78 50.63834492072327 152 13 35
SIR 79 51.45770708290912 151 14 35
SIR 80 51.494532810677725 150 15 35
SIR 81 51.50681127584962 149 16 35
SIR 82 52.54223088170984 148 17 35
SIR 83 52.56004428973509 147 18 35
SIR 84 52.62801755203638 146 19 35
SIR 85 52.83159019115158 146 18 36
SIR 86 52.97018839205643 145 19 36
SIR 87 53.14166608481463 144 20 36
SIR 88 53.42738912021343 144 19 37
SIR 89 53.68274360385123 143 20 37
SIR 90 54.20334239419132 143 19 38
SIR 91 54.93867973677035 142 20 38
SIR 92 55.005122742246215 141 21 38
SIR 93 55.160164854963604 141 20 39
SIR 94 55.381721433695645 141 19 40
SIR 95 55.458227124931874 141 18 41
SIR 96 55.64497253062927 141 17 42
SIR 97 55.673417604495874 140 18 42
SIR 98 55.89452073209358 139 19 42
SIR 99 56.17791864017884 138 20 42
SIR 100 56.227465950516034 138 19 43
SIR 101 56.49566464647868 138 18 44
SIR 102 56.592468467059334 137 19 44
SIR 103 56.67023327021253 136 20 44
SIR 104 56.889699468213884 135 21 44
SIR 105 56.90677666022737 134 22 44
SIR 106 57.35511847308726 134 21 45
SIR 107 57.355750661279515 134 20 46
SIR 108 58.06875754402425 134 19 47
