action step time popS popI popR
- 0 0.0 120 5 0
SIR 1 2.7877632699839556 119 6 0
SIR 2 5.411939800644372 118 7 0
SIR 3 6.061819504144815 118 6 1
SIR 4 6.190363649696063 118 5 2
SIR 5 7.6177809505431995 117 6 2
SIR 6 8.018253014584513 117 5 3
SIR 7 8.313032619355507 117 4 4
SIR 8 8.377231887475158 117 3 5
SIR 9 8.960084880214202 116 4 5
SIR 10 11.469501842211116 116 3 6
SIR 11 11.585196491328475 116 2 7
SIR 12 12.590001534527355 115 3 7
SIR 13 12.816497785214374 114 4 7
SIR 14 15.705715932299308 114 3 8
SIR 15 15.834052395383562 114 2 9
SIR 16 16.07500203105028 113 3 9
SIR 17 17.4362857521588 113 2 10
SIR 18 18.863248745023384 112 3 10
SIR 19 22.73727453615008 111 4 10
SIR 20 24.214384357817696 111 3 11
SIR 21 25.005221940168365 111 2 12
SIR 22 28.388132880303914 111 1 13
SIR 23 31.05891676253576 110 2 13
SIR 24 32.51600125283727 110 1 14
SIR 25 39.09590266809047 109 2 14
SIR 26 39.24577751816412 108 3 14
SIR 27 40.11312708572239 107 4 14
SIR 28 41.40319109303792 106 5 14
SIR 29 43.425028668262684 106 4 15
SIR 30 45.52664202349494 105 5 15
SIR 31 48.13324172869035 104 6 15
SIR 32 48.253803490685826 103 7 15
SIR 33 49.33623736999524 103 6 16
SIR 34 49.35826086959804 103 5 17
SIR 35 51.33684989974657 103 4 18
SIR 36 52.21184962047379 103 3 19
SIR 37 52.4865122095478 103 2 20
SIR 38 62.30681971649606 103 1 21
SIR 39 68.57957455318517 102 2 21
SIR 40 69.25462864064524 102 1 22
SIR 41 70.83510898871064 102 0 23
