action step time popS popI popR
- 0 0.0 145 5 0
SIR 1 1.3216845884066744 144 6 0
SIR 2 1.3230606929106272 143 7 0
SIR 3 1.5314606298267552 142 8 0
SIR 4 1.8400882839176664 142 7 1
SIR 5 1.933153263834888 141 8 1
SIR 6 2.776927657108293 140 9 1
SIR 7 2.8661708700089505 139 10 1
SIR 8 2.923769503209796 139 9 2
SIR 9 3.0437297798340994 138 10 2
SIR 10 3.123335312060215 137 11 2
SIR 11 4.505030926437098 137 10 3
SIR 12 5.838423754922514 137 9 4
SIR 13 5.887239319817753 136 10 4
SIR 14 6.536406132171658 135 11 4
SIR 15 7.729943928455951 135 10 5
SIR 16 7.759549429592747 135 9 6
SIR 17 8.232664386676934 134 10 6
SIR 18 8.561338821200563 134 9 7
SIR 19 8.62966775784968 134 8 8
SIR 20 8.867172762716429 134 7 9
SIR 21 10.732361657639617 134 6 10
SIR 22 11.452248764190866 134 5 11
SIR 23 11.540420033446987 133 6 11
SIR 24 11.715597350386465 132 7 11
SIR 25 12.228915983605848 132 6 12
SIR 26 12.935508233488083 132 5 13
SIR 27 13.39200322869531 132 4 14
SIR 28 14.419576095158012 132 3 15
SIR 29 14.598910372551025 132 2 16
SIR 30 15.240569924517073 132 1 17
SIR 31 17.635418202642303 131 2 17
SIR 32 17.959019139739407 130 3 17
SIR 33 17.985835152622986 130 2 18
SIR 34 18.61518496380762 130 1 19
SIR 35 26.549719347070116 129 2 19
SIR 36 26.652673895590226 128 3 19
SIR 37 27.140844627602718 127 4 19
SIR 38 29.232300353442916 127 3 20
SIR 39 29.247035103786825 126 4 20
SIR 40 30.9038168695473 125 5 20
SIR 41 31.596578005873212 124 6 20
SIR 42 32.39373389414491 124 5 21
SIR 43 32.41176010678058 123 6 21
SIR 44 37.42500845172931 122 7 21
SIR 45 38.00815379041267 121 8 21
SIR 46 39.32628495256856 121 7 22
SIR 47 40.53408087516615 121 6 23
SIR 48 41.13514234458147 120 7 23
SIR 49 43.01151039956459 119 8 23
SIR 50 43.15078117443961 119 7 24
SIR 51 44.1656645334263 119 6 25
SIR 52 44.19317050783799 118 7 25
SIR 53 44.62377757737493 117 8 25
SIR 54 45.683264042453565 116 9 25
SIR 55 45.893007020667525 116 8 26
SIR 56 45.97591671146671 115 9 26
SIR 57 46.26811968249389 115 8 27
SIR 58 47.66480915222488 114 9 27
SIR 59 47.725984760288874 114 8 28
SIR 60 48.16978186539082 113 9 28
SIR 61 48.29451892149817 112 10 28
SIR 62 48.87440535267648 112 9 29
SIR 63 49.32401915253874 112 8 30
SIR 64 50.68737833303992 112 7 31
SIR 65 51.30442401083522 111 8 31
SIR 66 51.521808313327874 111 7 32
SIR 67 51.734906299927815 110 8 32
SIR 68 51.93306741103952 109 9 32
SIR 69 52.21600061272586 109 8 33
SIR 70 52.29658951355527 109 7 34
SIR 71 52.57132880833823 109 6 35
SIR 72 52.745589258996084 109 5 36
SIR 73 53.40396161537933 108 6 36
SIR 74 54.12850844539023 108 5 37
SIR 75 55.60678198090776 107 6 37
SIR 76 56.34186498596337 106 7 37
SIR 77 56.40122727944731 105 8 37
SIR 78 57.21354987342347 104 9 37
SIR 79 57.45269416045202 104 8 38
SIR 80 58.249634729995044 103 9 38
SIR 81 58.38031022551402 103 8 39
SIR 82 58.384518882720144 102 9 39
SIR 83 59.075022533834975 101 10 39
SIR 84 59.16872123993279 101 9 40
SIR 85 59.6522962509698 100 10 40
SIR 86 60.21255529495199 99 11 40
SIR 87 60.76341522691095 98 12 40
SIR 88 60.865930758272334 97 13 40
SIR 89 61.39825325054904 97 12 41
SIR 90 61.70020576379168 97 11 42
SIR 91 64.1264359933061 97 10 43
SIR 92 64.13572871239096 96 11 43
SIR 93 64.3661892109773 96 10 44
SIR 94 64.86632994558518 96 9 45
SIR 95 65.19506595451347 96 8 46
SIR 96 66.36491895223197 95 9 46
SIR 97 66.92746599352553 95 8 47
SIR 98 66.96744304707201 94 9 47
SIR 99 67.0217447239212 94 8 48
SIR 100 73.7292436858567 93 9 48
SIR 101 75.3720269129338 93 8 49
SIR 102 76.38024511480624 92 9 49
SIR 103 76.92090211335699 91 10 49
SIR 104 77.03591256128745 91 9 50
SIR 105 77.31023741601797 90 10 50
SIR 106 78.23680189896557 90 9 51
SIR 107 80.07027855202658 90 8 52
SIR 108 80.19949732579005 90 7 53
SIR 109 80.23314861661481 89 8 53
SIR 110 80.66970599579048 89 7 54
SIR 111 81.10275672580447 89 6 55
SIR 112 81.6755368601135 89 5 56
SIR 113 82.19836631324222 89 4 57
SIR 114 83.66218979554534 89 3 58
SIR 115 89.22850414289724 88 4 58
SIR 116 89.33742711918003 88 3 59
SIR 117 93.0987562223368 87 4 59
SIR 118 96.4867551924598 87 3 60
SIR 119 97.4366494809929 87 2 61
SIR 120 100.33692859150011 86 3 61
SIR 121 101.65968750996777 86 2 62
SIR 122 106.04872420781871 85 3 62
SIR 123 107.93062644519638 84 4 62
SIR 124 107.97683619553456 84 3 63
SIR 125 109.12549157503821 83 4 63
SIR 126 111.5519713606946 82 5 63
SIR 127 112.09853752722479 82 4 64
SIR 128 112.68540829297655 82 3 65
SIR 129 115.87212003431574 81 4 65
SIR 130 116.35320333141144 80 5 65
SIR 131 116.50297800262184 79 6 65
SIR 132 117.42601793539333 78 7 65
SIR 133 117.50133659906484 77 8 65
SIR 134 118.01880303988055 76 9 65
SIR 135 118.59487289335284 76 8 66
SIR 136 118.59845976267168 75 9 66
SIR 137 119.67310844141917 75 8 67
SIR 138 120.06860071940675 74 9 67
