action step time popS popI popR
- 0 0.0 120 5 0
SIR 1 0.2917250966320972 120 4 1
SIR 2 0.9307196300772129 119 5 1
SIR 3 1.4559537733479746 119 4 2
SIR 4 5.359382189152409 119 3 3
SIR 5 5.908501270453473 118 4 3
SIR 6 7.088232923695528 117 5 3
SIR 7 7.592164305128248 116 6 3
SIR 8 7.973586630886911 115 7 3
SIR 9 8.049413874877601 114 8 3
SIR 10 8.494759576953438 114 7 4
SIR 11 10.228302446373256 114 6 5
SIR 12 10.58982722442196 114 5 6
SIR 13 11.01122737383516 113 6 6
SIR 14 11.173036746905545 112 7 6
SIR 15 11.892711253827146 112 6 7
SIR 16 12.888538651855308 111 7 7
SIR 17 13.576207792259138 110 8 7
SIR 18 14.409749673813506 110 7 8
SIR 19 14.491428090431045 109 8 8
SIR 20 14.534408534205573 108 9 8
SIR 21 15.62920645620553 107 10 8
SIR 22 16.618188496962095 107 9 9
SIR 23 20.581030547414915 107 8 10
SIR 24 20.808284988742653 106 9 10
SIR 25 20.893384679455316 105 10 10
SIR 26 21.49784471248843 104 11 10
SIR 27 21.746546989276123 104 10 11
SIR 28 21.818038559751876 103 11 11
SIR 29 22.813666348193635 102 12 11
SIR 30 23.32980633411023 101 13 11
SIR 31 23.480960974160965 100 14 11
SIR 32 24.06959961966333 99 15 11
SIR 33 24.14737327502371 98 16 11
SIR 34 24.22403752899354 98 15 12
SIR 35 26.616711045137258 97 16 12
SIR 36 26.65542561280394 96 17 12
SIR 37 27.060253820919744 95 18 12
SIR 38 27.202897334486362 95 17 13
SIR 39 27.213442422559496 94 18 13
SIR 40 28.054194030300337 93 19 13
SIR 41 28.135058566818913 93 18 14
SIR 42 28.575927449977915 92 19 14
SIR 43 28.626505638058607 91 20 14
SIR 44 28.797459583907106 91 19 15
SIR 45 28.8303702791935 91 18 16
SIR 46 28.841179696517603 91 17 17
SIR 47 28.905942609943974 91 16 18
SIR 48 29.03943814147087 91 15 19
SIR 49 29.291654171666664 91 14 20
SIR 50 29.542213956411914 91 13 21
SIR 51 29.834047650480283 91 12 22
SIR 52 30.99404597008214 90 13 22
SIR 53 31.26111556466804 90 12 23
SIR 54 31.396436250150785 89 13 23
SIR 55 31.984676231911255 89 12 24
SIR 56 32.200216840823494 89 11 25
SIR 57 32.769336819870766 88 12 25
SIR 58 32.93421764936782 87 13 25
SIR 59 33.26410601077872 86 14 25
SIR 60 33.499625713232724 86 13 26
SIR 61 33.61692252444218 85 14 26
SIR 62 34.146323410113645 84 15 26
SIR 63 34.45494720039058 83 16 26
SIR 64 34.84384823207797 83 15 27
SIR 65 34.95843044964488 82 16 27
SIR 66 35.452353655891635 82 15 28
SIR 67 35.808780329499186 81 16 28
SIR 68 35.95944746041269 81 15 29
SIR 69 36.48420479496128 80 16 29
SIR 70 37.51246597138083 80 15 30
SIR 71 37.629769740832906 79 16 30
SIR 72 37.68673810695593 79 15 31
SIR 73 37.958315098877144 79 14 32
SIR 74 38.203906246703426 79 13 33
SIR 75 38.52761877585938 78 14 33
SIR 76 39.2699746756125 78 13 34
SIR 77 39.31913358728489 77 14 34
SIR 78 39.63250822716572 76 15 34
SIR 79 39.64043789002995 76 14 35
SIR 80 40.14516907234725 76 13 36
SIR 81 40.458104427128774 75 14 36
SIR 82 40.56263234671367 75 13 37
SIR 83 41.2524486681072 74 14 37
SIR 84 41.259302830040276 74 13 38
SIR 85 41.48011597722619 73 14 38
SIR 86 42.2658503328513 73 13 39
SIR 87 42.72074918846995 72 14 39
SIR 88 43.11891015380665 71 15 39
SIR 89 43.20895992881621 71 14 40
SIR 90 43.294368029043184 71 13 41
SIR 91 43.34307001566045 71 12 42
SIR 92 44.75291417185638 71 11 43
SIR 93 45.12475816170926 71 10 44
SIR 94 46.10650871801944 71 9 45
SIR 95 46.53582495732412 70 10 45
SIR 96 47.04728079061065 69 11 45
SIR 97 47.140258670601504 69 10 46
SIR 98 47.53638143471206 69 9 47
SIR 99 47.53904176245461 68 10 47
SIR 100 48.74580857739364 67 11 47
SIR 101 49.117104043005355 67 10 48
SIR 102 49.22825461257851 67 9 49
SIR 103 49.9772241373852 67 8 50
SIR 104 50.81251960972616 66 9 50
SIR 105 51.4218883103971 66 8 51
SIR 106 51.42730276918211 66 7 52
SIR 107 51.660791404497246 66 6 53
SIR 108 53.92622098885772 65 7 53
SIR 109 54.36777489024829 64 8 53
SIR 110 54.7771355753963 64 7 54
SIR 111 54.784717604885245 63 8 54
SIR 112 55.34150112114731 63 7 55
SIR 113 55.81866932060134 62 8 55
SIR 114 56.15303832563069 62 7 56
SIR 115 59.10942017873219 62 6 57
SIR 116 60.6946193433679 62 5 58
SIR 117 61.0647931602107 62 4 59
SIR 118 64.36750134659943 62 3 60
SIR 119 64.45145221253438 62 2 61
SIR 120 65.83066972801934 62 1 62
SIR 121 82.49668180364073 62 0 63
