action step time popS popI popR
- 0 0.0 95 5 0
SIR 1 0.2414295696306459 94 6 0
SIR 2 2.243134092400927 94 5 1
SIR 3 2.4452616424615865 93 6 1
SIR 4 2.5909885822859433 93 5 2
SIR 5 3.613111869802525 93 4 3
SIR 6 4.670455143560076 92 5 3
SIR 7 6.7504595571151516 92 4 4
SIR 8 7.182296962556978 91 5 4
SIR 9 7.32040181756137 90 6 4
SIR 10 9.169597963368496 90 5 5
SIR 11 9.24890111893802 90 4 6
SIR 12 9.4477417898659 89 5 6
SIR 13 9.4521349763508 89 4 7
SIR 14 10.892979173035766 89 3 8
SIR 15 12.07774847087235 88 4 8
SIR 16 12.570877951344137 87 5 8
SIR 17 13.5463853793779 87 4 9
SIR 18 14.581525150402745 87 3 10
SIR 19 18.67643283641482 86 4 10
SIR 20 21.130935308058007 86 3 11
SIR 21 24.35808101974371 86 2 12
SIR 22 26.562282044603933 85 3 12
SIR 23 26.680544846242036 85 2 13
SIR 24 29.32606995397778 85 1 14
SIR 25 39.15414265111036 85 0 15
