action step time popS popI popR
- 0 0.0 195 5 0
SIR 1 2.752602426393814 194 6 0
SIR 2 3.0659618329815914 194 5 1
SIR 3 3.8436400918958515 194 4 2
SIR 4 5.303734728973111 194 3 3
SIR 5 10.029429233075572 194 2 4
SIR 6 11.843712635135446 194 1 5
SIR 7 12.240099712212606 193 2 5
SIR 8 12.471975466557746 192 3 5
SIR 9 13.066548692933758 191 4 5
SIR 10 13.668136840444117 191 3 6
SIR 11 14.033162796342317 191 2 7
SIR 12 14.869366379797563 190 3 7
SIR 13 15.794194000024653 189 4 7
SIR 14 16.309052108060587 188 5 7
SIR 15 16.311203309741654 188 4 8
SIR 16 16.46004916588798 188 3 9
SIR 17 17.141414032087628 187 4 9
SIR 18 17.200228024762914 187 3 10
SIR 19 17.424869152613468 187 2 11
SIR 20 22.168143166837023 186 3 11
SIR 21 24.336406348280878 186 2 12
SIR 22 28.262741997288114 185 3 12
SIR 23 29.55962301713308 184 4 12
SIR 24 30.668896805589345 184 3 13
SIR 25 36.404883801851035 183 4 13
SIR 26 37.3963887816101 183 3 14
SIR 27 37.871694634731355 182 4 14
SIR 28 39.09982053151229 181 5 14
SIR 29 39.50875624547059 181 4 15
SIR 30 39.61163977444287 181 3 16
SIR 31 40.271578713424 180 4 16
SIR 32 40.476468932905 180 3 17
SIR 33 41.14191468522973 180 2 18
SIR 34 46.59793793492173 180 1 19
SIR 35 48.109634962854386 179 2 19
SIR 36 48.299889807598106 179 1 20
SIR 37 51.887815524453934 179 0 21
