action step time popS popI popR
- 0 0.0 95 5 0
SIR 1 0.72483992548312 94 6 0
SIR 2 1.4377238978185303 93 7 0
SIR 3 1.7300257089403375 92 8 0
SIR 4 2.168018979793934 91 9 0
SIR 5 2.417900184626626 91 8 1
SIR 6 2.6307178154650077 90 9 1
SIR 7 2.8823924656360065 90 8 2
SIR 8 3.1358690777876834 90 7 3
SIR 9 5.329694002016359 90 6 4
SIR 10 7.693741414435451 89 7 4
SIR 11 7.923354387793223 88 8 4
SIR 12 8.188650393005053 88 7 5
SIR 13 8.420655842877157 88 6 6
SIR 14 10.379710677168584 87 7 6
SIR 15 11.783346288627474 86 8 6
SIR 16 12.94434531668026 85 9 6
SIR 17 14.302332882504157 85 8 7
SIR 18 16.523545386606195 84 9 7
SIR 19 17.202403829772805 83 10 7
SIR 20 17.336173158184003 83 9 8
SIR 21 17.43114366751631 83 8 9
SIR 22 18.996880327673 83 7 10
SIR 23 19.24290213367484 83 6 11
SIR 24 19.827329779550805 82 7 11
SIR 25 20.128123304464808 82 6 12
SIR 26 20.212643109760716 81 7 12
SIR 27 20.34735142599907 81 6 13
SIR 28 21.061550809960156 81 5 14
SIR 29 21.432457998268823 80 6 14
SIR 30 22.580035912792276 79 7 14
SIR 31 23.339875492839074 79 6 15
SIR 32 23.469551090259426 79 5 16
SIR 33 24.96531804320162 79 4 17
SIR 34 25.297669558334675 79 3 18
SIR 35 25.823305877684206 78 4 18
SIR 36 25.946728663087114 78 3 19
SIR 37 27.221034033669717 78 2 20
SIR 38 28.167872404299985 78 1 21
SIR 39 32.074194189807564 78 0 22
