action step time popS popI popR
- 0 0.0 170 5 0
SIR 1 3.230759538147139 169 6 0
SIR 2 3.6461969641018275 168 7 0
SIR 3 3.675560969232339 167 8 0
SIR 4 3.754517438725333 167 7 1
SIR 5 4.869958745997466 166 8 1
SIR 6 4.889433335771298 166 7 2
SIR 7 5.051907431001115 165 8 2
SIR 8 5.412776388395107 164 9 2
SIR 9 5.535477171536857 164 8 3
SIR 10 5.810153968410386 163 9 3
SIR 11 5.886295842987963 162 10 3
SIR 12 6.006809346559632 161 11 3
SIR 13 6.0477997120570866 160 12 3
SIR 14 6.51090879251254 160 11 4
SIR 15 6.722381962763297 160 10 5
SIR 16 7.865090803574356 160 9 6
SIR 17 8.335049477118854 159 10 6
SIR 18 8.36916125211999 159 9 7
SIR 19 9.341413106077056 159 8 8
SIR 20 9.874710367301189 158 9 8
SIR 21 10.178541595385418 157 10 8
SIR 22 10.217138167660082 156 11 8
SIR 23 10.571014545417396 155 12 8
SIR 24 10.783557731227553 155 11 9
SIR 25 10.958343465803527 154 12 9
SIR 26 11.315918774017783 153 13 9
SIR 27 11.70584523542611 152 14 9
SIR 28 11.788438819992097 151 15 9
SIR 29 12.065873579906933 151 14 10
SIR 30 13.571106952154922 150 15 10
SIR 31 14.07066280891284 150 14 11
SIR 32 14.447333130886314 150 13 12
SIR 33 14.833687717899274 149 14 12
SIR 34 15.261055342585019 149 13 13
SIR 35 15.596870653341242 149 12 14
SIR 36 15.95455087570522 149 11 15
SIR 37 15.971532465043593 149 10 16
SIR 38 16.03875631447843 148 11 16
SIR 39 16.435794913620043 148 10 17
SIR 40 16.927018475658084 147 11 17
SIR 41 17.0379602378267 146 12 17
SIR 42 17.19086711667291 146 11 18
SIR 43 17.47996943885143 146 10 19
SIR 44 17.532985788392825 146 9 20
SIR 45 18.355136300594772 146 8 21
SIR 46 18.412656158875386 146 7 22
SIR 47 18.59662443149268 145 8 22
SIR 48 18.741663433647027 144 9 22
SIR 49 20.75299668302664 143 10 22
SIR 50 21.25367405572502 142 11 22
SIR 51 21.785792489765768 141 12 22
SIR 52 21.809246774069557 140 13 22
SIR 53 21.823102578447408 139 14 22
SIR 54 22.062454735088412 139 13 23
SIR 55 22.22888426295089 138 14 23
SIR 56 22.424414046696718 138 13 24
SIR 57 22.536022857520045 138 12 25
SIR 58 22.711684962036376 137 13 25
SIR 59 22.77824303615822 137 12 26
SIR 60 23.575413745632947 137 11 27
SIR 61 24.104707712065913 136 12 27
SIR 62 24.141020692916197 135 13 27
SIR 63 24.516579426682373 134 14 27
SIR 64 24.807662888583423 134 13 28
SIR 65 24.986118644714242 133 14 28
SIR 66 25.070994814433583 133 13 29
SIR 67 25.693606810587855 132 14 29
SIR 68 26.07210010573375 131 15 29
SIR 69 27.069357362051697 131 14 30
SIR 70 27.414190364194855 130 15 30
SIR 71 27.698287503586936 130 14 31
SIR 72 27.702328024054914 130 13 32
SIR 73 27.916976333109805 129 14 32
SIR 74 27.982381888071927 129 13 33
SIR 75 28.152574461802605 129 12 34
SIR 76 28.29755258142075 128 13 34
SIR 77 28.860823537630967 127 14 34
SIR 78 28.978306620818564 127 13 35
SIR 79 29.27651003922695 127 12 36
SIR 80 29.374854503775804 126 13 36
SIR 81 29.56070842641207 126 12 37
SIR 82 29.60160300874543 126 11 38
SIR 83 29.910665819926855 126 10 39
SIR 84 30.433267883568995 126 9 40
SIR 85 30.465593633442282 126 8 41
SIR 86 30.78840126400226 126 7 42
SIR 87 32.3922899488119 126 6 43
SIR 88 32.40141984413166 126 5 44
SIR 89 33.1317697087783 125 6 44
SIR 90 35.11185833935654 125 5 45
SIR 91 35.717665336870326 124 6 45
SIR 92 35.850950230687275 123 7 45
SIR 93 38.03037650193188 122 8 45
SIR 94 38.275942897446036 121 9 45
SIR 95 38.97940692124512 121 8 46
SIR 96 39.315253901583205 120 9 46
SIR 97 39.33776933016544 119 10 46
SIR 98 39.60257121637433 119 9 47
SIR 99 39.66684482272151 118 10 47
SIR 100 40.08857791184254 118 9 48
SIR 101 41.74616435605465 117 10 48
SIR 102 42.760254576249565 117 9 49
SIR 103 43.58334793794984 117 8 50
SIR 104 44.40031907667992 116 9 50
SIR 105 44.86106227699559 116 8 51
SIR 106 45.02228545969208 116 7 52
SIR 107 46.8331760298478 116 6 53
SIR 108 46.855179896368675 116 5 54
SIR 109 48.707368981478005 115 6 54
SIR 110 49.773598483432835 114 7 54
SIR 111 50.69196972329919 113 8 54
SIR 112 51.70921573328117 113 7 55
SIR 113 52.01475755262814 112 8 55
SIR 114 53.930429538021855 111 9 55
SIR 115 53.98159898619619 110 10 55
SIR 116 54.6223922123657 110 9 56
SIR 117 55.09228598485348 110 8 57
SIR 118 55.29136626175273 110 7 58
SIR 119 56.13561814674426 109 8 58
SIR 120 56.649230073478186 109 7 59
SIR 121 57.528917230620515 108 8 59
SIR 122 57.69215510139833 108 7 60
SIR 123 58.73500025615494 107 8 60
SIR 124 59.812420482629044 107 7 61
SIR 125 60.02739806585442 107 6 62
SIR 126 60.16306682733473 107 5 63
SIR 127 60.36929308573327 107 4 64
SIR 128 60.48514341098283 107 3 65
SIR 129 61.403753654266744 107 2 66
SIR 130 61.90329479409108 106 3 66
SIR 131 62.68472952875457 106 2 67
SIR 132 62.985548115266226 105 3 67
SIR 133 64.99064838558567 105 2 68
SIR 134 69.27957067311473 104 3 68
SIR 135 70.23814280833987 103 4 68
SIR 136 71.6242744005987 102 5 68
SIR 137 74.03283167273294 101 6 68
SIR 138 74.46895463111562 100 7 68
SIR 139 74.63048712030472 100 6 69
SIR 140 75.39439159094893 100 5 70
SIR 141 75.58113875018248 99 6 70
SIR 142 76.2664079145166 98 7 70
SIR 143 76.75382383643205 97 8 70
SIR 144 77.46439462514343 97 7 71
SIR 145 77.7674493459089 96 8 71
SIR 146 79.3696876569213 96 7 72
SIR 147 79.43787402216991 96 6 73
SIR 148 80.25334776419795 96 5 74
SIR 149 80.836924278394 96 4 75
SIR 150 81.33064040085969 95 5 75
SIR 151 81.67217785379914 95 4 76
SIR 152 84.11959107242018 95 3 77
SIR 153 86.6029495283702 94 4 77
SIR 154 88.07872473273069 93 5 77
SIR 155 88.43714267647775 93 4 78
SIR 156 91.27504280988424 93 3 79
SIR 157 91.73527159458412 92 4 79
SIR 158 92.05613345647059 91 5 79
SIR 159 93.92038658905034 90 6 79
SIR 160 94.05578423945224 89 7 79
SIR 161 95.65249201481883 88 8 79
SIR 162 96.27333564775071 87 9 79
SIR 163 97.08079673920192 87 8 80
SIR 164 98.2825470355508 87 7 81
SIR 165 98.29393576799941 87 6 82
SIR 166 99.02965514910899 87 5 83
SIR 167 100.43299501400209 86 6 83
SIR 168 102.39853558290618 86 5 84
SIR 169 102.9636666901696 85 6 84
SIR 170 103.94298638840591 85 5 85
SIR 171 108.14463717691666 85 4 86
SIR 172 109.15850362454508 84 5 86
SIR 173 109.28065188603867 83 6 86
SIR 174 110.88682210127125 82 7 86
SIR 175 111.57614869444261 81 8 86
SIR 176 111.71549471480024 81 7 87
SIR 177 112.20881220738858 80 8 87
SIR 178 114.45700560820633 80 7 88
SIR 179 115.02535322556527 79 8 88
SIR 180 115.0893442796347 78 9 88
SIR 181 116.46394787143879 77 10 88
SIR 182 116.63522217125337 77 9 89
SIR 183 117.14140708613984 77 8 90
SIR 184 118.17233204391437 76 9 90
SIR 185 118.3390121871023 76 8 91
SIR 186 118.47785543794394 76 7 92
SIR 187 119.0854280033921 75 8 92
SIR 188 119.8784243795033 75 7 93
SIR 189 120.73629118981793 75 6 94
