action step time popS popI popR
- 0 0.0 120 5 0
SIR 1 0.028923295922307184 119 6 0
SIR 2 0.6105534256912365 118 7 0
SIR 3 1.418817760257876 118 6 1
SIR 4 1.7340663347626908 117 7 1
SIR 5 1.8863377232761958 116 8 1
SIR 6 2.549131406604745 115 9 1
SIR 7 3.279706022712103 114 10 1
SIR 8 3.5458381844132396 113 11 1
SIR 9 4.972738672134798 113 10 2
SIR 10 5.696399739530989 113 9 3
SIR 11 5.810303431383212 112 10 3
SIR 12 5.935133205619888 112 9 4
SIR 13 7.002820417363906 112 8 5
SIR 14 8.285953310276847 112 7 6
SIR 15 8.379004848193027 111 8 6
SIR 16 8.385434474564967 110 9 6
SIR 17 9.141086397467305 109 10 6
SIR 18 9.5326571183729 109 9 7
SIR 19 9.892629469732226 108 10 7
SIR 20 10.372422067787166 108 9 8
SIR 21 11.325851148816533 107 10 8
SIR 22 11.47663079550026 106 11 8
SIR 23 11.504601989390896 105 12 8
SIR 24 12.125097015870647 105 11 9
SIR 25 12.890880240424023 104 12 9
SIR 26 13.29337568564691 104 11 10
SIR 27 13.323858559907555 103 12 10
SIR 28 13.580543876223398 103 11 11
SIR 29 14.209749686227008 102 12 11
SIR 30 14.328481566709852 102 11 12
SIR 31 15.535249718318132 102 10 13
SIR 32 16.29671435012081 101 11 13
SIR 33 16.541908577975903 100 12 13
SIR 34 16.739901783370502 99 13 13
SIR 35 16.92339377595899 99 12 14
SIR 36 17.18811991608526 98 13 14
SIR 37 17.380209001836068 97 14 14
SIR 38 18.155396499523665 96 15 14
SIR 39 18.196480363147998 96 14 15
SIR 40 19.415360912959336 96 13 16
SIR 41 19.416300044012754 96 12 17
SIR 42 19.843309760561883 95 13 17
SIR 43 19.948510114513727 95 12 18
SIR 44 20.048649423147207 95 11 19
SIR 45 20.845012173039713 95 10 20
SIR 46 20.888622766591194 94 11 20
SIR 47 21.333748224979576 94 10 21
SIR 48 21.80858661409747 93 11 21
SIR 49 21.816707941014915 93 10 22
SIR 50 22.34044336675427 93 9 23
SIR 51 22.786077816391828 93 8 24
SIR 52 23.39476543268374 92 9 24
SIR 53 24.51754506059331 92 8 25
SIR 54 24.91280550206562 92 7 26
SIR 55 25.236694946297344 91 8 26
SIR 56 25.967488498322886 91 7 27
SIR 57 26.487609499706085 90 8 27
SIR 58 26.920009258791843 89 9 27
SIR 59 27.26497364482123 89 8 28
SIR 60 27.44851834068944 88 9 28
SIR 61 28.61680568679059 87 10 28
SIR 62 28.851862590782712 87 9 29
SIR 63 28.92988763363633 86 10 29
SIR 64 29.22177804879994 86 9 30
SIR 65 29.623646975972513 85 10 30
SIR 66 29.640211346206247 85 9 31
SIR 67 30.265003127388617 84 10 31
SIR 68 30.57361758461495 83 11 31
SIR 69 31.393520850766755 82 12 31
SIR 70 31.530668757718413 81 13 31
SIR 71 31.645665202083407 81 12 32
SIR 72 31.66432238133825 81 11 33
SIR 73 31.72225633439405 81 10 34
SIR 74 31.750239811036543 81 9 35
SIR 75 32.11261059500741 81 8 36
SIR 76 32.76341459916215 81 7 37
SIR 77 33.00021672415858 81 6 38
SIR 78 33.07759451760364 80 7 38
SIR 79 33.34350914773593 80 6 39
SIR 80 37.55053564039448 79 7 39
SIR 81 37.63273793738233 79 6 40
SIR 82 37.82757768227286 79 5 41
SIR 83 38.120223567667836 78 6 41
SIR 84 38.421599497943625 77 7 41
SIR 85 38.49430186459854 76 8 41
SIR 86 38.68518835045398 75 9 41
SIR 87 39.32340076230288 75 8 42
SIR 88 42.0028645967828 75 7 43
SIR 89 43.642267702141154 75 6 44
SIR 90 45.366881182262816 75 5 45
SIR 91 45.97689336358498 74 6 45
SIR 92 46.408439035252094 74 5 46
SIR 93 47.557657160381765 73 6 46
SIR 94 48.09967589254073 72 7 46
SIR 95 48.37063821394829 71 8 46
SIR 96 51.14427702189279 71 7 47
SIR 97 52.17942845381572 71 6 48
SIR 98 52.54009567875513 70 7 48
SIR 99 53.08951456820733 70 6 49
SIR 100 53.2594909144362 70 5 50
SIR 101 53.29817710008598 69 6 50
SIR 102 53.77901526328349 68 7 50
SIR 103 55.74879345161236 67 8 50
SIR 104 55.77572429101706 66 9 50
SIR 105 56.012258428231334 66 8 51
SIR 106 56.61974398135747 66 7 52
SIR 107 57.6324667013929 65 8 52
SIR 108 57.73936410352408 64 9 52
SIR 109 57.82136036023957 64 8 53
SIR 110 59.296244868811414 64 7 54
SIR 111 61.73372728508166 63 8 54
SIR 112 61.89137881359228 63 7 55
SIR 113 62.06779129390083 63 6 56
SIR 114 62.139630680768825 63 5 57
SIR 115 63.68661755578327 63 4 58
SIR 116 65.18776748371754 62 5 58
SIR 117 65.8513300180531 61 6 58
SIR 118 67.53585077857515 61 5 59
SIR 119 70.60811436757832 61 4 60
SIR 120 70.74192312261528 61 3 61
SIR 121 74.92804284829614 61 2 62
SIR 122 76.0526465486637 61 1 63
SIR 123 79.62649689154475 61 0 64
