action step time popS popI popR
- 0 0.0 145 5 0
SIR 1 1.2722461169184731 144 6 0
SIR 2 3.1467491336393616 144 5 1
SIR 3 3.3233284703725574 143 6 1
SIR 4 3.41598497635338 142 7 1
SIR 5 3.8010497523634177 142 6 2
SIR 6 6.744508646156789 142 5 3
SIR 7 7.025805464629766 141 6 3
SIR 8 8.12827443962196 140 7 3
SIR 9 8.5999175207035 140 6 4
SIR 10 8.98945056747077 139 7 4
SIR 11 10.272202450216053 139 6 5
SIR 12 10.815426834037254 138 7 5
SIR 13 11.193082814190953 137 8 5
SIR 14 11.455389112619942 137 7 6
SIR 15 12.162844577163966 136 8 6
SIR 16 12.543183873943814 136 7 7
SIR 17 13.358893793780732 135 8 7
SIR 18 13.721611389704416 135 7 8
SIR 19 15.87802702281953 134 8 8
SIR 20 17.830249439035896 134 7 9
SIR 21 18.380613758147877 133 8 9
SIR 22 18.63694382461491 132 9 9
SIR 23 18.922903189986524 131 10 9
SIR 24 18.97962911449526 130 11 9
SIR 25 19.074168212073793 129 12 9
SIR 26 19.114875164890464 128 13 9
SIR 27 19.141248162746585 127 14 9
SIR 28 19.210885211360317 126 15 9
SIR 29 19.265216647462474 126 14 10
SIR 30 19.27233126164044 126 13 11
SIR 31 19.36420206615081 126 12 12
SIR 32 19.578140104454384 126 11 13
SIR 33 19.741472935746202 126 10 14
SIR 34 19.810798791787683 125 11 14
SIR 35 20.295168487943496 125 10 15
SIR 36 20.403229589798055 124 11 15
SIR 37 21.306332519338454 123 12 15
SIR 38 21.635090839889067 123 11 16
SIR 39 22.12719955025832 122 12 16
SIR 40 22.55863593335191 122 11 17
SIR 41 22.708751905411006 122 10 18
SIR 42 22.74870587518376 122 9 19
SIR 43 23.125433167893963 121 10 19
SIR 44 23.614668148698158 121 9 20
SIR 45 23.794625299002085 120 10 20
SIR 46 24.28189659465421 119 11 20
SIR 47 24.404583669160147 118 12 20
SIR 48 24.503028935832784 117 13 20
SIR 49 24.575222211406533 116 14 20
SIR 50 24.833005390158938 115 15 20
SIR 51 24.995374400728554 115 14 21
SIR 52 25.040287978777467 114 15 21
SIR 53 25.210763960188647 114 14 22
SIR 54 25.32864825791967 114 13 23
SIR 55 27.10312935427335 113 14 23
SIR 56 27.54110788682422 112 15 23
SIR 57 27.755352784656605 112 14 24
SIR 58 27.806632511627285 112 13 25
SIR 59 28.176373222262704 111 14 25
SIR 60 28.19090365390371 110 15 25
SIR 61 28.32832865664115 109 16 25
SIR 62 28.384578569414955 108 17 25
SIR 63 28.57828875003711 107 18 25
SIR 64 28.609209837719053 107 17 26
SIR 65 28.800564689260735 107 16 27
SIR 66 28.82038554896068 107 15 28
SIR 67 29.275620746166226 106 16 28
SIR 68 29.513972351415084 105 17 28
SIR 69 29.81300515304851 105 16 29
SIR 70 29.919264532746915 105 15 30
SIR 71 30.122876098718457 104 16 30
SIR 72 30.450828747098946 103 17 30
SIR 73 30.569599199070993 103 16 31
SIR 74 31.548995749249723 103 15 32
SIR 75 31.649959251163 103 14 33
SIR 76 32.06542898084233 103 13 34
SIR 77 32.19466814100197 103 12 35
SIR 78 32.32512435657516 103 11 36
SIR 79 32.38381312872095 103 10 37
SIR 80 34.437240527162764 102 11 37
SIR 81 34.83331339783051 102 10 38
SIR 82 35.439537861208755 102 9 39
SIR 83 36.04680438726786 102 8 40
SIR 84 38.885788345053086 102 7 41
SIR 85 39.138607426281176 101 8 41
SIR 86 40.37787847090709 101 7 42
SIR 87 40.75596317807296 100 8 42
SIR 88 41.564839040828076 100 7 43
SIR 89 41.78803631480634 100 6 44
SIR 90 42.929890366031785 99 7 44
SIR 91 44.47651418498938 99 6 45
SIR 92 46.886140489022885 99 5 46
SIR 93 47.31758505144782 98 6 46
SIR 94 48.87623611969711 98 5 47
SIR 95 51.22922223550141 97 6 47
SIR 96 51.330980727754394 97 5 48
SIR 97 51.72089153290631 97 4 49
SIR 98 51.77592240916761 96 5 49
SIR 99 53.6470481669526 96 4 50
SIR 100 56.05398523349975 95 5 50
SIR 101 56.40690317493337 95 4 51
SIR 102 56.60199683041464 94 5 51
SIR 103 59.62702561016764 93 6 51
SIR 104 61.82007065419912 93 5 52
SIR 105 61.9948799198125 93 4 53
SIR 106 63.043000999638174 92 5 53
SIR 107 63.093985278460075 91 6 53
SIR 108 63.559493254185895 91 5 54
SIR 109 66.34925299830763 90 6 54
SIR 110 66.36346510598588 89 7 54
SIR 111 66.62989867331987 88 8 54
SIR 112 66.86080624996039 88 7 55
SIR 113 67.40447799998364 88 6 56
SIR 114 68.47806580284733 87 7 56
SIR 115 69.44630742924562 86 8 56
SIR 116 71.11777836405669 85 9 56
SIR 117 71.32847995446753 84 10 56
SIR 118 71.44328488417389 84 9 57
SIR 119 71.94712164904195 84 8 58
SIR 120 71.97457479893501 84 7 59
SIR 121 72.46108927142363 83 8 59
SIR 122 73.0978642554595 82 9 59
SIR 123 74.09450343869203 81 10 59
SIR 124 74.52182126809186 80 11 59
SIR 125 75.76036201356237 79 12 59
SIR 126 75.7899179092774 79 11 60
SIR 127 75.98275449042875 79 10 61
SIR 128 76.55497865550034 78 11 61
SIR 129 77.52464960361621 77 12 61
SIR 130 77.70625875506298 76 13 61
SIR 131 77.9984008392894 76 12 62
SIR 132 78.0109112348591 76 11 63
SIR 133 78.81563863550927 76 10 64
SIR 134 78.85390045820317 75 11 64
SIR 135 79.0904742095113 75 10 65
SIR 136 80.78146405138042 74 11 65
SIR 137 81.81606492815516 74 10 66
SIR 138 82.33675697907702 74 9 67
SIR 139 84.01786279184196 73 10 67
SIR 140 84.19518431849423 72 11 67
SIR 141 85.21117390803823 72 10 68
SIR 142 85.72057811066172 71 11 68
SIR 143 86.98707302388495 70 12 68
SIR 144 87.09776164495032 70 11 69
SIR 145 87.19937115573431 70 10 70
SIR 146 87.3769135488179 69 11 70
SIR 147 88.10443211669899 68 12 70
SIR 148 88.4066300288198 67 13 70
SIR 149 89.15332795508311 66 14 70
SIR 150 90.02278173973407 66 13 71
SIR 151 90.92343876565036 66 12 72
SIR 152 91.26202942002483 65 13 72
SIR 153 91.29211296257319 65 12 73
SIR 154 91.41878555862242 65 11 74
SIR 155 93.11432490386431 65 10 75
SIR 156 94.51301183672294 65 9 76
SIR 157 94.56639918133479 65 8 77
SIR 158 94.82755287090713 65 7 78
SIR 159 95.31372411161722 65 6 79
SIR 160 96.12806742872148 65 5 80
SIR 161 96.62257687070073 64 6 80
SIR 162 96.65483398522588 63 7 80
SIR 163 97.27429623996862 62 8 80
SIR 164 99.54038775617605 62 7 81
SIR 165 99.61055805685238 62 6 82
SIR 166 101.72418621332953 62 5 83
SIR 167 101.77628655234852 62 4 84
SIR 168 101.93330646411161 62 3 85
SIR 169 104.08230175059549 62 2 86
SIR 170 107.21973804803113 62 1 87
SIR 171 107.50133104242667 62 0 88
