action step time popS popI popR
- 0 0.0 95 5 0
SIR 1 0.5482407503788439 94 6 0
SIR 2 2.0042009614856005 93 7 0
SIR 3 2.748167668947561 92 8 0
SIR 4 6.421929804066142 92 7 1
SIR 5 7.670967534398892 91 8 1
SIR 6 7.839490773235497 91 7 2
SIR 7 8.056599300618043 91 6 3
SIR 8 8.431371327837102 90 7 3
SIR 9 8.544119726967374 90 6 4
SIR 10 8.67123141586403 89 7 4
SIR 11 8.9485576232711 88 8 4
SIR 12 9.69036958077378 87 9 4
SIR 13 10.516654642855238 87 8 5
SIR 14 12.339460241807906 87 7 6
SIR 15 12.540032917950134 86 8 6
SIR 16 13.327756357092824 85 9 6
SIR 17 14.098521649827418 85 8 7
SIR 18 14.575989484548751 85 7 8
SIR 19 15.121622355614104 85 6 9
SIR 20 15.458606599839479 85 5 10
SIR 21 15.702277233703098 85 4 11
SIR 22 16.85439600694075 84 5 11
SIR 23 18.309326131484276 83 6 11
SIR 24 18.73475041166432 83 5 12
SIR 25 20.538918804647743 82 6 12
SIR 26 21.144746444630254 81 7 12
SIR 27 21.392165200692162 81 6 13
SIR 28 23.42178947017884 81 5 14
SIR 29 24.863761207268023 81 4 15
SIR 30 25.171772473536656 80 5 15
SIR 31 29.410562698838067 80 4 16
SIR 32 33.31281271426266 79 5 16
SIR 33 36.077997117180225 79 4 17
SIR 34 36.35963841802459 79 3 18
SIR 35 36.44872699383732 79 2 19
SIR 36 37.50388158551446 79 1 20
SIR 37 42.44030993390394 78 2 20
SIR 38 48.79694497662914 78 1 21
SIR 39 51.73344331528482 78 0 22
