action step time popS popI popR
- 0 0.0 120 5 0
SIR 1 0.3395380886184368 119 6 0
SIR 2 0.8067484132161236 119 5 1
SIR 3 1.794968435745501 119 4 2
SIR 4 2.1314884550516306 118 5 2
SIR 5 3.2451495121534926 118 4 3
SIR 6 3.4560074444668145 118 3 4
SIR 7 6.910137034880616 118 2 5
SIR 8 7.814546317431449 117 3 5
SIR 9 8.276278439505296 117 2 6
SIR 10 10.595239170399038 116 3 6
SIR 11 18.82948245208658 116 2 7
SIR 12 21.26227429593194 115 3 7
SIR 13 22.04563838152821 115 2 8
SIR 14 23.689434079614415 115 1 9
SIR 15 24.07997273546126 115 0 10
