action step time popS popI popR
- 0 0.0 170 5 0
SIR 1 0.2564964086484157 169 6 0
SIR 2 1.8142555959707063 168 7 0
SIR 3 1.9441596328200517 167 8 0
SIR 4 2.3815256738972335 166 9 0
SIR 5 2.7802430069128126 165 10 0
SIR 6 3.086777420118357 164 11 0
SIR 7 3.389497112768669 164 10 1
SIR 8 3.6612055787247595 163 11 1
SIR 9 4.038543289332819 162 12 1
SIR 10 4.932288239785551 161 13 1
SIR 11 5.051674232255861 161 12 2
SIR 12 5.837003190351647 160 13 2
SIR 13 6.01757713069779 160 12 3
SIR 14 6.272687983120099 160 11 4
SIR 15 6.922341148019504 159 12 4
SIR 16 7.7310912977481605 158 13 4
SIR 17 8.208004444743151 157 14 4
SIR 18 9.227324415522746 157 13 5
SIR 19 9.461226324718938 157 12 6
SIR 20 9.54085916946762 157 11 7
SIR 21 9.602249210156133 156 12 7
SIR 22 9.700959790262507 156 11 8
SIR 23 10.35381044981135 155 12 8
SIR 24 10.504087084278773 155 11 9
SIR 25 10.577086445878201 155 10 10
SIR 26 10.673940129707509 154 11 10
SIR 27 10.852880301325845 153 12 10
SIR 28 10.962859485462463 152 13 10
SIR 29 11.617444346907492 151 14 10
SIR 30 11.695341520913045 150 15 10
SIR 31 12.085134876914468 150 14 11
SIR 32 12.16269929578459 150 13 12
SIR 33 12.252803083519368 150 12 13
SIR 34 12.967233563239146 149 13 13
SIR 35 13.004428700446107 148 14 13
SIR 36 13.112437279240373 148 13 14
SIR 37 13.273362680135259 147 14 14
SIR 38 13.727767692916643 147 13 15
SIR 39 14.171279317419827 147 12 16
SIR 40 14.573869209278058 146 13 16
SIR 41 15.30689910226614 146 12 17
SIR 42 15.560605144847703 145 13 17
SIR 43 15.621725370098442 144 14 17
SIR 44 16.032885019188228 144 13 18
SIR 45 16.51861685350519 144 12 19
SIR 46 16.5537162412436 143 13 19
SIR 47 16.894634869536983 142 14 19
SIR 48 17.2209272088813 141 15 19
SIR 49 17.42108735523716 141 14 20
SIR 50 17.930331291986203 140 15 20
SIR 51 17.973576572702523 139 16 20
SIR 52 18.171541279423753 138 17 20
SIR 53 18.288297033110393 138 16 21
SIR 54 18.691790791743223 137 17 21
SIR 55 18.8274641503545 137 16 22
SIR 56 18.887635772069704 137 15 23
SIR 57 18.978701611728642 136 16 23
SIR 58 19.175742901440476 136 15 24
SIR 59 19.56763353619101 135 16 24
SIR 60 19.73497519191029 135 15 25
SIR 61 19.909168071505547 134 16 25
