action step time popS popI popR
- 0 0.0 45 5 0
SIR 1 0.3831829824072727 45 4 1
SIR 2 0.5512585029285795 44 5 1
SIR 3 1.8758735482282143 43 6 1
SIR 4 2.2515117112604446 43 5 2
SIR 5 2.3683077785394526 43 4 3
SIR 6 3.827463072050918 42 5 3
SIR 7 5.077665862685788 41 6 3
SIR 8 7.48519735488208 41 5 4
SIR 9 8.828897148679127 40 6 4
SIR 10 10.187647430692529 40 5 5
SIR 11 11.98449098848568 40 4 6
SIR 12 12.438806423479885 39 5 6
SIR 13 12.527255459488032 39 4 7
SIR 14 17.56367700538307 39 3 8
SIR 15 23.706665434700106 38 4 8
SIR 16 26.141983596841275 38 3 9
SIR 17 28.192145081070198 38 2 10
SIR 18 29.978156765792452 38 1 11
SIR 19 38.60877978150672 38 0 12
