action step time popS popI popR
- 0 0.0 120 5 0
SIR 1 0.1624663923468462 120 4 1
SIR 2 1.0830041893689784 119 5 1
SIR 3 2.705700235240047 119 4 2
SIR 4 2.7815605376121733 119 3 3
SIR 5 3.0736160636435077 118 4 3
SIR 6 5.624450110624348 118 3 4
SIR 7 8.49752779025388 118 2 5
SIR 8 9.118298084775004 118 1 6
SIR 9 10.3447984924582 117 2 6
SIR 10 10.675371189092425 116 3 6
SIR 11 15.041996325100804 116 2 7
SIR 12 15.354544717417049 116 1 8
SIR 13 21.52004448052218 115 2 8
SIR 14 24.770991006107632 114 3 8
SIR 15 25.149898341626887 114 2 9
SIR 16 25.978879177325183 113 3 9
SIR 17 28.13515367270781 113 2 10
SIR 18 28.98014836928342 112 3 10
SIR 19 31.817475995053734 112 2 11
SIR 20 32.035527660688146 111 3 11
SIR 21 35.193233825350994 110 4 11
SIR 22 38.72661394090909 109 5 11
SIR 23 44.04669210352836 109 4 12
SIR 24 48.37170328305514 108 5 12
SIR 25 49.09869059755005 107 6 12
SIR 26 50.79236103205963 106 7 12
SIR 27 50.80158031584742 106 6 13
SIR 28 51.57073789098421 105 7 13
SIR 29 53.72818504504105 104 8 13
SIR 30 54.433308347518015 104 7 14
SIR 31 54.573416661692306 103 8 14
SIR 32 54.754921739200476 103 7 15
SIR 33 56.7017100158765 103 6 16
SIR 34 58.03931930290772 102 7 16
SIR 35 58.45436374686209 102 6 17
SIR 36 60.909775359252315 101 7 17
SIR 37 61.310317368724135 101 6 18
SIR 38 62.70591340874086 100 7 18
SIR 39 62.873584138633504 99 8 18
SIR 40 62.928807867717175 98 9 18
SIR 41 64.549789164271 98 8 19
SIR 42 64.59214847711344 97 9 19
SIR 43 64.80733143492198 96 10 19
SIR 44 65.07398084790042 95 11 19
SIR 45 65.31359781818732 95 10 20
SIR 46 65.53355127978111 94 11 20
SIR 47 66.10585956524358 93 12 20
SIR 48 66.47934733964318 93 11 21
SIR 49 66.53474660678044 93 10 22
SIR 50 66.68372771398884 93 9 23
SIR 51 66.76211297251533 93 8 24
SIR 52 67.2440646216386 92 9 24
SIR 53 67.31351621510352 92 8 25
SIR 54 68.40805006424618 92 7 26
SIR 55 68.76779772320806 91 8 26
SIR 56 68.8172178795156 90 9 26
SIR 57 69.973359381328 90 8 27
SIR 58 70.28264432013816 90 7 28
SIR 59 71.18829087381471 90 6 29
SIR 60 71.85789720108023 89 7 29
SIR 61 72.41017864679952 89 6 30
SIR 62 72.56187833482646 89 5 31
SIR 63 75.76319350513317 89 4 32
SIR 64 76.36309270535202 89 3 33
SIR 65 77.53193118457794 89 2 34
SIR 66 77.99818561736056 88 3 34
SIR 67 80.07913878666696 88 2 35
SIR 68 83.36304148017113 87 3 35
SIR 69 86.41569281569488 86 4 35
SIR 70 87.77900278472802 86 3 36
SIR 71 89.31865771562289 85 4 36
SIR 72 89.40014674662328 84 5 36
SIR 73 93.79224222446624 83 6 36
SIR 74 94.80085913629038 83 5 37
SIR 75 95.78970506248527 83 4 38
SIR 76 96.25384911997864 83 3 39
SIR 77 100.08547734783744 82 4 39
SIR 78 100.8565993161886 82 3 40
SIR 79 101.7701842062562 81 4 40
SIR 80 102.94190990922392 81 3 41
SIR 81 104.54737610350516 81 2 42
SIR 82 106.21102070826 81 1 43
SIR 83 113.86010798314403 81 0 44
