action step time popS popI popR
- 0 0.0 170 5 0
SIR 1 0.8042786995888016 169 6 0
SIR 2 1.7008431041233876 169 5 1
SIR 3 1.8960586896439828 168 6 1
SIR 4 2.5234607094397026 167 7 1
SIR 5 2.5578690379147946 166 8 1
SIR 6 3.038765669168619 166 7 2
SIR 7 3.760946221430557 166 6 3
SIR 8 4.644067454906799 165 7 3
SIR 9 4.819055679424379 164 8 3
SIR 10 5.139969904837519 164 7 4
SIR 11 5.209971974883486 164 6 5
SIR 12 5.6127796474792415 163 7 5
SIR 13 5.791822209306085 163 6 6
SIR 14 5.977558629364987 163 5 7
SIR 15 5.996712378809678 162 6 7
SIR 16 6.072240730864527 162 5 8
SIR 17 6.345024199760252 162 4 9
SIR 18 6.838471244202896 161 5 9
SIR 19 7.316601505254964 160 6 9
SIR 20 7.764021953267477 159 7 9
SIR 21 8.175910083112527 158 8 9
SIR 22 8.794468740313192 157 9 9
SIR 23 9.323807613171684 157 8 10
SIR 24 9.463011152456238 156 9 10
SIR 25 9.90597525709248 156 8 11
SIR 26 10.565281153989897 155 9 11
SIR 27 10.882934817342958 155 8 12
SIR 28 11.187653972313742 154 9 12
SIR 29 11.334980957829949 153 10 12
SIR 30 11.496300645791042 152 11 12
SIR 31 11.576548103016442 152 10 13
SIR 32 12.101902897269548 151 11 13
SIR 33 12.768956518895683 150 12 13
SIR 34 12.825732923494773 149 13 13
SIR 35 13.830665126196184 148 14 13
SIR 36 13.932601134532318 147 15 13
SIR 37 14.137467025375898 146 16 13
SIR 38 14.30264585260338 145 17 13
SIR 39 14.372652806021321 144 18 13
SIR 40 14.771374400786467 144 17 14
SIR 41 14.771404019135174 143 18 14
SIR 42 14.971560614320579 142 19 14
SIR 43 15.060635711829576 142 18 15
SIR 44 15.189008092650623 142 17 16
SIR 45 15.480933910783131 141 18 16
SIR 46 15.608119123627244 141 17 17
SIR 47 16.101831037081652 141 16 18
SIR 48 16.317988741050538 140 17 18
SIR 49 16.406662232358734 140 16 19
SIR 50 16.552433472662536 139 17 19
SIR 51 16.814732069632946 139 16 20
SIR 52 16.891844024181257 139 15 21
SIR 53 17.01002016770483 138 16 21
