action step time popS popI popR
- 0 0.0 70 5 0
SIR 1 0.32732820477454905 70 4 1
SIR 2 1.9225886909352017 70 3 2
SIR 3 3.67357462920931 69 4 2
SIR 4 7.695391635833672 69 3 3
SIR 5 11.052305213855298 68 4 3
SIR 6 11.394893311367584 67 5 3
SIR 7 11.466644875859604 67 4 4
SIR 8 11.678709706008462 66 5 4
SIR 9 13.080275623844084 66 4 5
SIR 10 13.801480847036814 66 3 6
SIR 11 14.600398717591371 66 2 7
SIR 12 15.412252288784163 65 3 7
SIR 13 17.998952886170446 64 4 7
SIR 14 21.061190127860485 64 3 8
SIR 15 21.12530156639656 63 4 8
SIR 16 21.502458155597534 62 5 8
SIR 17 22.498638705984394 61 6 8
SIR 18 23.14303410848725 61 5 9
SIR 19 25.88319038746363 60 6 9
SIR 20 26.483018232049 59 7 9
SIR 21 26.755949269021627 58 8 9
SIR 22 26.77060679783972 57 9 9
SIR 23 26.858058511414566 57 8 10
SIR 24 27.217966353696347 56 9 10
SIR 25 27.465573810965974 56 8 11
SIR 26 29.111729378257497 56 7 12
SIR 27 29.62851181744995 55 8 12
SIR 28 29.641630160909155 55 7 13
SIR 29 30.415624996303336 55 6 14
SIR 30 31.52422853131121 55 5 15
SIR 31 31.97520935955505 55 4 16
SIR 32 32.24940764006505 55 3 17
SIR 33 34.8326695043689 55 2 18
SIR 34 38.07527207969743 55 1 19
SIR 35 38.548893496847136 54 2 19
SIR 36 61.067616188249715 53 3 19
SIR 37 61.17710984837875 52 4 19
SIR 38 62.59986113672804 51 5 19
SIR 39 62.849011799406476 50 6 19
SIR 40 64.59007500364251 50 5 20
SIR 41 64.71908762890826 49 6 20
SIR 42 66.38579272511767 49 5 21
SIR 43 66.7574818379508 49 4 22
SIR 44 66.8702410718592 48 5 22
SIR 45 67.92221085709123 47 6 22
SIR 46 68.49685650845751 47 5 23
SIR 47 70.51335546238329 46 6 23
SIR 48 70.79842864040766 46 5 24
SIR 49 71.33791753664661 46 4 25
SIR 50 75.10994873138812 46 3 26
SIR 51 76.8194141525639 46 2 27
SIR 52 79.81907095833189 46 1 28
SIR 53 82.94660229243303 45 2 28
SIR 54 86.72252202221722 45 1 29
SIR 55 91.23093537174121 44 2 29
SIR 56 92.47168476506646 43 3 29
SIR 57 94.41533982213407 43 2 30
SIR 58 96.46626041908429 42 3 30
SIR 59 99.83561526783555 41 4 30
SIR 60 102.83475042385056 40 5 30
SIR 61 104.12631140758566 40 4 31
SIR 62 106.22456299905 40 3 32
SIR 63 106.43316372932419 39 4 32
SIR 64 107.09234631548352 39 3 33
SIR 65 108.27367432319721 39 2 34
SIR 66 117.24257307678654 39 1 35
SIR 67 124.35966893499611 39 0 36
