action step time popS popI popR
- 0 0.0 170 5 0
SIR 1 0.8389928227097666 170 4 1
SIR 2 1.446839230414905 169 5 1
SIR 3 1.5866707344905135 168 6 1
SIR 4 1.703945320793814 168 5 2
SIR 5 2.76045259813094 167 6 2
SIR 6 3.155412141033882 167 5 3
SIR 7 3.3046903596377457 167 4 4
SIR 8 3.6164378314806576 166 5 4
SIR 9 3.902661004387402 165 6 4
SIR 10 5.83266881751717 165 5 5
SIR 11 6.211805261741337 165 4 6
SIR 12 8.187603918479482 164 5 6
SIR 13 9.359462810392865 164 4 7
SIR 14 11.580334664182182 163 5 7
SIR 15 12.217409682045252 163 4 8
SIR 16 12.392271858016043 162 5 8
SIR 17 15.121767532765606 161 6 8
SIR 18 15.145872260288808 160 7 8
SIR 19 15.457947221971986 160 6 9
SIR 20 15.62451871158399 159 7 9
SIR 21 15.980457010252069 158 8 9
SIR 22 16.01098999461023 157 9 9
SIR 23 16.190867848506787 156 10 9
SIR 24 16.921037370706387 156 9 10
SIR 25 17.489951360138104 155 10 10
SIR 26 17.9507283971328 154 11 10
SIR 27 18.38302923473532 153 12 10
SIR 28 18.3951502444871 152 13 10
SIR 29 18.44287690303077 152 12 11
SIR 30 18.62040802850149 152 11 12
SIR 31 18.954183334362074 151 12 12
SIR 32 19.166482849622508 151 11 13
SIR 33 19.754785472684947 151 10 14
SIR 34 20.29088592604523 150 11 14
SIR 35 20.516785211029067 149 12 14
SIR 36 20.946939871574696 148 13 14
SIR 37 20.994787530794316 147 14 14
SIR 38 21.458551602061096 146 15 14
SIR 39 21.900174839562762 145 16 14
SIR 40 21.931685461300233 144 17 14
SIR 41 22.354365568499432 144 16 15
SIR 42 22.535713402094306 143 17 15
SIR 43 23.007860997373776 142 18 15
SIR 44 23.658920147540044 141 19 15
SIR 45 23.691391905321773 141 18 16
SIR 46 23.83505752432205 141 17 17
SIR 47 23.971590720639846 140 18 17
SIR 48 24.158456508363685 140 17 18
SIR 49 24.276675599749325 139 18 18
SIR 50 24.329526445889485 138 19 18
SIR 51 24.462648363439015 137 20 18
SIR 52 24.763226159639103 136 21 18
SIR 53 24.945550783433347 135 22 18
SIR 54 25.54389682231192 134 23 18
SIR 55 25.576460902037084 134 22 19
SIR 56 25.74604537950701 133 23 19
SIR 57 25.85277732702944 133 22 20
SIR 58 26.035897081629155 132 23 20
SIR 59 26.17784538240289 131 24 20
SIR 60 26.222728400502923 130 25 20
SIR 61 26.444625095480582 129 26 20
SIR 62 26.466174081184747 129 25 21
SIR 63 26.518398492859514 129 24 22
SIR 64 26.81548430614708 128 25 22
SIR 65 26.93729251966165 127 26 22
SIR 66 27.009848737114268 127 25 23
SIR 67 27.364426744719918 127 24 24
SIR 68 27.667356470029357 127 23 25
SIR 69 27.865636954325467 127 22 26
SIR 70 27.99739066359542 126 23 26
