action step time popS popI popR
- 0 0.0 120 5 0
SIR 1 0.8678280305827322 120 4 1
SIR 2 4.457298369738048 119 5 1
SIR 3 4.543735749366934 118 6 1
SIR 4 4.572287063005584 117 7 1
SIR 5 4.758342908892567 116 8 1
SIR 6 5.764252625594953 115 9 1
SIR 7 7.012280680132427 115 8 2
SIR 8 7.232134492238426 114 9 2
SIR 9 7.469447298160651 114 8 3
SIR 10 7.514264028046878 114 7 4
SIR 11 10.597789272846976 114 6 5
SIR 12 11.09170704867613 114 5 6
SIR 13 11.477970998892362 114 4 7
SIR 14 12.29507452240655 113 5 7
SIR 15 12.754765167067609 113 4 8
SIR 16 12.847244804212467 112 5 8
SIR 17 13.181233753232137 111 6 8
SIR 18 13.640776763281565 110 7 8
SIR 19 14.418653025463998 109 8 8
SIR 20 14.881954678278863 108 9 8
SIR 21 16.292332800089444 107 10 8
SIR 22 17.204292666960463 106 11 8
SIR 23 17.427655664151718 105 12 8
SIR 24 17.458006117949154 105 11 9
SIR 25 18.371335124896525 105 10 10
SIR 26 18.498792589891377 105 9 11
SIR 27 18.590963133019297 105 8 12
SIR 28 19.0465408131983 104 9 12
SIR 29 19.34846724085322 103 10 12
SIR 30 19.65540112343639 102 11 12
SIR 31 20.066937411998204 102 10 13
SIR 32 21.35344931232031 102 9 14
SIR 33 21.385738940676433 102 8 15
SIR 34 21.597188539628736 102 7 16
SIR 35 21.733058663137733 101 8 16
SIR 36 23.18180223167848 100 9 16
SIR 37 23.38165342109809 99 10 16
SIR 38 23.38983148067857 98 11 16
SIR 39 23.68054621898255 97 12 16
SIR 40 24.494329676575454 96 13 16
SIR 41 24.822967650795487 96 12 17
SIR 42 25.141904417682426 95 13 17
SIR 43 25.541319594671766 95 12 18
SIR 44 26.074275029678283 94 13 18
SIR 45 26.12767376440969 93 14 18
SIR 46 26.328610994354626 92 15 18
SIR 47 26.457789579642913 92 14 19
SIR 48 26.54118929621893 92 13 20
SIR 49 26.60587168419869 92 12 21
SIR 50 26.90900503599424 92 11 22
SIR 51 27.42370444652218 91 12 22
SIR 52 27.86105234325987 90 13 22
SIR 53 28.113722476113633 89 14 22
SIR 54 28.99466333789775 89 13 23
SIR 55 29.48459680543356 88 14 23
SIR 56 30.219080315819244 88 13 24
SIR 57 30.45696185348882 87 14 24
SIR 58 30.602686152258453 87 13 25
SIR 59 31.380747595288863 87 12 26
SIR 60 31.416863364102447 87 11 27
SIR 61 31.90474343487139 87 10 28
SIR 62 32.355209630099914 86 11 28
SIR 63 33.974138733751666 86 10 29
SIR 64 34.55886405305107 86 9 30
SIR 65 34.80344773900665 85 10 30
SIR 66 35.15980553829493 84 11 30
SIR 67 36.01039491871505 83 12 30
SIR 68 36.10739941106945 83 11 31
SIR 69 36.64466815986275 83 10 32
SIR 70 36.94014573365414 83 9 33
SIR 71 37.094111661448956 82 10 33
SIR 72 38.22106330380796 82 9 34
SIR 73 38.24873559664758 82 8 35
SIR 74 38.68405143189194 81 9 35
SIR 75 40.6745618482792 80 10 35
SIR 76 41.6359423049526 80 9 36
SIR 77 41.82536576649226 79 10 36
SIR 78 42.81355791812773 79 9 37
SIR 79 43.76920730232733 79 8 38
SIR 80 44.13643219443215 79 7 39
SIR 81 45.93281469514226 79 6 40
SIR 82 46.191759652077224 78 7 40
SIR 83 46.765818462873476 78 6 41
SIR 84 48.101425639159565 78 5 42
SIR 85 51.945666732402636 78 4 43
SIR 86 52.46497745829582 78 3 44
SIR 87 56.670212066844734 77 4 44
SIR 88 57.38039554465725 77 3 45
SIR 89 58.03204225283713 77 2 46
SIR 90 59.95990149892183 76 3 46
SIR 91 62.01910605597589 75 4 46
SIR 92 63.401013160116946 75 3 47
SIR 93 65.87784176134006 75 2 48
SIR 94 65.93631147895942 75 1 49
SIR 95 67.93213192623365 74 2 49
SIR 96 70.68186437724334 74 1 50
SIR 97 77.02951015796015 74 0 51
