action step time popS popI popR
- 0 0.0 120 5 0
SIR 1 1.2848472864504321 119 6 0
SIR 2 1.3234258126189737 118 7 0
SIR 3 2.273037867472471 117 8 0
SIR 4 2.557530044867522 117 7 1
SIR 5 3.131941835851514 116 8 1
SIR 6 3.268864289319525 116 7 2
SIR 7 3.3145089873368923 115 8 2
SIR 8 3.5776739688289707 114 9 2
SIR 9 3.71161819970605 113 10 2
SIR 10 3.894678393712856 113 9 3
SIR 11 4.160139641957182 112 10 3
SIR 12 4.474304081359523 112 9 4
SIR 13 4.7334244269122046 112 8 5
SIR 14 5.016592728249116 111 9 5
SIR 15 5.264856697304852 110 10 5
SIR 16 5.817146573918482 109 11 5
SIR 17 6.132448769349513 109 10 6
SIR 18 6.14054308353895 109 9 7
SIR 19 6.332557869685936 109 8 8
SIR 20 7.77734456929352 108 9 8
SIR 21 8.173698890053267 107 10 8
SIR 22 8.733689023152714 107 9 9
SIR 23 8.94403313490671 106 10 9
SIR 24 9.173848663281065 106 9 10
SIR 25 9.67962941139642 105 10 10
SIR 26 10.485633539439114 104 11 10
SIR 27 10.683811414791032 103 12 10
SIR 28 10.815864453436822 102 13 10
SIR 29 10.839710118181102 101 14 10
SIR 30 10.906621481201839 100 15 10
SIR 31 10.972474149490031 99 16 10
SIR 32 11.594202192540305 98 17 10
SIR 33 11.600959637433995 97 18 10
SIR 34 11.60434018016844 97 17 11
SIR 35 12.291563412963074 96 18 11
SIR 36 12.461338070201139 96 17 12
SIR 37 12.848199320497768 95 18 12
SIR 38 12.920193315050833 95 17 13
SIR 39 13.51560337283001 94 18 13
SIR 40 13.74137712875873 93 19 13
SIR 41 13.944103767277808 93 18 14
SIR 42 14.139554422613458 92 19 14
SIR 43 14.871790398922395 91 20 14
SIR 44 15.89159439428715 90 21 14
SIR 45 16.35755014993781 89 22 14
SIR 46 16.615256702345842 88 23 14
SIR 47 17.203567183883038 88 22 15
SIR 48 17.62940089881838 88 21 16
SIR 49 17.766250320989133 87 22 16
SIR 50 18.49061317349154 86 23 16
SIR 51 18.888878419703616 86 22 17
SIR 52 19.453758287335962 86 21 18
SIR 53 19.699689724711074 86 20 19
SIR 54 19.981146388931922 86 19 20
SIR 55 20.37549860139665 85 20 20
SIR 56 20.788958381875215 85 19 21
SIR 57 21.033443227144762 84 20 21
SIR 58 21.89496221187017 84 19 22
SIR 59 21.995747283020734 83 20 22
SIR 60 22.646333033185503 82 21 22
SIR 61 22.830319102652044 81 22 22
SIR 62 23.343543785334766 81 21 23
SIR 63 23.869724093250614 81 20 24
SIR 64 24.30941980426067 80 21 24
SIR 65 24.77883303650927 79 22 24
SIR 66 24.863378646818482 78 23 24
SIR 67 25.047354316964775 78 22 25
SIR 68 25.119708275257782 77 23 25
SIR 69 25.133213625513434 77 22 26
SIR 70 25.42190240623467 77 21 27
SIR 71 25.430832716816855 76 22 27
SIR 72 25.592579887610515 75 23 27
SIR 73 25.60851912624473 74 24 27
SIR 74 25.95790824725551 73 25 27
SIR 75 26.04543756416391 73 24 28
SIR 76 26.369264248359464 73 23 29
SIR 77 26.46172811662189 72 24 29
SIR 78 26.6082259422354 72 23 30
SIR 79 26.686623469728286 72 22 31
SIR 80 26.885620999644406 72 21 32
SIR 81 26.948421644545633 72 20 33
SIR 82 27.286782317235158 72 19 34
SIR 83 27.657389892963387 72 18 35
SIR 84 27.798926497827452 71 19 35
SIR 85 27.920275116743145 71 18 36
SIR 86 28.055874310915662 71 17 37
SIR 87 28.37090270945034 71 16 38
SIR 88 28.418812869949658 71 15 39
SIR 89 28.47310519690963 70 16 39
SIR 90 28.51662910317287 69 17 39
SIR 91 28.81140318901227 69 16 40
SIR 92 29.124093766615417 68 17 40
SIR 93 29.168830606064983 68 16 41
SIR 94 29.844639828754513 67 17 41
SIR 95 30.746941721849392 67 16 42
SIR 96 31.26840041364252 67 15 43
SIR 97 31.88495338602912 66 16 43
SIR 98 32.76341677008024 65 17 43
SIR 99 32.87752972764383 64 18 43
SIR 100 33.494185221610906 64 17 44
SIR 101 33.56253177891079 64 16 45
SIR 102 34.1590711197907 64 15 46
SIR 103 34.32675898604698 64 14 47
SIR 104 34.36270536916884 64 13 48
SIR 105 34.46090847339532 63 14 48
SIR 106 34.71347042755012 63 13 49
SIR 107 34.80998223631621 63 12 50
SIR 108 34.832230007834475 62 13 50
SIR 109 34.93527529726415 62 12 51
SIR 110 34.98053296783877 61 13 51
SIR 111 35.80449204986443 60 14 51
SIR 112 36.01697648338803 60 13 52
SIR 113 36.03542479775546 60 12 53
SIR 114 36.34852796660796 59 13 53
SIR 115 36.98499136803622 58 14 53
SIR 116 36.988210427309575 57 15 53
SIR 117 37.22590969283792 56 16 53
SIR 118 37.75732154360357 55 17 53
SIR 119 38.065073269324664 55 16 54
SIR 120 38.29951992313163 54 17 54
SIR 121 39.89509750008509 53 18 54
SIR 122 40.111489199122104 53 17 55
SIR 123 40.151392179660846 52 18 55
SIR 124 40.37262141776646 52 17 56
SIR 125 41.710060699305245 52 16 57
SIR 126 41.83422518320119 52 15 58
SIR 127 43.30098806727553 51 16 58
SIR 128 43.413069192799796 51 15 59
SIR 129 43.49502938994481 50 16 59
SIR 130 43.531743857554666 49 17 59
SIR 131 44.66451722894273 49 16 60
SIR 132 45.10042185164622 49 15 61
SIR 133 45.64371067981842 49 14 62
SIR 134 46.26441881157635 49 13 63
SIR 135 46.84850476022659 48 14 63
SIR 136 47.61437674497086 48 13 64
SIR 137 48.31416975750134 47 14 64
SIR 138 48.45955750710805 47 13 65
SIR 139 48.623191878308894 47 12 66
SIR 140 48.64772200169553 47 11 67
SIR 141 51.87704988713848 46 12 67
SIR 142 51.878023804535324 46 11 68
SIR 143 52.00771669416128 46 10 69
SIR 144 52.068174338326514 45 11 69
SIR 145 52.145053632732285 45 10 70
SIR 146 52.202978903272715 44 11 70
SIR 147 52.286589778903455 44 10 71
SIR 148 52.35674364666497 44 9 72
