action step time popS popI popR
- 0 0.0 195 5 0
SIR 1 0.0814124606857378 194 6 0
SIR 2 0.30240890134188375 193 7 0
SIR 3 1.0279969421072137 192 8 0
SIR 4 1.6916463586627022 191 9 0
SIR 5 1.8523822447349754 190 10 0
SIR 6 1.8677738285517378 190 9 1
SIR 7 2.104922193696561 189 10 1
SIR 8 2.208763209259589 188 11 1
SIR 9 2.418378494820615 188 10 2
SIR 10 2.4904751777804925 187 11 2
SIR 11 2.7097094180480346 187 10 3
SIR 12 3.431828667165254 186 11 3
SIR 13 3.687612265834815 186 10 4
SIR 14 3.8252378592630105 185 11 4
SIR 15 3.8914055622357546 185 10 5
SIR 16 3.9240326303036106 185 9 6
SIR 17 4.10636309249579 184 10 6
SIR 18 4.394719081412204 184 9 7
SIR 19 4.612858712528147 184 8 8
SIR 20 4.701926993914172 184 7 9
SIR 21 4.737963525551412 183 8 9
SIR 22 5.826927153396528 182 9 9
SIR 23 5.864121174279622 181 10 9
SIR 24 6.38400460722843 180 11 9
SIR 25 6.69580196732058 179 12 9
SIR 26 7.557659395659893 179 11 10
SIR 27 8.43139662662871 178 12 10
SIR 28 8.493966780761912 177 13 10
SIR 29 9.028453173499276 177 12 11
SIR 30 9.552474872126593 176 13 11
SIR 31 10.364109665694889 176 12 12
SIR 32 10.440662492030999 175 13 12
SIR 33 10.675695067287398 174 14 12
SIR 34 10.775459027396082 174 13 13
SIR 35 10.898104801429906 174 12 14
SIR 36 10.946215944559716 174 11 15
SIR 37 11.42772773604957 173 12 15
SIR 38 11.427880890036164 173 11 16
SIR 39 11.702834675537094 172 12 16
SIR 40 12.121607416284647 171 13 16
SIR 41 12.483053763168103 170 14 16
SIR 42 13.215276103695912 170 13 17
SIR 43 13.355003068882244 169 14 17
SIR 44 13.923926412134168 168 15 17
SIR 45 13.928650460011147 167 16 17
SIR 46 14.734372564702245 167 15 18
SIR 47 14.787544957036674 166 16 18
SIR 48 14.851350855327459 165 17 18
SIR 49 15.335649471295195 164 18 18
SIR 50 15.416779978085364 163 19 18
SIR 51 15.551500652748077 162 20 18
SIR 52 15.621747844072456 161 21 18
SIR 53 15.706386582265278 161 20 19
SIR 54 16.17195657930781 160 21 19
SIR 55 16.288290415029255 160 20 20
SIR 56 16.356401547442076 160 19 21
SIR 57 16.6495109524341 159 20 21
SIR 58 16.65510793546224 158 21 21
SIR 59 16.783036034217105 157 22 21
SIR 60 16.932253209549106 156 23 21
SIR 61 17.1059894349019 156 22 22
SIR 62 17.28358312989429 155 23 22
SIR 63 17.39107930623785 154 24 22
SIR 64 17.802696588244242 153 25 22
SIR 65 17.997043770190302 152 26 22
SIR 66 18.171500190923368 152 25 23
SIR 67 18.17608271665253 152 24 24
SIR 68 18.426409184823193 152 23 25
SIR 69 18.62067728465745 151 24 25
SIR 70 18.77518039062395 150 25 25
SIR 71 19.15591549382932 149 26 25
SIR 72 19.383706510039254 148 27 25
SIR 73 19.688768230172855 147 28 25
SIR 74 19.974176492219954 147 27 26
SIR 75 19.987451420760692 146 28 26
SIR 76 20.1856114110554 145 29 26
SIR 77 20.21413227929218 144 30 26
SIR 78 20.258715904914776 143 31 26
SIR 79 20.28405380644544 142 32 26
SIR 80 20.294467960810614 141 33 26
SIR 81 20.386785172933678 140 34 26
SIR 82 20.441681706108515 139 35 26
SIR 83 20.458056093067334 138 36 26
SIR 84 20.48862151782652 137 37 26
SIR 85 20.83046583592397 137 36 27
SIR 86 20.858952068119233 136 37 27
SIR 87 20.958429292794623 135 38 27
SIR 88 21.100053040447836 135 37 28
SIR 89 21.306705939162804 134 38 28
SIR 90 21.43628642415898 134 37 29
SIR 91 21.462483975692983 133 38 29
SIR 92 21.697225664576525 132 39 29
SIR 93 21.708949835558215 131 40 29
SIR 94 21.764934322471742 130 41 29
SIR 95 21.815078792729107 129 42 29
SIR 96 21.866807760691938 129 41 30
SIR 97 21.96418441676826 128 42 30
SIR 98 22.020768783928375 128 41 31
SIR 99 22.04027863938301 127 42 31
SIR 100 22.122732827581046 126 43 31
SIR 101 22.130293005756474 125 44 31
