action step time popS popI popR
- 0 0.0 45 5 0
SIR 1 1.8101254065660337 44 6 0
SIR 2 2.8051481182687263 43 7 0
SIR 3 2.8943154747592486 43 6 1
SIR 4 3.585393356054907 43 5 2
SIR 5 3.824442720209823 42 6 2
SIR 6 4.0112470868889085 42 5 3
SIR 7 4.352008435784612 42 4 4
SIR 8 5.5151314768194855 42 3 5
SIR 9 5.5922488722496215 41 4 5
SIR 10 6.342069161938679 41 3 6
SIR 11 6.349452929701091 41 2 7
SIR 12 6.928338448342085 40 3 7
SIR 13 8.147261061520256 40 2 8
SIR 14 13.664022217554379 39 3 8
SIR 15 16.312526770984597 39 2 9
SIR 16 17.84719717197789 38 3 9
SIR 17 30.536454638416252 38 2 10
SIR 18 36.38448465729403 38 1 11
SIR 19 39.42066771989566 37 2 11
SIR 20 41.654691595018335 37 1 12
SIR 21 46.62731607676385 37 0 13
