action step time popS popI popR
- 0 0.0 70 5 0
SIR 1 1.3129648003870136 69 6 0
SIR 2 2.199159124066791 69 5 1
SIR 3 2.3659134394673176 68 6 1
SIR 4 3.1050421491867795 67 7 1
SIR 5 3.292687352160712 66 8 1
SIR 6 4.119038466019406 66 7 2
SIR 7 4.878996951735633 66 6 3
SIR 8 5.32430954176731 66 5 4
SIR 9 6.689350992098162 66 4 5
SIR 10 8.30028124252731 65 5 5
SIR 11 9.628361425226867 65 4 6
SIR 12 10.903949450017885 65 3 7
SIR 13 13.82309122593605 64 4 7
SIR 14 14.418355593606984 64 3 8
SIR 15 14.94865248485772 64 2 9
SIR 16 18.239174892300372 64 1 10
SIR 17 19.035794700926186 64 0 11
