action step time popS popI popR
- 0 0.0 145 5 0
SIR 1 0.2901174836119503 144 6 0
SIR 2 0.8285434608196336 143 7 0
SIR 3 1.7605862759672521 142 8 0
SIR 4 3.214503591697579 141 9 0
SIR 5 3.632162493487321 141 8 1
SIR 6 4.475842639128409 140 9 1
SIR 7 5.3239098764405 140 8 2
SIR 8 7.472227168244279 140 7 3
SIR 9 8.161188963949723 139 8 3
SIR 10 8.437781577688419 138 9 3
SIR 11 8.933961449739765 138 8 4
SIR 12 9.513623757764057 137 9 4
SIR 13 10.449883829113277 137 8 5
SIR 14 10.543199368192958 137 7 6
SIR 15 10.586512595144468 136 8 6
SIR 16 11.60365725451074 135 9 6
SIR 17 11.854724616967035 135 8 7
SIR 18 12.14606941226176 134 9 7
SIR 19 12.199955447843557 133 10 7
SIR 20 12.488849976079115 132 11 7
SIR 21 12.727764933356873 131 12 7
SIR 22 12.888087953724746 130 13 7
SIR 23 13.040353551837862 129 14 7
SIR 24 13.247086271191325 129 13 8
SIR 25 13.268099588070095 128 14 8
SIR 26 13.736258466991858 128 13 9
SIR 27 13.865390421017116 128 12 10
SIR 28 14.219124231388694 128 11 11
SIR 29 14.6144522401452 127 12 11
SIR 30 14.767483906975125 126 13 11
SIR 31 14.95114242798471 125 14 11
SIR 32 15.72486494604418 125 13 12
SIR 33 15.781956598804383 125 12 13
SIR 34 16.00381807303779 125 11 14
SIR 35 16.127220160855952 125 10 15
SIR 36 16.389052377765108 125 9 16
SIR 37 16.445648913018065 125 8 17
SIR 38 16.663779359297884 124 9 17
SIR 39 17.501725921066694 123 10 17
SIR 40 17.761938786863364 122 11 17
SIR 41 18.116396579308336 122 10 18
SIR 42 18.4325574177315 122 9 19
SIR 43 20.31061574713697 122 8 20
SIR 44 21.401828869954624 121 9 20
SIR 45 21.86690728613116 120 10 20
SIR 46 22.198656264851166 120 9 21
SIR 47 22.49030169609065 119 10 21
SIR 48 23.233866953260666 118 11 21
SIR 49 23.23933452458749 117 12 21
SIR 50 23.988857875425236 116 13 21
SIR 51 24.756367224248653 116 12 22
SIR 52 24.835780823655004 115 13 22
SIR 53 24.98756325567924 115 12 23
SIR 54 24.988300432253183 114 13 23
SIR 55 24.98914081059674 114 12 24
SIR 56 25.19432315739275 114 11 25
SIR 57 25.467120048899407 114 10 26
SIR 58 25.5473805068787 113 11 26
SIR 59 25.904312063591856 113 10 27
SIR 60 26.04020937038209 112 11 27
SIR 61 26.781543789872472 111 12 27
SIR 62 27.120710586899367 110 13 27
SIR 63 27.42060044630533 109 14 27
SIR 64 28.05904258375292 109 13 28
SIR 65 28.369135414061407 109 12 29
SIR 66 28.809346833130185 109 11 30
SIR 67 29.49117949076879 108 12 30
SIR 68 29.52671388323948 108 11 31
SIR 69 30.22143712916421 107 12 31
SIR 70 30.803457653343912 106 13 31
SIR 71 31.117398187896157 105 14 31
SIR 72 31.258297853894934 104 15 31
SIR 73 31.5285000019365 103 16 31
SIR 74 32.288839811836084 103 15 32
SIR 75 32.30995597740119 103 14 33
SIR 76 32.661069707256374 103 13 34
SIR 77 32.81669290907655 103 12 35
SIR 78 32.83992650749502 102 13 35
SIR 79 33.62848624905385 102 12 36
SIR 80 34.45585371639937 102 11 37
SIR 81 34.96103495065103 101 12 37
SIR 82 35.65430816604139 100 13 37
SIR 83 35.72970885000218 99 14 37
SIR 84 36.29721783623971 99 13 38
SIR 85 36.75601924938257 99 12 39
SIR 86 37.31300675764967 99 11 40
SIR 87 37.61628228040901 98 12 40
SIR 88 38.789717559577056 97 13 40
SIR 89 39.31942246117908 96 14 40
SIR 90 39.72603999251991 95 15 40
SIR 91 39.957526404067195 95 14 41
SIR 92 40.05095535702514 95 13 42
SIR 93 40.705526539113926 94 14 42
SIR 94 41.59987846340343 94 13 43
SIR 95 42.0083339477577 94 12 44
SIR 96 42.35109506119025 94 11 45
SIR 97 43.341664619567304 94 10 46
SIR 98 43.55167104731869 94 9 47
SIR 99 44.0518325757644 94 8 48
SIR 100 44.88680394787216 93 9 48
SIR 101 45.188024913586354 92 10 48
SIR 102 45.7381068995146 92 9 49
SIR 103 45.8916631320838 91 10 49
SIR 104 46.19859389319572 91 9 50
SIR 105 46.334121665348526 91 8 51
SIR 106 46.83150680564937 90 9 51
SIR 107 47.337045969219055 89 10 51
SIR 108 47.54137095688755 89 9 52
SIR 109 48.56647850423301 88 10 52
SIR 110 48.69275176940618 87 11 52
SIR 111 49.54308137759749 87 10 53
SIR 112 49.75157117691299 87 9 54
SIR 113 50.57162587417779 87 8 55
SIR 114 50.65691008476882 87 7 56
SIR 115 50.80835874875989 87 6 57
SIR 116 50.98115144652364 86 7 57
SIR 117 51.34527204456375 85 8 57
SIR 118 52.96211301278067 84 9 57
SIR 119 54.809533578760984 84 8 58
SIR 120 55.537351826096526 84 7 59
SIR 121 57.15530435756084 84 6 60
SIR 122 57.8937057221315 84 5 61
SIR 123 59.43562532082667 84 4 62
SIR 124 60.31571931245126 84 3 63
SIR 125 64.38783729919382 83 4 63
SIR 126 67.0153532964747 83 3 64
SIR 127 67.66391195370167 83 2 65
SIR 128 68.7145301302942 82 3 65
SIR 129 70.73653938627021 81 4 65
SIR 130 71.50871801041079 81 3 66
SIR 131 72.30996509742566 80 4 66
SIR 132 74.44640953088025 79 5 66
SIR 133 75.65882509845271 79 4 67
SIR 134 75.99464543544913 79 3 68
SIR 135 80.28658680322819 79 2 69
SIR 136 81.15185588089118 79 1 70
SIR 137 88.31794014192812 79 0 71
