action step time popS popI popR
- 0 0.0 195 5 0
SIR 1 0.5471875114072116 194 6 0
SIR 2 1.0496971717510126 193 7 0
SIR 3 1.1453491160785985 192 8 0
SIR 4 1.4410650483554341 191 9 0
SIR 5 1.9120575885990545 190 10 0
SIR 6 1.9223761569730076 189 11 0
SIR 7 1.9700423947105585 188 12 0
SIR 8 2.0926197011586454 187 13 0
SIR 9 3.3004253307892917 186 14 0
SIR 10 3.741862911838602 186 13 1
SIR 11 4.03700522086058 186 12 2
SIR 12 4.41004411347187 185 13 2
SIR 13 4.736710868099945 185 12 3
SIR 14 4.938014141390449 184 13 3
SIR 15 5.246938308454097 183 14 3
SIR 16 5.342363836000891 182 15 3
SIR 17 5.566048842050145 181 16 3
SIR 18 5.888747877128385 180 17 3
SIR 19 5.9928132119874205 179 18 3
SIR 20 6.20611616886825 178 19 3
SIR 21 6.256267750646482 178 18 4
SIR 22 6.304188352984588 177 19 4
SIR 23 6.745520681256959 176 20 4
SIR 24 7.123599709989883 175 21 4
SIR 25 7.475769400147357 175 20 5
SIR 26 7.758963093570358 174 21 5
SIR 27 7.865668590805528 173 22 5
SIR 28 7.890500347039517 173 21 6
SIR 29 7.990966327634487 173 20 7
SIR 30 8.066915908375087 172 21 7
SIR 31 8.692252131072518 171 22 7
SIR 32 8.703179747297318 170 23 7
SIR 33 8.775806819938161 169 24 7
SIR 34 8.809461910708308 168 25 7
SIR 35 8.941748884890437 167 26 7
SIR 36 9.03882494368459 167 25 8
SIR 37 9.060542430108157 166 26 8
SIR 38 9.185258233967193 165 27 8
SIR 39 9.409515858109208 165 26 9
SIR 40 9.521607754715374 164 27 9
SIR 41 9.680279764391134 163 28 9
SIR 42 9.880271691862134 162 29 9
SIR 43 10.088609369347827 161 30 9
SIR 44 10.288069773217101 160 31 9
SIR 45 10.62631261848745 160 30 10
SIR 46 10.92473544461518 159 31 10
SIR 47 11.190028078192192 159 30 11
SIR 48 11.255844620736543 158 31 11
SIR 49 11.321660317720339 158 30 12
SIR 50 11.401027296981924 157 31 12
SIR 51 11.535910974777483 156 32 12
SIR 52 11.868414309920066 156 31 13
SIR 53 12.029075597078526 156 30 14
SIR 54 12.259522963640293 155 31 14
SIR 55 12.262754823012322 154 32 14
SIR 56 12.35613512849467 154 31 15
SIR 57 12.761435021102784 153 32 15
SIR 58 12.821788314437285 153 31 16
SIR 59 12.87408377335425 152 32 16
SIR 60 13.009516463678127 151 33 16
SIR 61 13.04828235088383 151 32 17
SIR 62 13.40734123010967 151 31 18
SIR 63 13.430005692679565 151 30 19
SIR 64 13.490868539250648 150 31 19
SIR 65 13.49832847331071 150 30 20
SIR 66 13.549837031018264 149 31 20
SIR 67 14.075872985870067 148 32 20
SIR 68 14.121842961654336 147 33 20
SIR 69 14.181977031908144 146 34 20
SIR 70 14.612458500065701 145 35 20
