action step time popS popI popR
- 0 0.0 195 5 0
SIR 1 0.2107281611786085 195 4 1
SIR 2 0.3840103022000235 194 5 1
SIR 3 0.46567625805695817 194 4 2
SIR 4 1.822005073231261 193 5 2
SIR 5 2.4904846228371387 192 6 2
SIR 6 2.7121418537156403 192 5 3
SIR 7 2.7188327958683702 191 6 3
SIR 8 2.7904337227312093 190 7 3
SIR 9 3.2060217378996096 189 8 3
SIR 10 3.5545885801082573 188 9 3
SIR 11 3.608203197990486 188 8 4
SIR 12 3.845201007728768 188 7 5
SIR 13 3.92070022483686 187 8 5
SIR 14 4.226268519162555 187 7 6
SIR 15 4.382597180739337 186 8 6
SIR 16 5.010162942518144 186 7 7
SIR 17 6.482477028674081 186 6 8
SIR 18 6.76086776049629 185 7 8
SIR 19 6.818033474248373 184 8 8
SIR 20 7.339075654977368 183 9 8
SIR 21 7.555412019443161 183 8 9
SIR 22 7.593464573814887 182 9 9
SIR 23 7.647863219720571 181 10 9
SIR 24 7.810310882983899 180 11 9
SIR 25 7.860888261001258 180 10 10
SIR 26 8.147542486965847 179 11 10
SIR 27 8.30301849690398 179 10 11
SIR 28 9.61743079432573 178 11 11
SIR 29 9.719174348389608 178 10 12
SIR 30 10.471575878662948 177 11 12
SIR 31 10.855000704473875 176 12 12
SIR 32 11.031929932068332 176 11 13
SIR 33 11.036447890221371 175 12 13
SIR 34 11.363512991427152 174 13 13
SIR 35 11.569597526570206 173 14 13
SIR 36 11.850237209067808 172 15 13
SIR 37 12.04375593954409 171 16 13
SIR 38 12.35688730867892 171 15 14
SIR 39 12.761279756012444 170 16 14
SIR 40 12.87291306540465 169 17 14
SIR 41 12.977314869863436 168 18 14
SIR 42 13.194191588545559 167 19 14
SIR 43 13.199700222416833 166 20 14
SIR 44 13.45789306474286 165 21 14
SIR 45 13.585966811222733 165 20 15
SIR 46 13.752372560242785 164 21 15
SIR 47 14.021531901170876 164 20 16
SIR 48 14.051796299296875 163 21 16
SIR 49 14.08334287521034 162 22 16
SIR 50 14.150763473676864 162 21 17
SIR 51 14.265657772494118 161 22 17
