action step time popS popI popR
- 0 0.0 95 5 0
SIR 1 0.7983270386009224 94 6 0
SIR 2 1.55312057025635 94 5 1
SIR 3 3.0188998749186355 93 6 1
SIR 4 3.0317276602677974 93 5 2
SIR 5 3.2588394407659416 92 6 2
SIR 6 3.3645668006478058 91 7 2
SIR 7 4.103991365941446 90 8 2
SIR 8 5.9436488037292925 90 7 3
SIR 9 6.977557508864674 89 8 3
SIR 10 7.8200294598956805 89 7 4
SIR 11 8.487696923349125 89 6 5
SIR 12 9.042147351091208 88 7 5
SIR 13 9.087385438341006 88 6 6
SIR 14 9.523156008922141 87 7 6
SIR 15 9.545039605419932 86 8 6
SIR 16 9.56682811635562 86 7 7
SIR 17 10.456335497929725 86 6 8
SIR 18 10.734910316418826 85 7 8
SIR 19 10.764042486841017 84 8 8
SIR 20 10.819624420829088 83 9 8
SIR 21 10.85565820393107 82 10 8
SIR 22 11.134490906676747 82 9 9
SIR 23 11.729668071994361 81 10 9
SIR 24 12.165420445201798 81 9 10
SIR 25 12.390701092068577 81 8 11
SIR 26 12.426500513578146 80 9 11
SIR 27 13.40673779790738 80 8 12
SIR 28 13.431239588085475 80 7 13
SIR 29 16.104495435348625 80 6 14
SIR 30 17.939887081082237 80 5 15
SIR 31 18.255506363361903 80 4 16
SIR 32 18.557579274644635 80 3 17
SIR 33 18.572933938949888 80 2 18
SIR 34 23.73104037479205 79 3 18
SIR 35 25.22458988265456 78 4 18
SIR 36 26.14749187783749 77 5 18
SIR 37 29.832460077739817 76 6 18
SIR 38 31.081548157157265 76 5 19
SIR 39 31.12878090460407 75 6 19
SIR 40 32.31098429407079 75 5 20
SIR 41 32.586232841929736 75 4 21
SIR 42 33.12716086764051 74 5 21
SIR 43 34.71222415496439 74 4 22
SIR 44 35.015569689843566 74 3 23
SIR 45 38.34343097065783 73 4 23
SIR 46 39.24124099806349 73 3 24
SIR 47 40.34640242219088 72 4 24
SIR 48 41.8082836323885 71 5 24
SIR 49 45.51396804835213 71 4 25
SIR 50 49.64702531137454 71 3 26
SIR 51 50.06747530278765 71 2 27
SIR 52 52.27100235273842 71 1 28
SIR 53 67.44528042694874 70 2 28
SIR 54 68.75265175501532 69 3 28
SIR 55 70.11650405491078 69 2 29
SIR 56 73.76559281694347 69 1 30
SIR 57 76.64071528271595 68 2 30
SIR 58 77.95407125647792 68 1 31
SIR 59 79.62148351211326 67 2 31
SIR 60 83.32225403491871 66 3 31
SIR 61 88.49598606147543 66 2 32
SIR 62 93.43149431092806 65 3 32
SIR 63 95.14319822500578 65 2 33
SIR 64 95.78099640668513 65 1 34
SIR 65 96.32108375960249 64 2 34
SIR 66 97.17082435618205 64 1 35
SIR 67 125.06765002015158 64 0 36
