action step time popS popI popR
- 0 0.0 120 5 0
SIR 1 0.3802955777034194 119 6 0
SIR 2 1.7648657429405603 119 5 1
SIR 3 2.395638951803643 119 4 2
SIR 4 3.3766758341869436 118 5 2
SIR 5 3.568568835502077 118 4 3
SIR 6 6.177442741407414 118 3 4
SIR 7 7.553939510182109 118 2 5
SIR 8 9.486821904390196 117 3 5
SIR 9 9.826880872052936 117 2 6
SIR 10 12.723266280460722 117 1 7
SIR 11 18.178633988708818 116 2 7
SIR 12 18.262280194402194 115 3 7
SIR 13 19.487135754814656 115 2 8
SIR 14 22.071499752950764 114 3 8
SIR 15 22.74861580968113 113 4 8
SIR 16 24.030978884876774 113 3 9
SIR 17 27.013683506032024 113 2 10
SIR 18 28.031405033194574 112 3 10
SIR 19 28.18831594489812 111 4 10
SIR 20 28.28391030500776 110 5 10
SIR 21 29.850780400398918 110 4 11
SIR 22 32.90693939171287 110 3 12
SIR 23 32.997403540312135 110 2 13
SIR 24 35.03010385616659 110 1 14
SIR 25 38.80909514010059 110 0 15
