action step time popS popI popR
- 0 0.0 195 5 0
SIR 1 0.5951356020821261 194 6 0
SIR 2 0.876038825176981 193 7 0
SIR 3 0.968799964723872 193 6 1
SIR 4 1.4740138261351237 193 5 2
SIR 5 1.757984764131686 193 4 3
SIR 6 3.2036393141479538 192 5 3
SIR 7 3.528848723717926 192 4 4
SIR 8 3.7170187457241477 192 3 5
SIR 9 5.369172357855903 191 4 5
SIR 10 6.359631222142281 190 5 5
SIR 11 7.242559925482725 190 4 6
SIR 12 7.383933146489831 189 5 6
SIR 13 8.705045551464753 189 4 7
SIR 14 9.338031557829531 188 5 7
SIR 15 11.13954986112012 188 4 8
SIR 16 11.255745421613552 188 3 9
SIR 17 11.65066062835331 187 4 9
SIR 18 11.90396388992029 187 3 10
SIR 19 16.166432508201794 187 2 11
SIR 20 19.356233011070813 187 1 12
SIR 21 24.54704547171613 186 2 12
SIR 22 25.79629667563727 185 3 12
SIR 23 27.174846628667446 185 2 13
SIR 24 32.22825955915687 184 3 13
SIR 25 32.992167083500725 184 2 14
SIR 26 37.65348317774383 183 3 14
SIR 27 38.915831990840836 182 4 14
SIR 28 39.19980091233112 181 5 14
SIR 29 40.23285282632623 181 4 15
SIR 30 40.335548108482435 181 3 16
SIR 31 42.007545060042375 181 2 17
SIR 32 44.55993024542553 180 3 17
SIR 33 44.633333417348 180 2 18
SIR 34 50.24260628686267 179 3 18
SIR 35 51.407105412121005 179 2 19
SIR 36 51.52139499009826 178 3 19
SIR 37 52.43483011263536 177 4 19
SIR 38 55.58587988108259 177 3 20
SIR 39 57.05314296736179 177 2 21
SIR 40 57.322785037968075 176 3 21
SIR 41 61.570265912004764 176 2 22
SIR 42 62.564127762961775 175 3 22
SIR 43 62.79432563498327 174 4 22
SIR 44 65.19263135095099 174 3 23
SIR 45 65.550226714951 173 4 23
SIR 46 66.56374154629884 173 3 24
SIR 47 66.56422679467916 173 2 25
SIR 48 66.77043252087672 172 3 25
SIR 49 68.50422369032209 172 2 26
SIR 50 70.06077021222492 172 1 27
SIR 51 70.5524373074403 171 2 27
SIR 52 73.41284695211516 170 3 27
SIR 53 74.34661324429024 170 2 28
SIR 54 78.06674795662002 170 1 29
SIR 55 83.26664039137447 169 2 29
SIR 56 84.16297773221442 168 3 29
SIR 57 84.24284976519219 168 2 30
SIR 58 85.0236167215804 168 1 31
SIR 59 88.95820374231803 167 2 31
SIR 60 89.58823180214286 166 3 31
SIR 61 89.79994524536306 165 4 31
SIR 62 90.95514944391832 164 5 31
SIR 63 91.148710010883 164 4 32
SIR 64 91.35988905524825 164 3 33
SIR 65 92.16936171327924 164 2 34
SIR 66 93.2154131851179 163 3 34
SIR 67 94.5931325713187 162 4 34
SIR 68 94.64923733136398 162 3 35
SIR 69 95.30280699020247 161 4 35
SIR 70 95.49908330066862 160 5 35
SIR 71 95.77989707755086 159 6 35
SIR 72 96.43381612434321 158 7 35
SIR 73 96.47372727488523 157 8 35
SIR 74 96.49483528663738 157 7 36
SIR 75 97.75220483204376 156 8 36
SIR 76 98.68241806377615 155 9 36
SIR 77 98.69321831662732 154 10 36
SIR 78 99.30917752616722 153 11 36
SIR 79 99.33026268694411 153 10 37
SIR 80 99.57971398952772 152 11 37
SIR 81 100.69965763969795 151 12 37
SIR 82 100.95784131640644 150 13 37
SIR 83 101.54123706500212 149 14 37
SIR 84 101.75460848080886 149 13 38
SIR 85 101.82015763597914 148 14 38
SIR 86 101.8492731998587 148 13 39
SIR 87 101.86872466637705 148 12 40
SIR 88 102.42805753199592 147 13 40
SIR 89 102.52625897638704 146 14 40
SIR 90 102.55388690041413 145 15 40
SIR 91 102.77029401054668 144 16 40
SIR 92 102.79086693860725 143 17 40
SIR 93 103.10395215113859 142 18 40
SIR 94 103.25131035292793 142 17 41
SIR 95 103.4604526583954 141 18 41
SIR 96 103.5882992764233 141 17 42
SIR 97 103.63196180179695 141 16 43
SIR 98 103.70536247256045 141 15 44
SIR 99 104.55504947218502 140 16 44
SIR 100 104.6100922341376 139 17 44
SIR 101 104.69641738581154 138 18 44
SIR 102 104.71292942374092 138 17 45
SIR 103 105.07739171431714 137 18 45
SIR 104 105.26781861173826 137 17 46
SIR 105 105.40000785411037 136 18 46
SIR 106 105.44778660208466 135 19 46
SIR 107 105.83456002694292 135 18 47
SIR 108 105.9805669494979 134 19 47
SIR 109 106.5157549076726 133 20 47
SIR 110 106.6766292454206 132 21 47
SIR 111 107.26419284287951 132 20 48
SIR 112 107.31991476946246 132 19 49
SIR 113 107.8446386309601 131 20 49
SIR 114 108.16440219744823 131 19 50
SIR 115 109.12959487165477 130 20 50
SIR 116 109.89667140520277 129 21 50
SIR 117 109.91959266442124 129 20 51
SIR 118 109.9771521251882 129 19 52
SIR 119 110.0831704644388 129 18 53
SIR 120 110.10111225454858 128 19 53
SIR 121 110.6882726810112 127 20 53
SIR 122 110.83805925499564 126 21 53
SIR 123 110.92948808360461 126 20 54
SIR 124 111.02609944495852 125 21 54
SIR 125 111.26588059503561 125 20 55
SIR 126 111.36165518135216 125 19 56
SIR 127 111.42810948510899 125 18 57
SIR 128 111.51162549379852 124 19 57
SIR 129 111.90818746927444 124 18 58
SIR 130 111.9817466316961 123 19 58
SIR 131 112.19828797041586 123 18 59
SIR 132 112.24250722899991 123 17 60
SIR 133 113.74268661981647 122 18 60
SIR 134 113.7832958868677 122 17 61
SIR 135 113.83336704648725 122 16 62
SIR 136 114.08577642595661 121 17 62
SIR 137 114.10707910090142 120 18 62
SIR 138 114.31851641998846 120 17 63
SIR 139 114.34671041652798 119 18 63
SIR 140 114.69524453178738 119 17 64
SIR 141 114.92440325895208 119 16 65
SIR 142 114.96424969388525 119 15 66
SIR 143 115.20736761866875 118 16 66
SIR 144 115.61954079424214 117 17 66
SIR 145 115.98862960371994 116 18 66
SIR 146 116.05725107728517 116 17 67
SIR 147 116.36218609884432 116 16 68
SIR 148 116.57491853319642 115 17 68
SIR 149 116.63582001942666 114 18 68
SIR 150 117.08849157250809 114 17 69
SIR 151 117.09294781131746 113 18 69
SIR 152 117.15465394008531 113 17 70
SIR 153 118.14612060203221 112 18 70
SIR 154 118.3686196838585 112 17 71
SIR 155 118.69179480560292 112 16 72
SIR 156 118.78748082504035 111 17 72
SIR 157 119.00195153213825 110 18 72
SIR 158 120.12014777367813 109 19 72
